Event,AvgAx,MinAx
717.0,-2.386117623076923,-3.7007839999999996
718.0,-1.780416196969697,-4.113793
719.0,-1.5205709642857144,-2.960054
720.0,-2.126055732926829,-3.3290050000000004
721.0,-0.28673957513204507,-3.796099
722.0,-1.7822916287356316,-8.926261
723.0,-1.8371157230769233,-3.1670599999999998
724.0,-1.6742598860465117,-3.0242
725.0,-2.2085165294117646,-3.695215
726.0,-1.8036300830508476,-3.008127
727.0,-0.14804088258859785,-3.5638339999999995
728.0,-1.2046244594140625,-3.6983650000000003
729.0,-1.471098426506024,-3.194259
730.0,-1.0060101021904762,-3.782862
