Event,AvgSpeed,MaxSpeed
4432.0,34.37618860294118,35.29445
4433.0,35.42998831168831,37.29167
4434.0,33.736986470588235,34.88889
4435.0,34.33588380434782,35.86111
4436.0,34.73193176470589,35.39445
4437.0,36.684557636138614,38.883340000000004
4438.0,33.91914001821494,35.45278
4439.0,33.80374869565217,33.98611
4440.0,35.729756360832695,39.71945
4441.0,34.32022135714286,35.40278
4442.0,34.806659079999996,35.82778
4443.0,33.71557421052632,33.96111
4444.0,34.463514090909094,35.19445
4445.0,35.79883579545454,37.77778
4446.0,34.86394910714286,37.11111
4447.0,33.77169196153846,34.602779999999996
4448.0,33.6192175,33.67223
4449.0,33.83921941176471,34.05556
4450.0,33.635189999999994,33.76945
4451.0,34.52450349819059,36.988890000000005
4452.0,33.81077551020408,33.94723
4453.0,36.43957730566535,38.74167
4454.0,38.40071123510972,42.911120000000004
4455.0,34.96816982300885,35.722229999999996
4456.0,34.62642972972972,35.33612
4457.0,33.71359803030303,34.18612
4458.0,33.74832,33.92223
4459.0,33.30506867647059,33.76389
4460.0,33.94263609375,34.79167
4461.0,33.786375937500004,34.0
4462.0,33.690467,33.78611
4463.0,34.752651900584794,35.68056
4464.0,34.425511894060996,35.86945
4465.0,35.377943428571434,37.225
4466.0,33.63477814814814,33.68056
4467.0,33.31036065963061,34.20278
4468.0,33.526672,33.55834
4469.0,34.11069074074074,35.19445
4470.0,35.18261989247312,37.647220000000004
4471.0,36.279344508790075,38.87778
4472.0,35.06799862637363,35.67223
4473.0,33.59425586206897,33.66389
4474.0,33.906099999999995,34.155559999999994
4475.0,36.53965031136482,39.488890000000005
4476.0,35.76607415973377,38.55
4477.0,35.77237034351145,39.12223
4478.0,35.01837169449902,36.51667
4479.0,35.94869094418052,39.51389
4480.0,35.48520361979166,38.00278
4481.0,33.73216736842105,33.86945
4482.0,33.86310256880734,34.16389
4483.0,34.39769865145229,35.37778
4484.0,34.279305853658535,34.8
4485.0,33.66606652173913,33.85556
4486.0,33.73605638297873,34.05556
4487.0,34.99891119047619,38.38889
4488.0,33.70866294117647,33.89167
4489.0,33.74661658536586,33.94723
4490.0,33.79142956521739,33.99167
4491.0,35.52574933491687,37.53611
4492.0,35.18887093248562,38.73611
4493.0,34.48522711340206,35.3
4494.0,33.884483218142556,35.20278
4495.0,34.26561070175439,35.57778
4496.0,34.04376634444445,35.33612
4497.0,33.88217161290323,34.147220000000004
4498.0,33.80903157894736,34.14167
4499.0,34.34125055232558,35.477779999999996
4500.0,33.70076136363636,33.87778
4501.0,34.00378479166667,35.16945
4502.0,33.55,33.55
4503.0,33.93645282780411,35.66389
4504.0,33.490855666666675,34.06389
4505.0,33.611511428571426,33.655559999999994
4506.0,34.99025368639053,38.02778
4507.0,34.70528638596491,36.1
4508.0,33.78119045454545,33.96945
4509.0,33.56278333333333,33.655559999999994
4510.0,34.02126754385965,35.01945
4511.0,34.34700741438356,36.16389
4512.0,34.607412761061944,35.83612
4513.0,34.19668071428571,34.83334
4514.0,33.651429605263154,33.95556
4515.0,33.54445,33.54445
4516.0,33.16968226744186,34.30556
4517.0,34.58059620860927,36.43612
4518.0,35.3501706,37.03334
4519.0,33.57475,33.655559999999994
4520.0,35.69769423684211,38.01389
4521.0,34.208479615384626,34.630559999999996
4522.0,34.8181524,36.11945
4523.0,33.94959544117648,34.280559999999994
4524.0,33.44617033057852,34.45556
4525.0,36.463211722435545,39.95278
