Event,Driver,Trip,Starttime,Endtime
21072,109,112,17070,23910
21073,109,112,36580,37310
21074,109,112,45360,55280
21075,109,112,58440,63390
21076,109,112,102230,103340
21077,109,117,75140,77810
21078,109,117,83600,99440
21079,109,117,102800,102800
21080,109,117,104070,112140
21081,109,117,115010,120610
21082,109,117,124430,126310
21083,109,117,128160,130980
21084,109,117,132700,133600
21085,109,118,23460,24970
21086,109,118,28490,31340
21087,109,118,50410,61720
21088,109,118,67200,68110
21089,109,118,71540,74710
21090,109,124,97440,115960
21091,109,124,129220,129900
21092,109,124,131230,143570
21093,109,124,144820,153490
21094,109,124,156900,169020
21095,109,124,174470,175620
21096,109,124,190790,191920
21097,109,127,17170,34700
21098,109,127,41260,52460
21099,109,127,54390,55520
21100,109,127,66650,69530
21101,109,139,37820,39490
21102,109,139,43040,43810
21103,109,139,44870,45390
21104,109,139,50970,51930
21105,109,139,53540,53660
21106,109,139,59110,60080
21107,109,139,62300,62780
21108,109,139,64330,65390
21109,109,139,69120,69250
21110,109,139,78360,78730
21111,109,139,82090,82650
21112,109,139,104430,108640
21113,109,140,238260,246060
21114,109,140,251610,252150
21115,109,140,255760,258740
21116,109,140,267930,271830
21117,109,140,274990,276120
21118,109,143,17920,20280
21119,109,143,109020,109760
21120,109,143,117140,127770
21121,109,153,45490,47720
21122,109,153,50160,52390
21123,109,154,21300,37920
21124,109,162,31050,34650
21125,109,176,104470,106380
21126,109,188,65440,66020
21127,109,188,135850,135920
21128,109,190,26890,27300
21129,109,199,110030,113520
21130,109,199,142750,143970
21131,109,200,115110,115480
21132,109,203,61640,61860
21133,109,210,77490,78800
21134,109,211,43420,44070
21135,109,211,55760,56220
21136,109,212,23690,23810
21137,109,212,29870,34340
21138,109,212,37350,37800
21139,109,212,42930,46320
21140,109,212,49490,50750
21141,109,213,22790,23550
21142,109,213,52370,52920
21143,109,219,36690,37900
21144,109,219,41050,41860
21145,109,219,46230,47770
21146,109,220,25630,29590
21147,109,225,110940,111610
21148,109,225,131400,132510
21149,109,238,35720,37380
21150,109,238,40790,41140
21151,109,238,44470,45740
21152,109,239,45740,48850
21153,109,239,50120,53470
21154,109,239,54830,62730
21155,109,240,20000,22460
21156,109,240,24050,35750
21157,109,240,38130,63820
21158,109,240,71690,74830
21159,109,240,80280,80380
21160,109,240,87740,89320
21161,109,240,91890,108160
21162,109,241,36920,43510
21163,109,242,149330,152970
21164,109,242,183490,183960
21165,109,242,185710,187630
21166,109,248,111320,119980
21167,109,248,122150,124350
21168,109,248,142310,142540
21169,109,248,148030,169670
21170,109,248,172470,178120
21171,109,248,180260,184740
21172,109,248,191850,198570
21173,109,248,203330,204730
21174,109,248,208150,217440
21175,109,248,218580,228470
21176,109,248,233830,239810
21177,109,248,254360,255930
21178,109,248,258600,268190
21179,109,248,274240,275060
21180,109,248,298450,308790
21181,109,248,312690,312830
21182,109,248,314490,322290
21183,109,248,335230,341210
21184,109,248,342620,345440
21185,109,248,347230,347360
21186,109,248,348750,349100
21187,109,248,357330,357980
21188,109,248,363110,363270
21189,109,248,364370,370240
21190,109,248,371400,372090
21191,109,248,378620,392490
21192,109,248,398070,398850
21193,109,248,406540,410970
21194,109,248,411990,419960
21195,109,248,423510,431700
21196,109,248,435330,441120
21197,109,248,445090,452780
21198,109,248,454020,454880
21199,109,248,456590,457610
21200,109,248,459320,489930
21201,109,248,496140,513120
21202,109,248,515700,526880
21203,109,248,528550,543210
21204,109,248,546190,560610
21205,109,251,56060,65970
21206,109,251,66980,71490
21207,109,251,72600,99220
21208,109,251,100270,100640
21209,109,253,69270,70430
21210,109,253,84660,84950
21211,109,253,91580,94170
21212,109,253,95540,96670
21213,109,253,110520,110520
21214,109,253,118650,119210
21215,109,253,122260,136220
21216,109,253,147090,150160
21217,109,253,155280,170270
21218,109,253,171460,172250
21219,109,253,186130,186780
21220,109,253,187850,188540
21221,109,253,201210,202330
21222,109,253,203610,205720
21223,109,253,210320,214370
21224,109,253,218330,218800
21225,109,253,219990,225550
21226,109,253,232320,234170
21227,109,253,239610,242840
21228,109,253,246370,252390
21229,109,253,263940,264520
21230,109,253,271050,277470
21231,109,253,280700,282400
21232,109,253,284170,287820
21233,109,253,317810,319720
21234,109,253,335810,336210
21235,109,253,346800,347490
21236,109,253,362570,363230
21237,109,253,379150,381400
21238,109,255,119140,121750
21239,109,255,122950,127760
21240,109,255,131050,134410
21241,109,263,103680,105870
21242,109,263,108840,109240
21243,109,263,113800,113890
21244,109,263,116190,117880
21245,109,276,31180,32140
21246,109,283,16620,18200
21247,109,283,21220,25200
21248,109,283,29590,29590
21249,109,283,39030,40540
21250,109,288,19610,22950
21251,109,288,24860,35100
21252,109,288,36140,36540
21253,109,288,40280,41060
21254,109,301,50130,50580
21255,109,302,13380,13580
21256,109,302,15680,16700
21257,109,302,17750,24190
21258,109,302,25390,40340
21259,109,309,28490,28690
21260,109,309,32180,38540
21261,109,316,18000,51180
21262,109,316,53460,56560
21263,109,316,70740,72110
21264,109,316,81490,83590
21265,109,316,90980,95420
21266,109,316,100360,101660
21267,109,316,103620,104920
21268,109,319,65660,71070
21269,109,319,73800,74620
21270,109,319,127350,128410
21271,109,319,148770,149230
21272,109,319,153030,153850
21273,109,319,157180,171250
21274,109,320,28720,34510
21275,109,321,82680,86630
21276,109,322,26430,28290
21277,109,322,32420,33720
21278,109,322,49170,50220
21279,109,337,31210,33200
21280,109,340,21740,21940
21281,109,342,108170,108760
21282,109,342,171110,172730
21283,109,342,179930,183040
21284,110,1,66250,66270
21285,110,1,70670,71910
21286,110,1,104260,104730
21287,110,2,156620,160140
21288,110,2,187810,189730
21289,110,9,65320,66020
21290,110,17,290110,294630
21291,110,17,306490,307840
21292,110,17,310630,313100
21293,110,17,323910,324450
21294,110,17,326150,329500
21295,110,17,331140,331650
21296,110,17,396110,396740
21297,110,18,54060,55440
21298,110,18,67990,68950
21299,110,18,175760,179060
21300,110,18,186550,186970
21301,110,19,296560,296810
21302,110,19,337230,339060
21303,110,19,340760,343720
21304,110,19,346510,354490
21305,110,19,381930,382490
21306,110,20,54490,54780
21307,110,20,78000,78360
21308,110,20,168520,172380
21309,110,20,173420,174420
21310,110,20,176610,178500
21311,110,20,183900,187460
21312,110,20,189060,192740
21313,110,20,196470,198980
21314,110,20,200170,202350
21315,110,20,206020,206100
21316,110,20,218550,218720
21317,110,20,225580,226570
21318,110,20,230640,233080
21319,110,20,253710,253710
21320,110,20,261540,264300
21321,110,20,267640,268740
21322,110,20,270050,271560
21323,110,20,288370,290340
21324,110,20,303900,305330
21325,110,20,307350,307780
21326,110,20,308900,311900
21327,110,20,322190,326720
21328,110,20,336760,340580
21329,110,20,342360,344750
21330,110,20,346320,346510
21331,110,20,348100,351290
21332,110,20,354740,362190
21333,110,20,365620,372720
21334,110,20,374880,387250
21335,110,20,389710,399130
21336,110,20,401270,402270
21337,110,20,404440,417380
21338,110,21,180530,181280
21339,110,26,44710,44820
21340,110,43,52950,53610
21341,110,43,59330,60760
21342,110,43,64410,67610
21343,110,43,74740,75400
21344,110,43,82230,83040
21345,110,43,86140,87070
21346,110,43,88900,94400
21347,110,43,101590,101900
21348,110,43,132090,133810
21349,110,43,135330,143480
21350,110,43,146880,147800
21351,110,43,149910,161900
21352,110,43,163440,166300
21353,110,43,176430,179440
21354,110,43,191180,195310
21355,110,43,197560,199090
21356,110,43,201660,216850
21357,110,84,153730,154210
21358,110,84,159150,162950
21359,110,84,170290,176090
21360,110,88,60960,61440
21361,110,88,71140,71140
21362,110,88,206430,208020
21363,110,88,209840,211070
21364,110,88,215920,216500
21365,110,88,221380,222790
21366,110,88,243480,243560
21367,110,88,261110,262390
21368,110,88,267650,273080
21369,110,89,80510,80770
21370,110,89,81780,84540
21371,110,89,86180,86950
21372,110,89,97920,98080
21373,110,89,102170,103090
21374,110,89,127130,129470
21375,110,92,99220,99810
21376,110,92,105670,107420
21377,110,92,112450,113240
21378,110,92,114920,114930
21379,110,92,135030,136210
21380,110,92,165400,166120
21381,110,92,183550,183800
21382,110,92,185360,186230
21383,110,92,188270,190400
21384,110,92,192390,193450
21385,110,92,196480,199630
21386,110,92,201580,203790
21387,110,94,62500,63070
21388,110,94,64510,64560
21389,110,94,74660,75400
21390,110,94,140870,145520
21391,110,97,16220,17450
21392,110,97,31280,31600
21393,110,97,48350,51600
21394,110,97,79650,81460
21395,110,97,132650,137890
21396,110,97,141640,141790
21397,110,97,169070,170710
21398,110,98,47010,51270
21399,110,109,85010,86270
21400,110,109,92900,92900
21401,110,109,97400,97470
21402,110,114,32390,32590
21403,110,114,36390,42420
21404,110,122,103210,104230
21405,110,123,19520,20590
21406,110,123,27640,28620
21407,110,123,38480,42170
21408,110,123,44620,44960
21409,110,141,98370,100390
21410,110,141,123600,130520
21411,110,141,147760,148250
21412,110,141,182270,185800
21413,110,141,193890,196440
21414,110,141,200630,204970
21415,110,141,210600,210860
21416,110,141,215530,216040
21417,110,141,232490,232820
21418,110,142,28240,28490
21419,110,142,49210,54030
21420,110,142,117750,119600
21421,110,143,74210,76610
21422,110,151,31450,33210
21423,110,151,39190,41210
21424,110,151,43290,43990
21425,110,160,39350,40380
21426,110,160,47070,47360
21427,110,160,58540,59280
21428,110,160,68260,69430
21429,110,160,74690,75480
21430,110,160,81560,81860
21431,110,182,59350,60740
21432,110,198,63300,63670
21433,110,198,82670,84230
21434,110,198,88970,98650
21435,110,198,99910,100090
21436,110,198,130190,130190
21437,110,198,149570,150370
21438,110,198,160150,160830
21439,110,198,165350,167690
21440,110,198,182150,196730
21441,110,202,71470,73100
21442,110,202,74340,76110
21443,110,202,86770,87090
21444,110,212,155550,155730
21445,110,212,158170,161660
21446,110,212,164620,168640
21447,110,212,172240,173020
21448,110,212,174190,174600
21449,110,216,36350,37470
21450,110,216,89670,89670
21451,110,224,100370,101310
21452,110,224,105450,106530
21453,110,224,115170,115960
21454,110,224,117480,118590
21455,110,224,120220,121700
21456,110,224,123220,123500
21457,110,224,124570,130230
21458,110,224,132530,145010
21459,110,224,157760,160960
21460,110,224,162690,173350
21461,110,228,211510,213370
21462,110,228,232280,233200
21463,110,228,237400,241530
21464,110,228,242650,243540
21465,110,232,71990,72940
21466,110,260,38520,39400
21467,110,260,74030,75580
21468,110,260,88650,89170
21469,110,260,107630,109480
21470,110,260,110880,112100
21471,110,260,119550,119820
21472,110,266,166350,166620
21473,110,267,72520,74280
21474,110,267,76190,78040
21475,110,267,130650,137210
21476,110,267,139010,139200
21477,110,284,188730,192770
21478,110,284,194520,197980
21479,110,284,201140,209870
21480,110,284,212890,216140
21481,110,285,27970,28860
21482,110,287,56980,57690
21483,110,287,78140,79950
21484,110,288,51230,52020
21485,110,288,70910,71380
21486,111,5,58850,59000
21487,111,5,94200,94200
21488,111,5,104330,105080
21489,111,5,107550,107890
21490,111,5,119910,119910
21491,111,5,126110,126880
21492,111,5,133990,133990
21493,111,5,145070,145250
21494,111,5,158810,158990
21495,111,5,175520,175930
21496,111,5,179870,181690
21497,111,5,183000,183600
21498,111,5,184690,184690
21499,111,5,188020,191710
21500,111,5,195650,198480
21501,111,5,200800,202980
21502,111,5,204440,204820
21503,111,5,207840,210090
21504,111,5,212810,214680
21505,111,5,216400,216400
21506,111,5,221290,222960
21507,111,5,224060,227710
21508,111,5,236640,237360
21509,111,5,238600,241150
21510,111,5,313370,336490
21511,111,5,337910,342760
21512,111,5,344810,361840
21513,111,5,368230,369390
21514,111,5,373360,376640
21515,111,5,403070,411510
21516,111,5,415380,415740
21517,111,5,421920,422080
21518,111,5,431400,434430
21519,111,5,469970,477310
21520,111,5,478480,507400
21521,111,5,511230,514190
21522,111,10,75140,134810
21523,111,10,148490,158340
21524,111,10,161160,191280
21525,111,10,195350,455540
21526,111,10,464110,706390
21527,111,11,8160,8760
21528,111,11,11080,43590
21529,111,11,45880,113590
21530,111,12,43390,52900
21531,111,12,54940,232520
21532,111,12,233540,309850
21533,111,12,314450,324470
21534,111,12,325650,353960
21535,111,12,356460,388290
21536,111,12,392100,397090
21537,111,12,401820,417330
21538,111,12,418470,419430
21539,111,12,432110,436880
21540,111,12,441560,450230
21541,111,12,454600,464920
21542,111,12,477180,484760
21543,111,12,713580,724510
21544,111,12,738500,794550
21545,111,12,798270,799590
21546,111,12,801360,802330
21547,111,12,803770,805270
21548,111,12,806360,809990
21549,111,12,811210,816610
21550,111,12,820050,824090
21551,111,12,827990,830190
21552,111,17,31200,174960
21553,111,17,378110,378720
21554,111,17,380460,405700
21555,111,17,408090,436410
21556,111,17,438110,462290
21557,111,17,464040,464690
21558,111,17,466280,466360
21559,111,17,467550,483420
21560,111,17,485580,493510
21561,111,17,495120,495940
21562,111,17,497630,498040
21563,111,17,500610,544480
21564,111,17,546490,584600
21565,111,18,8780,102620
21566,111,18,115680,211910
21567,111,18,214020,217620
21568,111,18,219920,242650
21569,111,18,336910,430950
21570,111,18,434700,464690
21571,111,18,466490,467780
21572,111,18,469720,536390
21573,111,18,537870,694280
21574,111,18,703020,710820
21575,111,18,712750,731130
21576,111,18,738300,740920
21577,111,18,744000,759410
21578,111,19,2590,42430
21579,111,19,49430,53690
21580,111,19,55330,60390
21581,111,19,61450,76730
21582,111,19,82960,96100
21583,111,19,97280,116990
21584,111,19,119260,131800
21585,111,19,135860,157300
21586,111,19,160550,171840
21587,111,19,177550,217480
21588,111,20,5660,15270
21589,111,20,18330,21530
21590,111,20,24040,32560
21591,111,20,43930,44200
21592,111,20,46300,47120
21593,111,20,48390,64640
21594,111,20,66060,87650
21595,111,20,88780,105490
21596,111,21,23860,74850
21597,111,21,81180,94960
21598,111,21,102220,103820
21599,111,21,105170,106000
21600,111,21,112150,113110
21601,111,21,114110,114910
21602,111,21,116840,117230
21603,111,21,120340,122590
21604,111,21,133090,137000
21605,111,21,141380,141510
21606,111,21,164040,166550
21607,111,21,169970,174600
21608,111,21,177380,198360
21609,111,21,206160,206200
21610,111,21,229850,230340
21611,111,22,17240,23860
21612,111,22,24970,27360
21613,111,22,29070,30100
21614,111,22,32520,34520
21615,111,22,35790,38170
21616,111,22,39270,41010
21617,111,22,42130,65710
21618,111,22,69280,69470
21619,111,22,72280,81170
21620,111,22,92440,92550
21621,111,22,94010,94620
21622,111,22,96060,96140
21623,111,22,294230,294230
21624,111,22,295230,295250
21625,111,22,303560,303850
21626,111,22,307330,316590
21627,111,25,38190,54370
21628,111,25,58360,59240
21629,111,25,61090,86990
21630,111,25,95920,110480
21631,111,25,116000,121010
21632,111,25,151740,151740
21633,111,25,157120,163920
21634,111,25,179610,188680
21635,111,25,189740,189810
21636,111,25,192670,196560
21637,111,25,197730,198970
21638,111,25,199990,213000
21639,111,25,221610,224150
21640,111,25,225260,231950
21641,111,25,241880,241920
21642,111,25,244290,246420
21643,111,30,118800,120620
21644,111,30,125710,146010
21645,111,30,262910,263350
21646,111,32,25910,77150
21647,111,32,82390,105380
21648,111,32,106750,108150
21649,111,32,112210,112550
21650,111,32,113820,115210
21651,111,32,117110,117950
21652,111,32,124880,126050
21653,111,32,136120,136340
21654,111,32,144880,148480
21655,111,32,166830,176290
21656,111,32,179080,200170
21657,111,32,201270,201900
21658,111,32,213450,213480
21659,111,32,215410,233750
21660,111,33,14550,15110
21661,111,33,17500,18900
21662,111,33,24580,30200
21663,111,33,31780,67890
21664,111,33,70300,78710
21665,111,33,94280,94370
21666,111,33,97940,98360
21667,111,33,99380,116770
21668,111,42,27500,74860
21669,111,42,76240,78560
21670,111,42,84950,96940
21671,111,42,115730,121270
21672,111,42,122450,127520
21673,111,42,171960,175820
21674,111,42,178060,179260
21675,111,42,181600,182810
21676,111,42,186110,197680
21677,111,42,199140,236720
21678,111,43,15750,62090
21679,111,43,63970,64750
21680,111,43,66900,67610
21681,111,43,70060,71130
21682,111,43,105770,105770
21683,111,43,107380,107530
21684,111,43,108610,109820
21685,111,43,111030,120750
21686,111,43,153850,154970
21687,111,43,156030,158330
21688,111,43,162000,165400
21689,111,43,166640,167090
21690,111,43,172990,185400
21691,111,43,187350,188560
21692,111,43,189690,194500
21693,111,43,198880,199670
21694,111,43,201520,219340
21695,111,48,30840,43480
21696,111,48,45410,55160
21697,111,48,57060,68440
21698,111,48,69890,73260
21699,111,48,74690,80280
21700,111,48,92970,93240
21701,111,48,95220,102320
21702,111,48,103490,104080
21703,111,48,107760,112390
21704,111,48,176290,185950
21705,111,48,188740,196780
21706,111,48,198480,208400
21707,111,48,227870,228930
21708,111,49,13120,13300
21709,111,49,20760,21760
21710,111,50,47190,63680
21711,111,50,66310,74960
21712,111,50,91810,112810
21713,111,50,114020,138630
21714,111,50,141720,143000
21715,111,50,147830,155760
21716,111,50,159790,209270
21717,111,51,32690,82810
21718,111,51,90370,109450
21719,111,51,122100,122140
21720,111,51,123760,124500
21721,111,51,129140,130080
21722,111,51,190610,198200
21723,111,51,201540,231430
21724,111,51,232520,240120
21725,111,51,247570,247870
21726,111,51,252280,254060
21727,111,52,17000,18190
21728,111,52,25950,28090
21729,111,52,30120,30730
21730,111,52,32040,39790
21731,111,52,42420,68460
21732,111,52,70940,79660
21733,111,52,100730,100970
21734,111,52,103190,103500
21735,111,52,128000,131220
21736,111,52,135210,137930
21737,111,52,142480,142740
21738,111,52,146690,147520
21739,111,52,152610,152970
21740,111,52,172790,173000
21741,111,52,175210,200390
21742,111,52,204520,213800
21743,111,52,217980,219580
21744,111,61,86730,131130
21745,111,61,134880,134890
21746,111,61,137640,147140
21747,111,62,267340,291570
21748,111,62,292810,330290
21749,111,70,119730,158840
21750,111,70,168740,168850
21751,111,72,86540,86840
21752,111,72,92690,93980
21753,111,72,96450,101550
21754,111,72,102860,109560
21755,111,72,112050,113280
21756,111,72,114470,135210
21757,111,73,25590,76970
21758,111,73,84320,128110
21759,111,73,143470,145930
21760,111,73,165050,168330
21761,111,73,169600,174890
21762,111,73,177700,193750
21763,111,73,195030,200140
21764,111,73,202350,208190
21765,111,73,210130,220770
21766,111,73,222560,230700
21767,111,74,16060,24930
21768,111,74,38780,69030
21769,111,74,71430,80630
21770,111,74,114270,122630
21771,111,74,124140,125500
21772,111,74,126510,127470
21773,111,74,134310,136340
21774,111,78,54650,103080
21775,111,78,111300,111610
21776,111,78,113790,114290
21777,111,78,142500,145490
21778,111,78,149110,149800
21779,111,78,182170,183300
21780,111,78,197140,206410
21781,111,78,209170,262010
21782,111,81,19920,70060
21783,111,81,71210,72140
21784,111,81,74590,83810
21785,111,81,94870,95730
21786,111,81,99080,161210
21787,111,81,171080,216210
21788,111,81,217240,219400
21789,111,101,24250,27490
21790,111,104,36670,36830
21791,111,104,38020,38250
21792,111,105,49080,49440
21793,111,106,44830,60960
21794,111,106,62280,83270
21795,111,106,84300,96580
21796,111,106,100050,101870
21797,111,107,16770,23490
21798,111,107,24750,59640
21799,111,115,31930,33930
21800,111,115,39840,40850
21801,111,115,45950,79370
21802,111,115,84770,92890
21803,111,115,96110,116050
21804,111,115,124240,124760
21805,111,115,170000,180700
21806,111,115,183540,187450
21807,111,115,188670,188950
21808,111,115,190940,191400
21809,111,115,192610,194450
21810,111,115,196140,196350
21811,111,115,198390,199730
21812,111,115,201910,201920
21813,111,115,204240,205680
21814,111,115,208460,208600
21815,111,115,216540,220000
21816,111,115,222560,223410
21817,111,115,224750,227400
21818,111,115,229770,233270
21819,111,115,234420,237030
21820,111,117,19480,25270
21821,111,117,28640,33860
21822,111,117,45190,67060
21823,111,117,71020,71580
21824,111,117,74240,74900
21825,111,117,104250,139950
21826,111,117,144240,148090
21827,111,117,151510,151820
21828,111,117,153310,153460
21829,111,117,172890,173360
21830,111,117,175290,205290
21831,111,117,206300,218120
21832,111,117,221820,221900
21833,111,121,59890,59990
21834,111,121,61970,62370
21835,111,121,66440,67480
21836,111,121,68820,68990
21837,111,121,70650,72210
21838,111,121,73510,74420
21839,111,121,76650,81400
21840,111,121,86140,86150
21841,111,121,89330,89730
21842,111,121,93390,95710
21843,111,121,99160,102160
21844,111,121,105460,106580
21845,111,121,108420,108590
21846,111,121,109880,110030
21847,111,121,116180,120300
21848,111,121,125740,132520
21849,111,121,210710,219370
21850,111,121,222290,238180
21851,111,121,279990,280850
21852,111,122,51010,73630
21853,111,122,76620,85090
21854,111,122,102010,110740
21855,111,122,153980,155340
21856,111,122,158170,158690
21857,111,122,173780,224060
21858,111,127,34400,34910
21859,111,127,36170,38140
21860,111,127,39960,57210
21861,111,127,59500,65430
21862,111,127,66480,70780
21863,111,127,73080,75910
21864,111,127,77860,79600
21865,111,127,80960,82760
21866,111,127,83770,84270
21867,111,127,90920,94530
21868,111,127,104050,105570
21869,111,127,109100,109910
21870,111,127,111080,112750
21871,111,127,114960,115570
21872,111,127,124250,127730
21873,111,127,134970,137600
21874,111,127,155020,157920
21875,111,127,173980,184120
21876,111,127,186890,203550
21877,111,128,50120,51430
21878,111,128,72060,72070
21879,111,128,79850,80470
21880,111,128,95020,95340
21881,111,128,101110,106710
21882,111,128,107760,109830
21883,111,128,113000,113200
21884,111,128,142240,142470
21885,111,128,143670,149530
21886,111,128,177330,179840
21887,111,128,181070,219350
21888,111,131,41990,57950
21889,111,131,59780,60550
21890,111,131,63430,64230
21891,111,131,68970,70800
21892,111,131,72270,82910
21893,111,131,84090,94330
21894,111,131,99150,103610
21895,111,131,108370,126020
21896,111,131,127180,132650
21897,111,131,135170,136770
21898,111,131,139060,141350
21899,111,131,152160,153300
21900,111,131,184450,193050
21901,111,131,195860,199950
21902,111,131,201000,211760
21903,111,131,251530,253700
21904,111,133,78010,79800
21905,111,133,86110,90740
21906,111,133,97670,100140
21907,111,133,103160,110860
21908,112,60,78840,80180
21909,112,103,50050,50110
21910,112,103,51640,52710
21911,112,103,61110,61180
21912,112,103,85980,86170
21913,112,103,88260,88390
21914,112,106,113920,114320
21915,112,196,106060,106510
21916,112,196,111310,113240
21917,112,196,117640,119150
21918,112,253,5490,5920
21919,112,291,41970,42450
21920,112,291,55490,55840
21921,112,291,57680,59840
21922,112,299,31770,36720
21923,112,299,39450,40710
21924,112,299,42510,43290
21925,112,325,16040,16110
21926,112,325,26380,30700
21927,112,325,34450,47090
21928,112,325,54730,55470
21929,112,325,57310,58870
21930,112,338,7910,10540
21931,112,345,24610,26890
21932,112,346,60970,62080
21933,113,145,178750,180980
21934,113,218,52870,54080
21935,113,218,118210,118840
21936,113,264,165600,167460
21937,113,265,353640,355030
21938,113,265,356120,359320
21939,113,265,370180,370730
21940,113,265,375030,376270
21941,113,265,377730,378020
21942,114,4,22120,25300
21943,114,4,26470,30990
21944,114,4,34410,39310
21945,114,4,40340,74710
21946,114,5,42810,55930
21947,114,5,57190,61050
21948,114,5,70190,73950
21949,114,5,77590,80210
21950,114,5,82030,89930
21951,114,5,94780,95430
21952,114,7,34730,35050
21953,114,7,46050,46940
21954,114,7,55070,55870
21955,114,7,57660,57760
21956,114,7,58770,60250
21957,114,7,67590,67720
21958,114,7,71140,72220
21959,114,7,73960,75470
21960,114,8,7540,13200
21961,114,8,33940,35400
21962,114,8,38420,38920
21963,114,8,40290,42500
21964,114,8,45220,52330
21965,114,8,56840,57170
21966,114,8,60450,90120
21967,114,8,120800,122300
21968,114,8,140320,140680
21969,114,8,146030,147330
21970,114,8,174050,175330
21971,114,8,185760,191870
21972,114,8,212310,213230
21973,114,9,5780,6330
21974,114,9,45490,45880
21975,114,9,83090,83280
21976,114,9,147460,149310
21977,114,11,37230,37870
21978,114,11,59420,60320
21979,114,11,71590,72550
21980,114,12,40500,40750
21981,114,12,42350,45120
21982,114,13,29400,31190
21983,114,13,32570,32710
21984,114,13,34900,35640
21985,114,13,37000,37560
21986,114,13,38970,39520
21987,114,14,54390,55780
21988,114,14,59380,64040
21989,114,14,65140,77170
21990,114,14,79010,87250
21991,114,16,834590,834700
21992,114,16,907310,908330
21993,114,18,504950,505360
21994,114,18,513660,513700
21995,114,18,514900,515380
21996,114,18,519440,519690
21997,114,18,524850,525230
21998,114,18,552790,553160
21999,114,18,581350,581760
22000,114,18,583820,585340
22001,114,18,599100,599650
22002,114,18,673540,681140
22003,114,18,683270,683970
22004,114,18,717570,720070
22005,114,18,725430,725550
22006,114,18,728980,729720
22007,114,18,738050,740260
22008,114,18,743790,744990
22009,114,18,751320,752180
22010,114,18,755750,767490
22011,114,18,770050,786010
22012,114,18,787240,787450
22013,114,18,788930,791410
22014,114,18,792920,806440
22015,114,18,808850,818620
22016,114,18,824310,824850
22017,114,18,829560,833760
22018,114,18,837600,842220
22019,114,18,849970,850260
22020,114,18,854390,863710
22021,114,18,864990,865100
22022,114,18,868840,901900
22023,114,18,904600,917400
22024,114,18,920450,921060
22025,114,20,50020,57490
22026,114,20,60560,62910
22027,114,20,64760,67340
22028,114,20,74770,82600
22029,114,21,41550,43530
22030,114,21,47480,60260
22031,114,21,62560,64380
22032,114,21,68340,73170
22033,114,21,74930,78370
22034,114,21,79940,84610
22035,114,23,37300,44780
22036,114,23,48420,74960
22037,114,23,76530,77790
22038,114,23,78830,86010
22039,114,23,91850,93800
22040,114,23,94940,95680
22041,114,24,42410,46520
22042,114,24,48280,50720
22043,114,24,51750,56180
22044,114,24,60900,61280
22045,114,24,64960,65370
22046,114,24,68190,69190
22047,114,24,73820,80910
22048,114,24,90500,97710
22049,114,25,30610,34110
22050,114,25,39540,43880
22051,114,25,46200,48550
22052,114,25,50400,52620
22053,114,25,57480,59060
22054,114,25,63970,69540
22055,114,25,71150,78040
22056,114,25,79360,83610
22057,114,25,85330,88950
22058,114,25,97990,98180
22059,114,25,104220,104590
22060,114,36,55540,57510
22061,114,36,58890,64840
22062,114,36,68710,71480
22063,114,36,75850,77280
22064,114,36,78600,79230
22065,114,36,82480,84180
22066,114,36,92440,92670
22067,114,36,94130,94860
22068,114,36,97300,116040
22069,114,36,119220,119670
22070,114,38,29580,30340
22071,114,38,36120,39260
22072,114,38,43210,48370
22073,114,38,49380,52490
22074,114,41,24260,31720
22075,114,41,33540,36220
22076,114,41,39710,49840
22077,114,41,52330,54470
22078,114,41,58860,61890
22079,114,41,64050,68370
22080,114,41,72260,74930
22081,114,41,75980,78360
22082,114,42,49710,53480
22083,114,42,58900,63370
22084,114,42,67290,68120
22085,114,42,92210,93010
22086,114,42,94410,95480
22087,114,43,103250,104560
22088,114,43,138310,146140
22089,114,43,156410,158590
22090,114,43,167460,171400
22091,114,43,174660,175100
22092,114,43,215930,219550
22093,114,43,220900,221530
22094,114,44,35200,35890
22095,114,44,43000,43500
22096,114,44,58710,59280
22097,114,44,74600,77440
22098,114,44,80260,82810
22099,114,44,97960,98110
22100,114,48,21790,22050
22101,114,48,48370,49710
22102,114,48,60840,62080
22103,114,48,67090,67380
22104,114,51,41770,43130
22105,114,51,46110,46370
22106,114,51,56610,57150
22107,114,51,64000,73000
22108,114,51,74360,74630
22109,114,51,76860,80240
22110,114,51,81980,82430
22111,114,51,83450,85550
22112,114,51,92150,92410
22113,114,51,93440,97340
22114,114,51,98540,99600
22115,114,55,20720,24730
22116,114,55,26270,26500
22117,114,55,31370,33960
22118,114,55,40100,54350
22119,114,55,56180,59190
22120,114,55,61140,64100
22121,114,55,66230,75110
22122,114,63,25480,26600
22123,114,64,118200,118930
22124,114,64,124770,125870
22125,114,65,23220,32220
22126,114,65,33480,49450
22127,114,65,50470,64310
22128,114,65,69710,80120
22129,114,72,30570,32110
22130,114,72,36830,37090
22131,114,81,31680,32400
22132,114,81,35910,37590
22133,114,81,39230,41350
22134,114,81,42700,59290
22135,114,81,60940,73430
22136,114,82,49900,63550
22137,114,82,66550,69710
22138,114,82,75120,78480
22139,114,82,79690,87350
22140,114,82,89570,90790
22141,114,82,92780,93080
22142,114,83,26160,26160
22143,114,83,28750,32310
22144,114,83,34320,34720
22145,114,83,45310,52280
22146,114,83,55220,56490
