Event,Driver,Trip,Starttime,Endtime,Speedingtime
11453,60,152,39610,39610,10
11454,60,152,41200,43820,2630
11455,60,152,49260,49350,100
11456,60,152,51300,51370,80
11457,60,152,59220,59630,420
11458,60,152,63380,64130,430
11459,60,152,66470,66490,20
11460,60,152,67510,67570,30
11461,60,152,81940,82080,130
11462,60,152,124390,125240,690
11463,60,152,126890,128610,1390
11464,60,152,135220,135280,70
11465,60,152,159860,163580,2850
11466,60,152,166750,166960,200
11467,60,152,168020,170170,1470
11468,60,152,172230,172390,160
11469,60,153,92950,93690,750
11470,60,153,95970,97840,1280
11471,60,153,120620,123060,1440
11472,60,153,132150,133250,960
11473,60,153,193290,193630,330
11474,60,153,203420,203500,80
11475,60,153,212920,213910,1000
11476,60,153,217640,221420,2610
11477,60,153,229170,230310,1150
11478,60,153,252870,253040,180
11479,60,153,254290,254540,70
11480,60,153,256890,256970,80
11481,60,153,259870,264030,2900
11482,60,153,266160,268680,2210
11483,60,153,271930,274570,1990
11484,60,153,277050,278760,610
11485,60,153,282110,282750,650
11486,60,153,284800,286190,1000
11487,60,153,297860,299560,1700
11488,60,153,301260,303080,1760
11489,60,153,304620,305500,890
11490,60,153,310030,313400,3100
11491,60,153,335940,336280,350
11492,60,153,337330,337840,520
11493,60,153,343100,355920,11320
11494,60,153,363220,363990,230
11495,60,153,365790,374590,8810
11496,60,153,468200,469130,930
11497,60,153,497560,497660,70
11498,60,153,626150,637680,10980
11499,60,155,180310,182560,2260
11500,60,155,184040,184950,920
11501,60,155,189970,191040,230
11502,60,156,10360,10750,400
11503,60,156,11750,94330,80610
11504,60,156,99260,109950,10700
11505,60,156,173180,174210,1040
11506,60,156,175340,207250,31910
11507,60,156,211950,213050,940
11508,60,156,247190,250330,2580
11509,60,156,254190,256510,1530
11510,60,156,257780,259490,910
11511,60,156,260600,261720,670
11512,60,156,265580,267470,1310
11513,60,156,269360,270900,1230
11514,60,156,271930,277260,5000
11515,60,156,279150,280590,1310
11516,60,156,282620,285150,2530
11517,60,156,450210,454720,3710
11518,60,156,459630,459860,220
11519,60,156,462930,463260,340
11520,60,156,465920,466000,80
11521,60,156,467320,483030,12430
11522,60,156,490710,493980,3050
11523,60,156,557050,557140,70
11524,60,156,560350,561780,630
11525,60,156,566300,568070,1030
11526,60,156,572200,573540,120
11527,60,156,579690,580060,230
11528,60,156,588640,589760,290
11529,60,156,596290,596680,160
11530,60,156,601010,601290,140
11531,60,156,604270,604950,570
11532,60,156,607490,607830,50
11533,60,156,611230,611970,370
11534,60,156,617230,617790,60
11535,60,156,628380,629730,430
11536,60,156,650630,650890,270
11537,60,156,654360,666620,12010
11538,60,156,668450,668600,110
11539,60,156,670180,674220,4050
11540,60,156,676880,677620,270
11541,60,156,678780,679760,200
11542,60,156,684590,716080,30110
11543,60,156,722850,723040,190
11544,60,156,754270,764410,7090
11545,60,156,765500,769080,3160
11546,60,156,771640,791650,19860
11547,60,156,793210,793290,90
11548,60,156,813020,814070,480
11549,60,156,815490,823120,7000
11550,60,156,824470,838620,12710
11551,60,156,852900,861000,6200
11552,60,156,877820,881910,3510
11553,60,156,883240,887540,3440
11554,60,157,14260,19650,4220
11555,60,157,23730,35290,10900
11556,60,157,39230,39470,250
11557,60,157,43560,44460,550
11558,60,157,47780,49490,1280
11559,60,157,56960,59040,980
11560,60,157,60870,60920,50
11561,60,157,73970,87840,11450
11562,60,157,91070,96160,3210
11563,60,157,101300,109690,7730
11564,60,157,121480,121520,50
11565,60,157,134100,135850,1290
11566,60,157,146590,146610,30
11567,60,157,148910,149140,230
11568,60,157,157000,158250,600
11569,60,157,160290,172430,10410
11570,60,157,176460,180490,3880
11571,60,157,193730,195680,990
11572,60,157,207800,209200,750
11573,60,161,152920,159580,5170
11574,60,161,181350,181990,510
11575,60,161,211200,213910,2240
11576,60,161,227130,247800,15990
11577,60,161,250810,259060,6980
11578,60,161,261010,262180,1160
11579,60,161,263650,263900,210
11580,60,161,266840,267420,530
11581,60,161,268630,283290,14090
11582,60,161,290140,297010,4970
11583,60,161,298330,305110,5480
11584,60,161,306370,306490,120
11585,60,161,308410,308970,570
11586,60,161,310610,310610,10
11587,60,161,311940,314720,1430
11588,60,161,316990,317030,50
11589,60,161,318190,342840,21030
11590,60,161,344300,346850,2020
11591,60,161,348000,349650,800
11592,60,161,350730,361470,9210
11593,60,161,362990,364170,1070
11594,60,161,365590,366100,500
11595,60,161,368250,368250,10
11596,60,161,376960,377270,320
11597,60,161,379860,382170,2320
11598,60,161,390860,425570,33100
11599,60,161,427980,431290,3320
11600,60,161,452660,455380,2600
11601,60,161,456850,465980,9140
11602,60,161,467100,546890,79230
11603,60,161,548090,564310,16230
11604,60,161,565510,569410,3180
11605,60,161,570710,583850,12330
11606,60,161,584970,604030,19070
11607,60,161,605700,609260,3570
11608,60,161,610560,648300,37750
11609,60,161,652800,676190,14650
11610,60,161,677670,679250,880
11611,60,161,680780,683140,2360
11612,60,161,684400,721590,37180
11613,60,161,725550,726910,1080
11614,60,161,729810,762770,30330
11615,60,161,764230,765570,1330
11616,60,161,946210,946980,780
11617,60,161,948260,952990,3300
11618,60,161,954890,955530,650
11619,60,161,957500,960720,2340
11620,60,161,962210,969340,6720
11621,60,161,970510,971000,390
11622,60,161,983370,986450,3090
11623,60,161,990820,991560,510
11624,60,161,993420,995630,2220
11625,60,161,1029150,1036520,7160
11626,60,161,1068560,1069320,770
11627,60,161,1076290,1076340,60
11628,60,161,1080200,1085200,4650
11629,60,161,1087030,1127950,35100
11630,60,161,1129050,1133800,4620
11631,60,161,1139330,1141320,1780
11632,60,161,1143780,1144200,420
11633,60,161,1146250,1146420,170
11634,60,161,1154380,1154550,160
11635,60,161,1155890,1156060,180
11636,60,161,1158260,1158630,310
11637,60,161,1160620,1160680,70
11638,60,161,1167520,1173200,5410
11639,60,161,1179600,1180040,430
11640,60,161,1181150,1185330,3690
11641,60,161,1192390,1192390,10
11642,60,169,99490,100550,790
11643,60,169,109540,110170,80
11644,60,169,114060,115450,1240
11645,60,169,139760,143340,3580
11646,60,169,145940,147090,1150
11647,60,169,155290,157200,1260
11648,60,169,166380,166900,520
11649,60,169,170800,175450,2960
11650,60,169,177900,188110,10220
11651,60,169,191690,191940,250
11652,60,169,202460,203280,620
11653,60,169,204560,206180,1630
11654,60,169,207360,207640,290
11655,60,169,210280,211780,1510
11656,60,169,241320,242620,1310
11657,60,169,245370,245580,220
11658,60,169,276040,277800,1270
11659,60,169,285500,286710,780
11660,60,169,287850,296310,8370
11661,60,169,297920,333820,34530
11662,60,169,336690,336730,50
11663,60,169,338090,338250,160
11664,60,169,382020,385170,2010
11665,60,169,388730,390140,1340
11666,60,169,391580,402130,8790
11667,60,169,403740,405030,1300
11668,60,169,406780,427570,18850
11669,60,169,429000,429070,70
11670,60,169,430630,442370,10120
11671,60,169,446900,449090,1560
11672,60,169,450400,452940,2530
11673,60,169,454430,455980,1560
11674,60,169,467510,468670,1170
11675,60,169,495780,498620,2490
11676,60,169,501630,502210,270
11677,60,169,504640,509510,3960
11678,60,169,513880,519060,5180
11679,60,169,524410,526010,1600
11680,60,169,762690,763040,360
11681,60,169,785860,785980,110
11682,60,169,787950,787950,10
11683,60,169,793760,795840,1990
11684,60,169,803210,806040,2810
11685,60,169,809030,823480,13810
11686,60,169,842010,845420,2240
11687,60,169,847200,848080,870
11688,60,169,849340,852690,3360
11689,60,169,854450,854680,230
11690,60,169,861170,861330,160
11691,60,169,867280,870000,1470
11692,60,169,879200,882460,2280
11693,60,169,885220,885390,180
11694,60,169,886580,886680,110
11695,60,169,893470,897060,2810
11696,60,169,899360,901990,2320
11697,60,169,904280,913290,7990
11698,60,169,915920,918030,1130
11699,60,169,919050,929420,8860
11700,60,169,933590,934160,260
11701,60,169,938660,939730,970
11702,60,169,941020,945590,4030
11703,60,169,950040,952210,950
11704,60,171,10980,23370,11470
11705,60,171,25100,25630,330
11706,60,171,26750,28800,1680
11707,60,171,30650,35280,4110
11708,60,171,39600,43900,3470
11709,60,171,45060,45420,370
11710,60,171,49560,50570,620
11711,60,171,51850,52280,300
11712,60,171,60580,61110,460
11713,60,171,68840,71430,2100
11714,60,171,74890,75420,410
11715,60,171,76620,77370,510
11716,60,171,80560,80890,340
11717,60,171,144150,145100,720
11718,60,171,148370,148530,140
11719,60,171,151980,152220,240
11720,60,171,154590,165630,8060
11721,60,171,166680,172000,4700
11722,60,171,174880,175100,230
11723,60,171,178480,180520,470
11724,60,171,188650,198860,5480
11725,60,171,229000,231620,1770
11726,60,172,10230,12480,1580
11727,60,172,14950,18030,1690
11728,60,172,19550,50350,27870
11729,60,172,53260,70470,15120
11730,60,172,82940,85720,1730
11731,60,172,87710,93680,5540
11732,60,172,97150,106680,8810
11733,60,172,107810,109480,530
11734,60,172,117020,123200,5390
11735,60,304,156660,156850,150
11736,60,304,158450,162440,3990
11737,60,304,163770,164080,280
11738,60,304,169870,174200,4230
11739,60,304,175270,176040,780
11740,60,304,232480,232570,100
11741,61,1,64040,71600,5120
11742,61,1,87720,88510,800
11743,61,1,92690,96050,3370
11744,61,1,104870,105470,400
11745,61,7,13930,17140,3220
11746,61,7,20940,21720,790
11747,61,12,173850,174260,410
11748,61,14,56750,63900,6890
11749,61,40,113350,125130,11790
11750,61,40,130330,137690,5670
11751,61,40,139850,145230,5390
11752,61,40,207310,227210,19910
11753,61,40,228450,229280,840
11754,61,40,234930,256760,21840
11755,61,40,267870,269500,1640
11756,61,40,285160,383820,98040
11757,61,40,389480,390060,590
11758,61,40,393950,394300,360
11759,61,40,397710,397970,270
11760,61,40,399100,399800,700
11761,61,40,401590,408940,7350
11762,61,40,410660,411880,1230
11763,61,40,416670,417600,700
11764,61,40,419070,444550,24990
11765,61,44,59050,60450,1410
11766,61,44,70150,73140,3000
11767,61,44,92890,248870,155000
11768,61,44,253490,255510,1710
11769,61,44,257340,270000,11790
11770,61,44,271520,271730,210
11771,61,50,154710,169250,8190
11772,61,50,170380,171970,1580
11773,61,50,173120,175030,1850
11774,61,52,37760,38020,260
11775,61,52,44930,56750,11830
11776,61,55,12960,13290,340
11777,61,71,192660,192660,10
11778,61,71,259080,262300,2770
11779,61,71,264950,265280,340
11780,61,71,266690,267640,940
11781,61,71,269580,271250,1480
11782,61,71,272260,275840,2600
11783,61,71,287770,318890,29720
11784,61,71,320110,323700,3600
11785,61,71,324720,327350,2630
11786,61,71,328590,331180,2600
11787,61,72,24980,25340,370
11788,61,73,21250,24750,2810
11789,61,73,29670,33450,2670
11790,61,73,38110,39710,1540
11791,61,73,41260,58660,15950
11792,61,73,61270,70010,8730
11793,61,73,78120,81270,3140
11794,61,73,82690,123210,39250
11795,61,73,135680,137940,1530
11796,61,102,31800,148320,115230
11797,61,102,149750,154630,4880
11798,61,102,158740,159360,630
11799,61,102,164970,166460,1490
11800,61,102,182040,183240,1210
11801,61,102,186720,188400,1430
11802,61,102,190000,192920,2930
11803,61,102,194260,199700,5430
11804,61,102,200880,202340,1470
11805,61,102,206850,222320,14660
11806,61,102,241250,242660,1420
11807,61,102,247870,250820,2940
11808,61,102,252920,257300,4390
11809,61,102,261030,262120,1100
11810,61,102,263750,266410,2670
11811,61,102,268560,270240,1680
11812,61,102,271760,272230,440
11813,61,102,276890,281790,4900
11814,61,102,291470,291900,430
11815,61,102,293990,295340,1360
11816,61,102,300860,302100,1250
11817,61,102,308440,311570,3140
11818,61,102,312600,312870,240
11819,61,102,314820,317690,1930
11820,61,102,318890,323290,4410
11821,61,102,324930,328890,2810
11822,61,102,331760,341940,9710
11823,61,102,343320,345820,2510
11824,61,102,349290,351120,1840
11825,61,102,353020,353870,820
11826,61,102,357640,365770,8140
11827,61,102,367110,367110,10
11828,61,102,374970,379080,3760
11829,61,102,380950,381740,800
11830,61,102,383060,384210,1140
11831,61,102,387610,388860,1260
11832,61,102,391640,393420,1790
11833,61,102,398520,399090,580
11834,61,102,400100,405510,4300
11835,61,102,407360,409520,1780
11836,61,102,416170,417400,1230
11837,61,102,420790,424920,4140
11838,61,104,120280,234460,112380
11839,61,104,236020,249070,13060
11840,61,104,251680,304820,51330
11841,61,104,316710,348960,32260
11842,61,143,23360,23360,10
11843,61,143,35560,36860,1300
11844,61,143,37890,37930,30
11845,61,143,51430,52880,1450
11846,61,143,54940,85670,30380
11847,61,143,90330,102510,12190
11848,61,143,105220,105740,530
11849,61,143,108590,109920,1340
11850,61,143,115500,115760,180
11851,61,143,123390,129440,6060
11852,61,143,141270,141760,440
11853,61,143,143540,143700,140
11854,61,143,147410,152590,5190
11855,61,143,159320,161170,1630
11856,61,143,164210,176820,10710
11857,61,143,179070,180920,1840
11858,61,143,192680,195700,3000
11859,61,143,212900,215170,1990
11860,61,143,219870,267850,47250
11861,61,143,269030,277390,7510
11862,61,143,278480,283900,5430
11863,61,143,284960,285590,220
11864,61,143,287370,289810,2450
11865,61,143,290860,290980,120
11866,61,143,292740,301890,8620
11867,61,188,56750,60360,2950
11868,61,193,193870,195140,1280
11869,62,15,46680,49510,2840
11870,62,15,51160,56240,5070
11871,62,15,58090,61100,2960
11872,62,15,66290,68910,2610
11873,62,15,70760,70760,10
11874,62,15,72910,143950,69670
11875,62,15,146370,148160,1800
11876,62,15,153190,154500,1320
11877,62,15,158960,165380,6430
11878,62,15,169530,170400,850
11879,62,15,173140,173810,640
11880,62,15,184060,185150,1100
11881,62,15,197960,198430,470
11882,62,15,207710,212130,4430
11883,62,15,228860,235880,6550
11884,62,15,238690,250360,11120
11885,62,15,253500,258080,4590
11886,62,15,259420,262890,3360
11887,62,15,268280,275710,7220
11888,62,15,286600,343580,55700
11889,62,15,352890,394830,41130
11890,62,15,396050,397560,1210
11891,62,15,398580,399220,650
11892,62,15,400730,427550,26790
11893,62,15,430380,438200,7820
11894,62,15,440320,446130,5800
11895,62,15,450410,451780,1380
11896,62,15,453670,459650,5990
11897,62,15,465800,466250,440
11898,62,15,469090,480630,11550
11899,62,15,482020,500090,18060
11900,62,15,514890,517750,2870
11901,62,15,519160,520710,1560
11902,62,15,521710,522000,300
11903,62,15,525440,525850,420
11904,62,16,28830,42290,12820
11905,62,16,48360,48720,360
11906,62,16,58160,63170,5020
11907,62,16,71820,94820,22360
11908,62,16,102300,141980,39150
11909,62,16,144580,155570,10960
11910,62,16,157120,164720,7590
11911,62,16,179970,184710,4750
11912,62,16,186890,198150,11240
11913,62,16,255180,262260,5240
11914,62,16,263660,266130,2480
11915,62,16,273440,275750,2300
11916,62,16,277700,278860,1170
11917,62,16,295900,298010,2040
11918,62,16,299700,302220,2520
11919,62,16,313310,327190,13880
11920,62,16,329370,338810,9450
11921,62,16,341440,404560,62080
11922,62,16,412730,424460,11620
11923,62,16,431210,431430,140
11924,62,16,450930,454150,3230
11925,62,16,457810,479190,21190
11926,62,16,480980,506350,24610
11927,62,43,133150,135350,2170
11928,62,43,136500,136730,80
11929,62,43,158110,160660,2560
11930,62,43,163940,166070,2120
11931,62,47,79850,79860,20
11932,62,72,59230,60240,1020
11933,62,72,78640,79670,1020
11934,62,72,83100,83640,550
11935,62,72,87350,92420,4440
11936,62,72,96220,98000,1790
11937,62,72,99910,112850,11470
11938,62,72,114450,115550,980
11939,62,72,120150,120440,20
11940,62,72,123070,123950,870
11941,62,72,177010,177890,830
11942,62,72,186340,196650,9850
11943,62,72,202050,203680,1640
11944,62,72,206120,211620,5510
11945,62,72,213510,216450,2950
11946,62,72,217570,217690,100
11947,62,72,226230,249320,23100
11948,62,72,255170,262200,7040
11949,62,72,266970,269060,2100
11950,62,72,271650,273830,2190
11951,62,72,275960,280620,4670
11952,62,72,282430,288380,5670
11953,62,72,289830,290080,260
11954,62,72,291680,295390,3710
11955,62,72,297100,299360,1690
11956,62,73,13180,16070,2900
11957,62,73,257650,270910,13270
11958,62,73,276950,278300,1080
11959,62,73,279850,301860,21570
11960,62,73,306820,311940,4300
11961,62,73,314020,324700,10690
11962,62,73,404610,419000,14400
11963,62,73,420790,421890,1100
11964,62,73,424390,426770,2390
11965,62,73,431360,432220,850
11966,62,73,436860,437850,1000
11967,62,73,440270,453910,12790
11968,62,73,455850,457550,970
11969,62,73,459540,463190,3610
11970,62,73,464500,487700,20120
11971,62,73,489610,531600,41030
11972,62,73,533240,533240,10
11973,62,73,536060,613140,74600
11974,62,73,618900,627590,8680
11975,62,73,628920,628920,10
11976,62,73,633570,636040,2480
11977,62,73,639240,683200,41700
11978,62,73,688270,689870,1600
11979,62,73,693060,699230,6180
11980,62,73,700400,739990,39140
11981,62,73,758520,761280,2760
11982,62,74,32160,33620,1470
11983,62,74,38940,53360,14430
11984,62,74,57160,67190,10030
11985,62,74,72920,76350,3440
11986,62,74,77470,88080,10620
11987,62,74,90100,99740,8100
11988,62,74,103840,124050,19640
11989,62,74,125640,126090,460
11990,62,74,132690,140420,7720
11991,62,74,142840,143270,360
11992,62,74,145870,158090,11560
11993,62,77,66680,67540,870
11994,62,77,69600,69930,320
11995,62,398,54850,55500,660
11996,62,398,62490,62870,360
11997,62,398,65420,71120,5100
11998,62,398,73050,78940,5890
11999,62,398,80260,91430,11130
12000,62,398,93420,100510,5340
12001,62,404,57340,60520,3170
12002,62,405,22050,26530,4450
12003,62,405,39060,41380,2330
12004,62,405,46360,50180,3030
12005,62,405,66610,70750,4150
12006,62,405,73840,74370,540
12007,62,407,51100,52560,1460
12008,62,429,61670,75890,14230
12009,62,429,76890,77100,120
12010,62,429,78190,99180,20170
12011,62,429,111270,112900,1320
12012,62,429,119060,120040,850
12013,62,429,128070,128640,580
12014,62,429,137810,142570,4010
12015,62,429,146880,148650,1780
12016,62,429,151660,153640,1980
12017,62,429,159320,160640,1330
12018,62,429,162200,174560,11650
12019,62,429,175730,182390,5310
12020,62,429,183940,184580,640
12021,62,431,38740,58050,17810
12022,62,431,60180,75670,14350
12023,62,431,81350,86700,5360
