Event,Driver,Trip,Starttime,Endtime
2319,15,176,292860,297360
2320,15,176,298850,315450
2321,15,176,316810,318120
2322,16,2,34270,42230
2323,16,2,43800,49870
2324,16,2,52200,55540
2325,16,2,59640,61680
2326,16,2,62740,63440
2327,16,2,65430,70010
2328,16,2,71330,73420
2329,16,2,696120,697180
2330,16,2,702250,702360
2331,16,2,704100,716810
2332,16,3,26530,29900
2333,16,6,103260,105950
2334,16,8,24330,30070
2335,16,10,26920,27160
2336,16,13,26120,30100
2337,16,21,30280,37370
2338,16,21,39470,41550
2339,16,21,43750,45670
2340,16,21,49830,67800
2341,16,21,69540,70910
2342,16,21,73320,76420
2343,16,21,80700,86790
2344,16,21,130950,141260
2345,16,21,142490,145910
2346,16,21,146970,156560
2347,16,21,159490,177850
2348,16,22,30100,32430
2349,16,27,27300,27720
2350,16,27,28770,32620
2351,16,32,64680,65320
2352,16,33,99290,100550
2353,16,36,33740,34750
2354,16,39,189580,192870
2355,16,39,202780,204820
2356,16,39,211320,211690
2357,16,39,469480,475670
2358,16,39,477340,488210
2359,16,39,490520,498110
2360,16,39,499950,503790
2361,16,39,506500,511760
2362,16,41,5780,6360
2363,16,41,8530,11390
2364,16,42,28780,30960
2365,16,43,12810,13640
2366,16,45,28300,35110
2367,16,47,7570,11020
2368,16,48,31120,32000
2369,16,49,6120,6150
2370,16,49,7590,7860
2371,16,52,59060,59060
2372,16,52,60370,65310
2373,16,52,71460,75790
2374,16,52,77390,78100
2375,16,56,9240,11270
2376,16,56,13110,17680
2377,16,56,20670,22580
2378,16,56,24250,24790
2379,16,56,26760,30830
2380,16,57,95280,99890
2381,16,57,101940,102430
2382,16,57,104300,111400
2383,16,58,25570,25750
2384,16,62,36110,42240
2385,16,70,13610,22860
2386,16,70,24840,29800
2387,16,70,31400,32350
2388,16,70,36230,36400
2389,16,70,43460,43800
2390,16,70,52980,53050
2391,16,70,55260,55350
2392,16,70,59370,60300
2393,16,70,62600,62600
2394,16,70,65770,67490
2395,16,70,69330,69550
2396,16,71,28930,30090
2397,16,71,35490,36680
2398,16,71,37910,42790
2399,16,71,47580,48810
2400,16,71,65270,65710
2401,16,71,69580,70240
2402,16,72,21700,26540
2403,16,76,115780,119150
2404,16,76,124680,126300
2405,16,76,129550,131640
2406,16,78,31550,34760
2407,16,82,30450,32520
2408,16,82,33540,33830
2409,16,93,33500,33960
2410,16,93,36060,38500
2411,16,95,197220,197760
2412,16,95,201000,201470
2413,16,98,27010,27840
2414,16,98,29370,30510
2415,16,98,32000,32750
2416,16,98,34130,34550
2417,16,98,36350,41790
2418,16,98,43430,44400
2419,16,104,38880,42930
2420,16,104,51370,52890
2421,16,104,65480,68570
2422,16,104,76660,77500
2423,16,108,26880,33090
2424,16,110,25770,31600
2425,16,112,108730,110900
2426,16,115,28580,30030
2427,16,115,43220,53640
2428,16,115,61530,61670
2429,16,115,63880,67400
2430,16,115,68810,69340
2431,16,115,72420,73460
2432,17,1,25910,27040
2433,17,1,28210,35980
2434,17,1,60290,161210
2435,17,1,168720,200370
2436,17,1,207130,207790
2437,17,1,250460,251070
2438,17,1,267290,267630
2439,17,1,282090,283930
2440,17,1,306380,311610
2441,17,1,313280,315660
2442,17,1,317090,321280
2443,17,1,322450,322730
2444,17,1,323890,324600
2445,17,1,326120,327000
2446,17,1,328110,332840
2447,17,1,334240,334770
2448,17,1,336100,336480
2449,17,1,337690,338700
2450,17,1,340440,341420
2451,17,1,345310,345570
2452,17,27,45230,45230
2453,17,27,58740,58760
2454,17,28,47930,48670
2455,17,28,51360,55270
2456,17,28,56940,57770
2457,17,28,64550,66640
2458,17,28,73950,78250
2459,17,28,79720,81860
2460,17,57,28720,29720
2461,17,57,34530,38730
2462,17,57,40410,55440
2463,17,57,60780,62890
2464,17,57,66580,67100
2465,17,57,68100,70040
2466,17,62,17870,19110
2467,17,62,21860,31130
2468,17,62,34120,40150
2469,17,62,42850,47160
2470,17,62,48850,59990
2471,17,62,62010,62930
2472,17,62,64630,64830
2473,17,64,10320,11800
2474,17,64,16580,17560
2475,17,64,18790,19400
2476,17,64,27500,36960
2477,17,64,38210,50570
2478,17,64,52640,52820
2479,17,98,26020,26140
2480,17,98,30830,50720
2481,17,98,51810,64390
2482,17,107,21400,24090
2483,17,107,26120,31050
2484,17,107,32660,33730
2485,17,107,35880,43060
2486,17,107,46670,51160
2487,17,107,53250,53270
2488,17,107,54290,54370
2489,17,107,56850,57290
2490,17,107,65940,67020
2491,17,116,27150,27250
2492,17,116,30080,38740
2493,17,116,40320,52770
2494,17,116,66680,67310
2495,17,116,71730,71870
2496,17,135,136850,138740
2497,17,135,143300,150930
2498,17,135,159600,180470
2499,17,135,181650,184240
2500,17,135,189150,190620
2501,17,135,197850,245000
2502,17,135,246080,267120
2503,17,135,268490,326320
2504,17,135,334870,618410
2505,17,136,4830,8330
2506,17,136,11120,12490
2507,17,136,14120,45700
2508,17,136,54620,80970
2509,17,136,83120,106920
2510,17,136,108110,184100
2511,17,136,185280,191130
2512,17,136,192180,192180
2513,17,136,193430,193770
2514,17,136,194970,206050
2515,17,136,207790,276150
2516,17,136,277850,282160
2517,17,136,283850,286470
2518,17,136,287820,299550
2519,17,136,300620,303480
2520,17,136,305020,315700
2521,17,136,317190,348470
2522,17,136,349530,362180
2523,17,137,6320,8380
2524,17,139,11560,13900
2525,17,139,34590,37520
2526,17,139,39300,41100
2527,17,139,45590,62620
2528,17,139,65260,283880
2529,17,139,285220,438130
2530,17,139,440050,441020
2531,17,144,69190,70370
2532,17,144,76530,77830
2533,17,144,81270,81850
2534,17,144,100670,100990
2535,17,152,60900,61780
2536,17,153,24970,27990
2537,17,153,93970,94340
2538,17,153,107530,107530
2539,17,153,147300,147620
2540,17,153,154630,154670
2541,17,153,157100,157300
2542,17,153,160580,160850
2543,17,153,164350,164750
2544,17,153,171170,171510
2545,17,153,173410,173410
2546,17,153,176110,176590
2547,17,153,198950,199170
2548,17,153,204570,205420
2549,17,162,62670,63250
2550,17,162,64870,75760
2551,17,162,77790,93250
2552,17,162,99770,152360
2553,17,162,153820,231540
2554,17,162,234550,244480
2555,17,162,246430,380950
2556,17,162,382520,412080
2557,17,163,1830,22670
2558,17,163,27710,316750
2559,17,163,318490,423350
2560,17,163,425690,427130
2561,17,163,428230,451400
2562,17,163,454290,455930
2563,17,163,457210,468850
2564,17,163,470880,470990
2565,17,163,473600,473890
2566,17,163,476250,476350
2567,17,163,478720,479000
2568,17,163,480970,481450
2569,17,163,482770,482800
2570,17,163,484020,484460
2571,17,163,487290,487590
2572,17,163,489830,490340
2573,17,163,492080,494210
2574,17,163,495260,495860
2575,17,163,498740,513850
2576,17,164,7180,7300
2577,17,164,10020,182610
2578,17,164,183670,335720
2579,17,164,343550,360010
2580,17,164,363310,365400
2581,17,164,367680,368360
2582,17,164,370020,370250
2583,17,174,104720,115860
2584,17,174,118980,119690
2585,17,175,125440,133150
2586,17,175,134190,140530
2587,17,176,34740,51860
2588,17,176,60810,61310
2589,17,176,65850,68610
2590,17,176,69900,73350
2591,17,176,74410,75510
2592,17,177,29070,32430
2593,17,177,33650,34140
2594,17,206,54220,57720
2595,17,206,59650,64630
2596,17,206,65650,84770
2597,17,222,290960,291280
2598,17,222,311320,311580
2599,17,222,313700,315860
2600,17,222,319760,323820
2601,17,222,356260,358250
2602,18,1,67560,69170
2603,18,1,74930,75720
2604,18,2,21470,21480
2605,18,2,23260,30180
2606,18,2,58740,59360
2607,18,2,63140,66120
2608,18,2,72000,78770
2609,18,2,89280,181830
2610,18,18,136020,143830
2611,18,18,144890,146060
2612,18,25,101530,108280
2613,18,25,109440,130280
2614,18,25,136410,145570
2615,18,25,146730,146730
2616,18,25,152250,152410
2617,18,25,154160,154160
2618,18,25,156530,158230
2619,18,25,159750,160260
2620,18,25,163200,163320
2621,18,25,165060,165280
2622,18,25,167870,168090
2623,18,25,169870,171450
2624,18,25,173120,173130
2625,18,25,192800,194650
2626,18,25,199860,210400
2627,18,25,211830,212010
2628,18,32,199240,200290
2629,18,34,62920,63640
2630,18,34,68120,68290
2631,18,34,70900,71090
2632,18,34,73600,73830
2633,18,34,78730,80380
2634,18,34,82100,82100
2635,18,34,84740,85130
2636,18,34,87470,87650
2637,18,34,89890,90780
2638,18,34,91960,91960
2639,18,34,93330,93750
2640,18,34,96060,96280
2641,18,34,98770,99090
2642,18,34,100770,102850
2643,18,34,104230,104790
2644,18,34,106370,110710
2645,18,34,112310,115440
2646,18,34,116550,116550
2647,18,34,117650,121570
2648,18,34,123590,131020
2649,18,43,78320,91080
2650,18,49,73070,73990
2651,18,53,115240,115290
2652,18,53,119410,119500
2653,18,53,121330,133540
2654,18,53,139380,139590
2655,18,53,141290,144670
2656,18,62,21370,22840
2657,18,62,24010,27200
2658,18,62,28250,33350
2659,18,62,34700,44740
2660,18,62,46190,46400
2661,18,65,17100,44020
2662,18,65,45050,45120
2663,18,68,76920,106430
2664,18,71,20470,20540
2665,18,71,56940,97210
2666,18,71,98350,119020
2667,18,71,122640,123280
2668,18,71,126370,127940
2669,18,78,74950,74980
2670,18,78,160540,161950
2671,18,78,169250,169300
2672,18,80,39230,60440
2673,18,80,63670,76450
2674,18,80,124970,125090
2675,18,80,143550,143660
2676,18,80,156000,156000
2677,18,80,354520,355130
2678,18,96,30450,30800
2679,18,96,32440,34940
2680,18,96,43280,46210
2681,18,96,51240,51330
2682,18,96,58070,59570
2683,18,96,64130,68230
2684,18,96,244820,245250
2685,18,96,362600,362780
2686,18,103,39710,48160
2687,18,103,59500,59540
2688,18,103,61290,61360
2689,18,103,66130,73010
2690,18,103,76590,76950
2691,18,103,78520,79340
2692,18,103,80620,81250
2693,18,103,84290,101200
2694,18,103,104110,104190
2695,18,103,107150,107640
2696,18,108,50730,52650
2697,18,108,58530,58950
2698,18,108,60240,60880
2699,18,108,62270,64400
2700,18,108,67540,74590
2701,18,119,141870,141870
2702,18,119,143910,144270
2703,18,119,146450,146450
2704,18,126,243730,244210
2705,18,126,246320,246730
2706,18,126,248100,248670
2707,18,126,250450,251030
2708,18,126,252450,253420
2709,18,126,255190,255540
2710,18,126,257520,257820
2711,18,126,259540,260100
2712,18,126,261840,262280
2713,18,126,266090,266460
2714,18,126,268500,268940
2715,18,126,270880,271900
2716,18,126,273110,273570
2717,18,126,275190,275770
2718,18,126,277560,278410
2719,18,126,280400,280590
2720,18,126,282150,282900
2721,18,126,284340,284340
2722,18,126,285390,285390
2723,18,126,286680,287130
2724,18,126,289240,289500
2725,18,126,291390,291990
2726,18,126,300500,303570
2727,18,126,305800,306190
2728,18,126,309510,319890
2729,18,126,322090,324610
2730,18,129,123650,127470
2731,18,129,128700,130630
2732,18,133,54960,55040
2733,18,133,56700,56700
2734,18,133,58010,59370
2735,18,133,62820,62820
2736,18,133,66410,66410
2737,18,133,70920,72170
2738,18,133,75000,75960
2739,18,133,79600,88590
2740,18,133,91600,146100
2741,18,135,143030,163540
2742,18,135,164570,204840
2743,18,135,205850,208550
2744,18,138,47780,48770
2745,18,150,69450,71060
2746,18,152,447350,448690
2747,18,152,550620,553690
2748,18,153,34620,36390
2749,18,153,65870,65870
2750,18,153,75710,79610
2751,18,153,93030,93030
2752,18,153,123700,123860
2753,18,166,45120,52910
2754,18,166,70970,71850
2755,18,166,73850,79690
2756,18,166,82280,82650
2757,18,166,83660,84260
2758,18,166,87570,95390
2759,18,166,97910,108610
2760,18,166,110900,150180
2761,18,166,156560,162240
2762,18,166,223160,223250
2763,18,166,246280,247290
2764,18,172,95640,99230
2765,18,172,100470,100950
2766,18,172,103270,104120
2767,18,172,105260,106290
2768,18,172,107770,115390
2769,18,172,121210,121430
2770,18,172,129490,129790
2771,18,172,131890,137100
2772,18,172,141060,145250
2773,18,172,146280,146880
2774,18,172,148380,151170
2775,18,172,153450,154600
2776,18,172,155680,169910
2777,18,172,174020,178160
2778,18,172,191650,194980
2779,18,172,196270,199460
2780,18,172,200550,201440
2781,18,173,35820,35960
2782,18,173,66470,66470
2783,18,173,96890,99460
2784,18,173,124200,127640
2785,18,173,135890,137570
2786,18,173,281570,283200
2787,18,173,286710,288290
2788,18,173,289400,289740
2789,18,185,34340,34690
2790,18,188,25000,40820
2791,18,188,41870,45760
2792,18,188,46970,67670
2793,18,188,68920,79400
2794,18,188,80420,80470
2795,18,188,82950,86790
2796,18,188,89340,99980
2797,18,188,117860,118030
2798,18,188,123510,123640
2799,18,188,127220,134450
2800,18,188,136460,136650
2801,18,193,74070,114050
2802,18,193,117020,117890
2803,18,201,58350,59100
2804,18,201,71110,80100
2805,18,201,82240,82240
2806,18,201,83340,87940
2807,18,201,88950,89210
2808,18,201,148710,149430
2809,18,201,181740,182000
2810,18,207,105350,107310
2811,18,207,109380,109640
2812,18,207,130660,131070
2813,18,207,141760,142970
2814,18,207,144000,149530
2815,18,207,151840,154080
2816,18,207,155850,160260
2817,18,207,165850,176970
2818,18,207,179420,180230
2819,18,207,190760,211000
2820,18,212,125360,125360
2821,18,212,129570,130820
2822,18,212,137370,137460
2823,18,212,157530,159620
2824,18,212,160790,162660
2825,18,212,164120,165560
2826,18,214,16210,17360
2827,18,217,126010,126190
2828,18,217,133960,134520
2829,18,217,135830,136650
2830,18,218,27320,32590
2831,18,219,19680,24210
2832,18,219,25990,26190
2833,18,219,28160,28170
2834,18,219,33440,34700
2835,18,219,42400,56030
2836,18,219,57950,58060
2837,18,219,66290,66850
2838,18,219,73240,73740
2839,18,219,84600,91130
2840,18,222,32590,34260
2841,18,222,37500,42350
2842,18,222,45240,69810
2843,18,222,73240,74990
2844,18,222,76320,76750
2845,18,222,78050,78050
2846,18,222,79340,79770
2847,18,222,82100,82410
2848,18,222,85170,85470
2849,18,222,88030,88830
2850,18,222,91710,101610
2851,18,231,28770,29310
2852,18,233,83200,106750
2853,18,233,107800,108240
2854,18,233,143550,151800
2855,18,233,178720,180420
2856,18,233,181530,182540
2857,18,233,183740,184870
2858,18,233,186140,192200
2859,18,233,193360,196090
2860,18,238,22400,29570
2861,18,238,31240,32140
2862,18,238,33170,34290
2863,18,238,35330,36560
2864,18,238,37890,38960
2865,18,238,39990,43840
2866,18,238,44990,46150
2867,18,238,47620,51210
2868,18,238,52340,53070
2869,18,238,55610,56370
2870,18,238,77210,77900
2871,18,238,82580,86890
2872,18,238,91110,97850
2873,18,238,126190,126880
2874,18,238,129710,147350
2875,18,238,149770,150270
2876,18,239,42990,44490
2877,18,239,55900,56100
2878,18,239,57810,58070
2879,18,239,62950,62960
2880,18,239,64000,65250
2881,18,239,75070,76150
2882,18,239,86480,90280
2883,18,239,91430,92140
2884,18,239,110870,112960
2885,18,239,133170,136550
2886,18,241,16500,16500
2887,18,241,64740,66750
2888,18,242,24710,25590
2889,18,242,63580,63790
2890,18,242,87450,90040
2891,18,242,91190,96440
2892,18,242,101810,102790
2893,18,242,113150,113160
2894,18,242,121440,122310
2895,18,242,125740,126690
2896,18,242,143890,144270
2897,18,242,148900,151040
2898,18,242,170320,170320
2899,18,242,175770,176190
2900,18,242,184010,186460
2901,18,255,37240,44550
2902,18,255,45840,46370
2903,18,255,51960,52740
2904,18,255,61570,63080
2905,18,255,64560,82530
2906,18,255,83710,84160
2907,18,255,86340,113510
2908,18,255,115670,115670
2909,18,255,116700,142070
2910,18,255,333790,334540
2911,18,255,351210,351630
2912,18,255,375370,375770
2913,18,267,234250,235260
2914,18,269,16600,17420
2915,18,269,146090,146520
2916,18,269,154850,156710
2917,18,269,159160,159200
2918,18,269,163880,166490
2919,18,269,168050,170270
2920,18,269,290760,310090
2921,18,269,349940,350950
2922,18,269,352310,371320
2923,18,269,377530,387430
2924,18,269,390220,394280
2925,18,270,174480,175100
2926,19,8,33000,36340
2927,19,8,43890,44470
2928,19,8,125900,126070
2929,19,8,127130,132350
2930,19,10,84510,85270
2931,19,12,31980,37800
2932,19,12,38860,45020
2933,19,15,69640,70030
2934,19,15,83870,84160
2935,19,15,95930,96030
2936,19,15,97330,97820
2937,19,15,116290,116290
2938,19,15,127860,128060
2939,19,15,140760,140900
2940,19,15,151250,151580
2941,19,15,158030,158380
2942,19,15,166410,166950
2943,19,15,168850,169120
2944,19,15,175720,176130
2945,19,15,183480,183480
2946,19,15,188690,189050
2947,19,15,193150,193470
2948,19,15,196430,196640
2949,19,15,200720,201060
2950,19,15,204020,204030
2951,19,15,211640,212240
2952,19,15,219990,220400
2953,19,15,226440,226900
2954,19,15,237070,238840
2955,19,15,247110,247140
2956,19,15,255770,255890
2957,19,15,269830,270010
2958,19,15,276690,277060
2959,19,15,296570,296610
2960,19,15,309210,309650
2961,19,15,318360,318680
2962,19,15,345140,345140
2963,19,15,348170,348630
2964,19,15,358250,359050
2965,19,15,375710,376180
2966,19,15,382950,383410
2967,19,15,434140,434480
2968,19,15,435830,436490
2969,19,15,454180,454940
2970,19,15,479010,479180
2971,19,15,486930,487320
2972,19,15,549280,549360
2973,19,15,574390,574870
2974,19,15,585320,585690
2975,19,15,601950,602880
2976,19,15,675610,675780
2977,19,15,690680,690680
2978,19,15,732360,733140
2979,19,15,760400,761040
2980,19,16,65060,86560
2981,19,16,88010,91720
2982,19,16,93540,94150
2983,19,16,95220,95530
2984,19,16,97130,113180
2985,19,16,114410,126580
2986,19,16,127850,129240
2987,19,16,130330,132530
2988,19,16,134180,145510
2989,19,16,146590,147770
2990,19,16,149120,152800
2991,19,16,187630,188270
2992,19,16,192730,192740
2993,19,16,196070,204380
2994,19,16,205380,207400
2995,19,16,209250,210520
2996,19,16,211710,216030
2997,19,16,217440,224650
2998,19,16,225710,229800
2999,19,16,231010,233150
3000,19,16,234470,235110
3001,19,16,236300,237480
3002,19,16,238710,242100
3003,19,16,244860,251520
3004,19,16,253220,264630
3005,19,16,265830,265910
3006,19,16,267300,267420
3007,19,16,270820,271080
3008,19,16,274270,281660
3009,19,16,284180,284610
3010,19,16,290190,290200
3011,19,16,301880,302460
3012,19,16,305570,305570
3013,19,16,307830,308670
3014,19,16,310030,310130
3015,19,16,315550,316280
3016,19,16,331810,333240
3017,19,16,345410,346090
3018,19,16,375940,377890
3019,19,16,378940,388680
3020,19,16,389850,392900
3021,19,16,394140,396670
3022,19,16,433190,437810
3023,19,16,439520,441090
3024,19,16,452420,452960
3025,19,16,455230,457710
3026,19,16,459120,460760
3027,19,16,461990,466140
3028,19,16,467380,470010
3029,19,16,471120,472730
3030,19,21,191910,192680
3031,19,21,194120,195120
3032,19,21,200830,202340
3033,19,21,218190,218580
3034,19,21,221290,222350
3035,19,21,223950,227390
3036,19,21,230410,234420
3037,19,21,236420,238420
3038,19,21,241470,245750
3039,19,21,246840,255990
3040,19,21,261710,275690
3041,19,21,277660,284660
3042,19,21,293520,295270
3043,19,21,328330,332200
3044,19,21,353290,359960
3045,19,21,361960,390150
3046,19,21,408770,408870
3047,19,21,410210,463920
3048,19,21,467130,492240
3049,19,21,497710,499500
3050,19,21,501790,509370
3051,19,21,517750,518150
3052,19,21,541510,553670
3053,19,21,554820,588260
3054,19,21,589910,617660
3055,19,22,16360,31920
3056,19,22,64840,159240
3057,19,24,22020,23850
3058,19,24,39360,41150
3059,19,24,43600,43740
3060,19,24,46150,48810
3061,19,24,50750,59050
3062,19,24,61070,62820
3063,19,24,64480,74520
3064,19,24,93380,96990
3065,19,24,98430,100220
3066,19,24,101300,102410
3067,19,24,103640,106430
3068,19,24,107530,108590
3069,19,24,109860,111970
3070,19,24,114230,116320
3071,19,24,126930,128310
3072,19,24,131630,135460
3073,19,24,136520,140010
3074,19,24,141610,142560
3075,19,24,144460,149880
3076,19,24,157330,162160
3077,19,24,163500,165350
3078,19,24,169480,171080
3079,19,24,172360,174020
3080,19,24,177960,179150
3081,19,24,220530,221240
3082,19,24,222620,222900
3083,19,24,231120,231380
3084,19,24,232380,236230
3085,19,24,238680,239030
3086,19,24,241420,243130
3087,19,24,244170,256640
3088,19,24,258450,269790
3089,19,24,271440,272730
3090,19,24,275240,277160
3091,19,24,278180,279550
3092,19,24,281770,291400
3093,19,24,293610,297450
3094,19,24,299090,306730
3095,19,24,308230,309760
3096,19,24,311070,312300
3097,19,24,313440,317780
3098,19,24,319840,321510
3099,19,24,323030,323210
3100,19,24,327060,329500
3101,19,24,330520,333480
3102,19,24,334780,336330
3103,19,24,337890,340370
3104,19,24,341740,341990
3105,19,24,343910,345340
3106,19,24,347010,348750
3107,19,24,349870,351310
3108,19,24,352320,358140
3109,19,24,359200,366120
3110,19,24,367350,372350
3111,19,24,374060,378960
3112,19,24,380580,381810
3113,19,24,383110,393470
3114,19,24,394600,397480
3115,19,24,399100,399490
3116,19,24,425640,427290
3117,19,24,428860,431300
3118,19,24,432390,432460
3119,19,24,433870,435930
3120,19,24,437140,439110
3121,19,24,440180,446270
3122,19,24,447560,449160
3123,19,24,454650,457610
3124,19,24,460630,463250
3125,19,24,464540,466500
3126,19,24,467900,468940
3127,19,24,470920,472140
3128,19,24,473250,473400
3129,19,24,474510,479350
3130,19,24,480870,481520
3131,19,24,491060,491220
3132,19,24,493340,494740
3133,19,24,496100,499310
3134,19,24,500600,501650
3135,19,24,503190,505100
3136,19,24,507160,511850
3137,19,24,513210,517930
3138,19,24,519460,520450
3139,19,24,521830,525610
3140,19,24,539690,540450
3141,19,24,542270,543540
3142,19,24,545020,553160
3143,19,24,554160,565570
3144,19,24,566640,569350
3145,19,24,571010,575340
3146,19,26,66770,69750
3147,19,26,77090,77110
3148,19,26,79460,81920
3149,19,26,111890,112210
3150,19,26,124260,124510
3151,19,26,154510,154570
3152,19,26,162090,162090
3153,19,28,23780,24630
3154,19,28,65140,65340
3155,19,28,136160,137720
3156,19,28,146150,147120
3157,19,28,263020,263130
3158,19,45,69810,70300
3159,19,51,76100,76170
3160,19,51,151770,151950
3161,19,53,59580,79380
3162,19,53,80800,83550
3163,19,53,84600,96680
3164,19,53,97930,99640
3165,19,53,100900,102380
3166,19,53,103630,105040
3167,19,53,106280,110840
3168,19,53,111900,124370
3169,19,53,126630,149500
3170,19,62,320070,320310
3171,19,62,334720,335000
3172,19,62,421650,422200
3173,19,63,271120,271440
3174,19,63,277310,277480
3175,19,63,297470,297700
3176,19,71,49430,54320
3177,19,71,56550,64220
3178,19,71,66760,69320
3179,19,71,71500,72130
3180,19,71,75480,76140
3181,19,71,78480,83470
3182,19,71,104440,104440
3183,19,71,156770,157630
3184,19,71,201020,201020
3185,19,71,203810,203810
3186,19,71,237180,237270
3187,19,71,240810,240990
3188,19,71,278840,278840
3189,19,71,305950,306110
3190,19,71,327130,327130
3191,19,71,344760,344760
3192,19,71,363200,364970
3193,19,71,432300,433260
3194,19,71,474010,474360
3195,19,71,559120,559500
3196,19,72,29100,29710
3197,19,72,64700,67810
3198,19,72,71920,72140
3199,19,72,162380,162510
3200,19,72,270580,270760
3201,19,72,300550,301900
3202,19,75,144540,145390
3203,19,76,115800,116340
3204,19,83,14700,19560
3205,19,83,20800,23260
3206,19,83,24470,26180
3207,19,83,27660,33500
3208,19,83,42790,47170
3209,19,83,48460,49950
3210,19,83,52210,56280
3211,19,83,57680,58970
3212,19,83,60840,63060
3213,19,83,64160,70470
3214,19,83,71980,72370
3215,19,83,74100,75140
3216,19,83,76690,77520
3217,19,83,78710,82040
3218,19,83,83200,84420
3219,19,83,85590,86890
3220,19,83,88690,91580
3221,19,83,92750,94340
3222,19,83,95560,97860
3223,19,83,99390,102370
3224,19,83,104030,111090
3225,19,83,112370,115480
3226,19,83,116680,122360
3227,19,83,123430,126650
3228,19,83,127860,129240
3229,19,83,130960,133680
3230,19,83,135200,147370
3231,19,83,148440,149350
3232,19,83,150360,152850
3233,19,83,154550,156350
3234,19,83,157970,158070
3235,19,83,159550,172100
3236,19,83,173210,174300
3237,19,83,175850,179560
3238,19,83,180640,186250
3239,19,83,187650,194410
3240,19,83,195500,198710
3241,19,83,200150,216100
3242,19,83,217580,221420
3243,19,83,222700,233500
3244,19,83,271310,272680
3245,19,83,281450,283380
3246,19,83,285080,286480
3247,19,83,287500,290480
3248,19,83,291840,294860
3249,19,83,296200,298070
3250,19,83,299300,312530
3251,19,83,314180,339620
3252,19,83,340770,348570
3253,19,83,349970,351200
3254,19,83,352250,357260
3255,19,83,359980,366120
3256,19,83,367510,382740
3257,19,83,383920,387480
3258,19,83,389150,400690
3259,19,83,402240,410810
3260,19,83,411900,419680
3261,19,83,421580,441680
3262,19,83,442690,467080
3263,19,83,468390,476350
3264,19,83,486550,488660
3265,19,83,491990,499990
3266,19,83,501080,506460
3267,19,83,507850,519030
3268,19,83,520030,526470
3269,19,83,529270,529860
3270,19,83,531790,538030
3271,19,83,539810,542630
3272,19,83,544200,544350
3273,19,83,546350,565490
3274,19,83,567750,572570
3275,19,83,575070,582090
3276,19,83,583460,586610
3277,19,83,587710,590930
3278,19,83,592190,595840
3279,19,83,606370,616660
3280,19,83,618080,627490
3281,19,83,628670,632320
3282,19,83,633750,665900
3283,19,83,666960,677780
3284,19,83,678820,688950
3285,19,83,692080,698740
3286,19,83,700580,703290
3287,19,83,704590,706310
3288,19,83,707750,709200
3289,19,83,710280,722740
3290,19,85,29500,30690
3291,19,85,40170,40880
3292,19,85,66790,66790
3293,19,85,118530,118690
3294,19,85,155130,155130
3295,19,85,157910,157910
3296,19,85,171450,172730
3297,19,85,174310,176720
3298,19,85,180070,180660
3299,19,85,182590,182590
3300,19,85,190820,191020
3301,19,127,67500,70320
3302,19,127,74850,76730
3303,19,127,78350,79100
3304,19,127,84580,85090
3305,19,127,89050,90140
3306,19,127,91450,91670
3307,19,127,93290,94250
3308,19,127,98250,99610
3309,19,127,120060,120270
3310,19,127,126190,126930
3311,19,127,130270,131170
3312,19,127,132800,133370
3313,19,127,138330,141590
3314,19,127,143570,143630
3315,19,127,146170,146170
3316,19,127,149260,149260
3317,19,127,152760,153120
3318,19,127,159530,159840
3319,19,127,162730,163070
3320,19,127,165510,165930
3321,19,127,168210,168380
3322,19,127,173170,175180
3323,19,130,114900,116820
3324,19,130,127120,127120
3325,19,130,172880,173360
3326,19,130,175520,175580
3327,19,130,216660,217120
3328,19,130,231130,231490
3329,19,155,86150,86400
3330,19,155,97820,98110
3331,19,155,99850,99850
3332,19,155,102310,103110
3333,19,155,106420,107260
3334,19,155,109120,109590
3335,19,155,110600,112760
3336,19,155,115490,115920
3337,19,155,118530,119300
3338,19,155,120340,120790
3339,19,155,122580,122940
3340,19,155,126140,126230
3341,19,155,127890,127890
3342,19,155,132420,132970
3343,19,155,135900,136190
3344,19,155,139650,139650
3345,19,155,140680,140800
3346,19,155,143310,144370
3347,19,155,145540,146310
3348,19,155,153880,155570
3349,19,155,157740,157740
3350,19,155,159370,159370
3351,19,155,165290,166540
3352,19,155,168610,168970
3353,19,155,170420,170510
3354,19,155,172000,172670
3355,19,155,176110,176260
3356,19,155,177440,178000
3357,19,155,179270,179390
3358,19,155,180670,180990
3359,19,155,190700,191010
3360,19,155,192140,192890
3361,19,155,195610,196530
3362,19,155,202910,204620
3363,19,155,207400,207400
3364,19,155,210580,210880
3365,19,155,212840,214540
3366,19,155,216960,217190
3367,19,155,218440,218650
3368,19,155,220640,220740
3369,19,155,222610,223900
3370,19,155,226820,227490
3371,19,155,228600,230930
3372,19,155,232740,234510
3373,19,155,235570,235580
3374,19,155,237200,238930
3375,19,155,240630,240710
3376,19,155,242900,243340
3377,19,155,253610,254270
3378,19,155,255520,257230
3379,19,155,259280,260550
3380,19,155,262180,262740
3381,19,155,265840,266160
3382,19,155,271150,271210
3383,19,155,273950,274540
3384,19,155,275610,276630
3385,19,155,278140,278860
3386,19,155,281950,282690
3387,19,155,285780,287970
3388,19,155,289650,289970
3389,19,155,292700,293370
3390,19,155,296970,297220
3391,19,155,446280,446330
3392,19,155,452060,452550
3393,19,155,454500,454830
