Driver,Trip,Lanechange,Distance,Frequency
18,37,1,3.8438894297961994,0.26015316472123895
18,43,18,31.821410673602,0.5656568838078637
18,49,9,27.195029866104402,0.3309428246378764
18,50,1,13.773501171280001,0.07260318110584427
18,52,2,11.7007005336121,0.17092993656701885
18,53,8,18.79373705502,0.42567372186699387
18,62,4,6.20142732113,0.6450127999357309
18,65,2,6.116228173580001,0.3269989188172069
18,68,3,6.45851978,0.4645027192283369
18,71,17,41.512169875510374,0.4095184629225791
18,78,17,37.605170976188,0.45206548883302733
18,80,32,76.38509798495,0.41892988088206545
18,92,33,75.71558920830999,0.43584155317354595
18,96,34,75.52379659357618,0.4501892321829056
18,98,1,2.33444670095,0.42836703000888876
18,103,13,18.9745954927,0.6851265949253792
18,108,3,6.4464527746,0.46537221397486295
18,119,12,39.60043764313,0.30302695409937713
18,120,5,19.185911002300003,0.260607901256323
18,126,18,38.7464743679953,0.46455839643743313
18,128,5,25.290574983083996,0.19770210852637118
18,129,7,25.01922416803172,0.2797848547575764
18,133,14,23.515934061,0.5953410127653955
18,135,12,19.58967598556,0.6125675589961506
18,139,1,8.021588380263,0.12466358937844348
18,145,3,14.205465789249999,0.21118631690840106
18,150,4,12.781360189375999,0.31295573716206215
18,152,14,52.66165362209299,0.2658480893985186
18,153,15,24.7027330892372,0.6072202596293036
18,166,21,41.484221460069996,0.5062165628494012
18,170,20,67.5771689144,0.295957944395895
18,172,17,37.245183044211906,0.456434862457788
18,173,34,76.2784056491,0.4457355880825383
18,185,20,39.9237557166,0.5009548736338989
18,186,17,35.6105345027,0.47738682492145845
18,187,21,50.53771500268116,0.415531252231841
18,188,16,24.685182145619997,0.6481621203203863
18,191,4,16.158939979910002,0.2475409900013923
18,193,5,12.002460653386999,0.41658124482907927
18,201,16,58.841322181384996,0.27191775111167965
18,202,2,3.9958466066170004,0.5005197138168569
18,207,15,37.49700967194839,0.40003189937627315
18,212,10,23.59842341398,0.42375712243877595
