Driver,Trip,Tailgating,Total,Ratio
62,446,26720,49220,0.5428687525396181
62,452,1130,53590,0.021086023511849225
62,478,3930,106600,0.036866791744840526
62,479,15400,75990,0.20265824450585604
62,484,25130,146540,0.17148901323870616
62,485,38920,534050,0.07287707143525886
62,501,4690,38500,0.12181818181818181
62,502,16240,259690,0.06253610073549232
62,505,66170,254400,0.26010220125786165
62,532,19760,92100,0.21454940282301846
62,537,70030,389960,0.17958252128423424
62,546,8420,39160,0.21501532175689478
62,550,4520,59770,0.07562322235235067
62,559,15590,143630,0.10854278354104296
62,562,8940,140160,0.06378424657534247
62,582,185360,486310,0.38115605272357134
62,626,3130,110200,0.028402903811252267
62,627,10090,96020,0.10508227452614038
62,638,6040,71590,0.08436932532476603
62,647,20940,152160,0.13761829652996846
63,12,15100,118240,0.1277063599458728
63,13,40570,126489,0.3207368171396949
63,35,64560,197390,0.3270682405390344
63,83,14290,135450,0.10550018456995201
63,97,1100,80230,0.013710582076529976
63,98,51070,266610,0.19155320505607443
63,102,8960,34730,0.2579902101929168
63,136,16530,118560,0.1394230769230769
63,138,16790,116009,0.1447289026808034
64,1,262550,449259,0.5844054667675734
64,9,110030,381480,0.2884292754534969
64,10,256270,500700,0.5118234471739564
64,15,35420,94790,0.37366810845025844
64,18,1730,131570,0.013148894124800487
64,32,3480,43880,0.07930720145852324
64,35,4450,115920,0.03838854382332643
64,36,8480,67970,0.12476092393703105
64,39,37930,73050,0.519233401779603
64,40,41320,67290,0.6140585525338089
64,48,26480,57179,0.4630989856593215
64,51,16740,84710,0.19761539369613976
64,61,29150,109900,0.26524112829845314
64,66,26470,107800,0.2455473098330241
64,67,69570,100780,0.6903155387973804
64,71,7260,60940,0.11913357400722022
64,75,2660,53519,0.04970104633781765
64,82,48100,70940,0.6780377784042854
64,85,40840,139550,0.2926549623790756
64,87,14050,37370,0.3759700294353759
64,94,1950,62419,0.031239987183595004
64,95,25180,71540,0.3519709253564439
64,98,11980,66210,0.18093943513064492
64,99,8460,87890,0.0962566844919786
64,103,37980,64419,0.5895684570009314
64,104,3240,70200,0.046153846153846156
64,106,21620,66020,0.32747652226598
64,109,65510,74370,0.8808659405674331
64,126,34310,67810,0.5059725704173426
64,129,13690,71330,0.19192485630169634
64,142,100480,81000,1.2404938271604937
64,166,88630,195810,0.45263265410346765
64,167,6860,212130,0.03233866025550369
64,171,2510,76460,0.0328276222861627
64,172,34880,68810,0.5069030664147653
64,183,59020,73709,0.8007054673721342
64,185,10450,69040,0.15136152954808807
64,190,64660,70970,0.9110891926165986
64,210,31140,63740,0.48854722309381865
64,213,69660,72890,0.9556866511181232
64,217,10680,66560,0.16045673076923078
64,225,12260,60800,0.20164473684210527
64,228,73230,67290,1.0882746321890326
64,238,180180,423279,0.4256756756756757
64,248,166730,133150,1.2521967705595194
65,1,21570,232010,0.09297013059781904
65,18,18400,19960,0.9218436873747495
65,20,800,42370,0.018881283927307056
65,35,11870,20740,0.5723240115718419
65,49,11080,14590,0.7594242631939685
65,56,3110,35590,0.08738409665636415
65,58,12920,24670,0.5237130117551683
65,66,63460,554610,0.1144227475162727
65,67,17420,254310,0.06849907593095042
65,70,4040,101780,0.03969345647474946
65,77,38540,341620,0.11281540893390314
65,79,32760,295050,0.1110320284697509
65,92,12320,37250,0.330738255033557
65,93,3560,20510,0.1735738664066309
65,97,3640,30660,0.11872146118721459
65,103,10910,12130,0.8994229183841713
65,105,4570,13069,0.34965570007651114
65,110,8460,18890,0.44785600847009
65,113,9380,24140,0.38856669428334717
65,138,10630,31589,0.33649889205444766
65,143,13660,26310,0.5191942227290003
65,145,2030,25330,0.08014212396367944
65,146,5400,23220,0.23255813953488372
65,156,4090,21090,0.1939307728781413
65,171,3410,24170,0.141083988415391
65,174,15900,25860,0.6148491879350347
65,175,7680,23390,0.32834544677212485
65,177,6930,210900,0.032859174964438125
65,182,10280,35520,0.28941441441441434
65,196,4740,15660,0.30268199233716475
65,201,11030,14600,0.7554794520547945
65,204,1280,29939,0.04275217100868404
65,207,8170,22270,0.3668612483161203
65,224,7940,28160,0.28196022727272724
65,225,9600,17360,0.5529953917050692
65,228,15220,27760,0.5482708933717578
65,230,6400,24350,0.26283367556468173
65,231,2970,42279,0.07024597918637655
65,245,34330,196670,0.1745563634514669
65,258,2990,35000,0.08542857142857142
65,268,16780,44520,0.37690925426774485
65,282,13550,24730,0.5479175090982612
65,284,16220,176700,0.0917940011318619
65,285,1250,123909,0.010087967072875475
66,18,890,10900,0.081651376146789
66,25,1840,17120,0.10747663551401869
66,37,2470,10690,0.23105706267539758
66,43,4240,12470,0.3400160384923817
66,51,11850,17580,0.674061433447099
66,65,46070,156390,0.29458405268879084
66,69,7260,12300,0.5902439024390244
66,105,1160,16650,0.06966966966966967
66,106,2240,11900,0.18823529411764706
66,149,4800,16390,0.2928615009151922
66,170,17200,13100,1.3129770992366412
66,181,8080,16319,0.49509803921568635
66,188,44790,151550,0.2955460244143847
67,5,5190,90850,0.05712713263621354
67,6,2500,25160,0.09936406995230525
67,7,6550,35560,0.1841957255343082
67,8,12220,54810,0.22295201605546433
67,14,1220,80490,0.015157162380419928
67,20,31380,37550,0.8356857523302262
67,26,30630,116689,0.26249035907104296
67,29,13060,54050,0.24162812210915818
67,30,22010,111950,0.19660562751228228
67,31,20130,50390,0.39948402460805715
67,49,1700,47399,0.03586497890295359
67,64,43640,119250,0.3659538784067086
67,70,16180,48890,0.3309470239312743
67,72,23630,123759,0.19093406593406595
67,75,1670,11890,0.1404541631623213
67,81,38930,98409,0.3955898790773296
67,82,21930,41940,0.522889842632332
67,87,5150,54940,0.0937386239534037
67,99,36150,115870,0.3119875722792785
67,100,26440,134310,0.19685801503983322
67,101,11650,18360,0.6345315904139434
67,110,6130,51729,0.11849990334428766
67,116,37590,159120,0.236236802413273
67,121,3300,48899,0.06748466257668713
67,124,36120,90109,0.4008434136055932
67,125,11410,51509,0.22151038633275094
67,130,5680,51840,0.1095679012345679
67,136,3540,44260,0.07998192498870312
67,138,2920,48950,0.05965270684371808
67,140,850,58900,0.014431239388794566
67,144,35200,182500,0.19287671232876713
67,155,27470,142810,0.1923534766472936
67,159,10190,57159,0.17827151854443668
67,164,20620,35380,0.5828151498021481
67,167,1780,75370,0.023616823669895183
67,168,22690,79709,0.28465688119432947
67,171,5140,69920,0.07351258581235698
67,174,19260,24720,0.779126213592233
67,181,9890,78200,0.1264705882352941
67,184,5010,95020,0.052725741949063355
67,187,3480,85730,0.04059255803102764
67,193,17270,92260,0.18718838066334273
67,195,14190,51450,0.27580174927113704
67,201,4550,74540,0.0610410517842769
67,203,5820,28900,0.2013840830449827
67,205,7380,131290,0.0562114403229492
67,207,19640,144260,0.13614307500346595
67,213,28730,109190,0.26311933327227766
67,222,4560,41010,0.11119239209948793
67,223,3450,56190,0.06139882541377469
67,227,1600,76320,0.020964360587002094
67,229,18630,59090,0.3152817735657471
67,234,2170,36340,0.05971381397908641
67,240,1110,12290,0.09031733116354759
67,242,17380,41579,0.4179894179894181
67,243,4000,38960,0.1026694045174538
68,1,21750,208110,0.10451203690356062
68,3,7130,20190,0.3531451213472016
68,13,4230,96200,0.043970893970893966
68,15,16570,32340,0.5123685837971552
68,19,12370,47940,0.25803087192323737
68,22,36210,42190,0.8582602512443707
68,36,1580,43490,0.03633019084847091
68,40,8300,40340,0.2057511155180962
68,41,17710,42400,0.417688679245283
68,42,18160,40470,0.44872745243390155
68,44,8770,49170,0.17836078909904413
68,58,9390,65400,0.14357798165137614
68,60,5220,100220,0.05208541209339453
68,63,3850,388350,0.009913737607827988
68,64,4740,29290,0.16182997610105837
68,68,47970,58929,0.8140166298998813
68,69,28080,36410,0.7712166987091459
68,73,5000,19630,0.2547121752419766
68,79,20010,92790,0.21564823795667637
68,83,27140,39929,0.6796894565489608
68,86,21670,43270,0.5008088745088977
68,87,2600,33790,0.07694584196507842
68,93,8580,39520,0.21710526315789475
68,96,2830,69420,0.0407663497551138
68,102,23730,73390,0.32334105463959667
68,103,14030,39790,0.35260115606936415
68,108,3320,28360,0.1170662905500705
68,114,29760,41220,0.7219796215429402
68,117,20370,43900,0.464009111617312
68,119,3480,17970,0.19365609348914858
68,121,9620,82859,0.11609944484672945
68,122,3760,92339,0.04071908165475418
68,130,27620,363370,0.07601067782150425
68,138,73590,87390,0.8420871953312734
68,140,8330,89219,0.09336471643129345
68,144,9490,41190,0.23039572711823258
68,145,62460,115169,0.5423287314404793
68,146,17850,59760,0.29869477911646586
69,2,3930,190330,0.02064834760678821
69,23,13470,35590,0.3784771003090756
69,110,8110,26520,0.30580693815987936
69,130,50780,89749,0.5657938718662954
70,1,38010,420820,0.09032365381873485
70,8,27350,210660,0.1298300579132251
70,9,78160,307030,0.25456795752858025
70,11,14220,30839,0.46108949416342415
70,14,10800,113229,0.09538108275192089
70,16,19400,170220,0.11397015626835859
70,24,3690,3700,0.9972972972972973
70,30,5310,47270,0.11233340385022213
70,33,30700,518550,0.059203548355992675
70,39,2290,21100,0.10853080568720379
70,43,111530,355170,0.314018638961624
70,46,4340,305880,0.014188570681312932
70,49,12460,63659,0.19572730128809301
70,50,9070,134210,0.06758065717904777
70,51,720,288440,0.0024961863819165163
70,66,3890,16970,0.2292280494991161
70,89,46520,518620,0.08969958736647256
70,92,16380,196490,0.08336302101888136
70,94,1340,313670,0.004272005610992444
70,97,4110,21540,0.19080779944289694
70,102,1860,94650,0.019651347068145798
70,127,9720,79100,0.12288242730720607
70,135,54240,519680,0.10437192118226601
70,142,8660,21890,0.39561443581544087
70,153,2580,18920,0.13636363636363635
70,155,1120,21540,0.051996285979572884
70,158,9370,282770,0.03313647133712912
70,196,5670,17339,0.3269896193771627
70,197,64330,536090,0.1199985077132571
70,205,4110,25770,0.15948777648428406
70,210,7630,210119,0.03631258328574149
70,211,29490,303690,0.09710560110639138
70,222,39760,665550,0.059740064608218756
70,256,26780,80280,0.33358246138515196
70,257,7690,133590,0.057564188936297625
70,258,59540,317320,0.1876339341989159
70,274,47340,526210,0.0899640827806389
70,278,39880,240470,0.16584189295962073
70,279,33420,278800,0.11987087517934003
70,281,46690,284980,0.1638360586707839
70,282,21640,199830,0.10829204824100484
70,283,3110,240900,0.012909921129099212
70,284,99170,283780,0.34946084995418986
70,287,111650,517089,0.21591985921212944
70,294,3340,20230,0.16510133465150767
70,296,78630,195470,0.40226121655497005
70,297,3170,293600,0.01079700272479564
70,302,75010,516250,0.14529782082324455
70,307,19110,188830,0.10120213949054706
70,308,17250,321380,0.05367477752193665
70,312,2980,42470,0.07016717683070403
70,314,7630,30220,0.25248180013236265
70,319,660,94760,0.0069649641198818064
70,321,9290,80800,0.11497524752475248
70,323,13460,128230,0.10496763627856195
71,1,16060,192530,0.08341557159923128
71,5,22780,57129,0.3987397164361982
71,7,4500,52669,0.08543763052971332
71,24,16440,33470,0.4911861368389602
71,110,1830,35530,0.05150576977202364
71,143,3910,52729,0.07415133699981037
71,161,3060,65090,0.04701182977415886
71,192,12250,51320,0.23869836321122367
71,206,3010,41920,0.07180343511450382
71,207,3390,59910,0.05658487731597396
71,212,19310,82180,0.23497201265514725
71,214,4680,52150,0.0897411313518696
71,222,3580,48710,0.07349620201190721
71,223,1800,50540,0.03561535417491096
71,247,13820,214469,0.06443791672494989
72,1,10650,157250,0.06772655007949126
72,2,37260,134420,0.2771908942121708
72,11,4640,125480,0.036978004462862604
72,15,8410,148290,0.05671319711376357
72,17,5420,139090,0.03896757495147027
72,19,830,135849,0.006109679793890321
72,20,16880,137750,0.122540834845735
72,21,2480,159490,0.015549564236002258
72,22,8800,137300,0.06409322651128915
72,23,34140,164210,0.20790451251446318
72,24,2240,136110,0.016457277202262876
72,26,8230,165390,0.0497611705665397
72,32,6090,140130,0.04345964461571397
72,33,17740,139350,0.12730534625044848
72,35,5460,144940,0.037670760314612944
72,36,45230,162340,0.27861278797585315
72,37,8340,143130,0.05826870677006916
72,38,29650,151980,0.19509145940255296
72,41,3180,147930,0.021496653822754
72,46,9510,130979,0.07260650480989465
72,47,3980,133420,0.029830610103432763
72,49,1900,132790,0.014308306348369606
72,50,22580,122630,0.18413112615183885
72,53,9470,131970,0.0717587330453891
72,54,11180,134550,0.08309178743961353
72,55,9190,129919,0.07073583743842365
72,56,7940,138120,0.057486243845931075
72,57,19780,152230,0.12993496682651248
72,60,19530,127349,0.153356890459364
72,62,11770,190030,0.06193758880176813
72,63,10450,140169,0.07455232931440395
72,65,6040,27580,0.2189992748368383
72,67,15190,145930,0.1040910025354622
72,70,20990,131000,0.1602290076335878
72,71,7800,132760,0.058752636336245855
72,72,37400,137650,0.2717035960770069
72,73,7290,86750,0.08403458213256484
72,75,5810,147940,0.03927267811274841
72,76,21910,167980,0.13043219430884626
72,79,14500,143059,0.10135607437438839
72,82,4270,117580,0.036315699948970916
72,83,3190,131490,0.024260400030420563
72,86,15420,141780,0.10876005078290309
72,91,23320,135690,0.17186233325963593
72,92,6820,143429,0.04754932719793629
72,93,1910,132010,0.014468600863570942
72,95,5370,136310,0.03939549556158756
72,99,4330,133459,0.03244417803087068
72,125,36460,154440,0.23607873607873603
72,127,1350,138950,0.009715725080964374
72,128,27120,140390,0.19317615214758885
72,132,15040,136240,0.11039342337052259
72,133,16770,26820,0.6252796420581656
72,134,12840,188140,0.06824705006909748
72,144,2030,106950,0.01898083216456288
72,149,26740,166670,0.1604367912641747
73,15,28980,106740,0.27150084317032036
73,47,225030,425310,0.5290964237850038
73,51,68230,101780,0.6703674592257811
73,52,88800,256029,0.3468343553489826
73,70,45810,421670,0.10863945739559369
73,71,25500,269859,0.09449344104350406
73,74,74160,303370,0.24445396710287767
73,78,96610,413140,0.23384324926175143
73,111,3690,46120,0.08000867302688638
73,112,7310,33960,0.2152532391048292
73,189,13190,654230,0.020161105421640704
73,191,3260,254900,0.012789329148685758
73,192,54030,863910,0.06254123693440289
73,193,5000,36100,0.13850415512465375
73,206,48150,239269,0.20123709616750954
73,209,122830,481080,0.25532136027271973
73,210,37130,685640,0.05415378332652704
73,213,12740,508950,0.025031928480204343
73,245,12900,426220,0.030266059781333583
73,247,3960,114910,0.034461752676007304
73,248,21160,596960,0.035446261056017156
73,265,30520,141740,0.21532383236912658
73,266,900,142950,0.0062959076600209865
73,314,25730,47800,0.5382845188284519
74,1,18620,68050,0.2736223365172667
74,10,36420,81770,0.4453956218662101
74,13,3610,122080,0.02957077326343381
74,16,5620,81460,0.06899091578688928
74,19,16710,124280,0.134454457676215
74,22,11480,22500,0.5102222222222222
74,23,32960,83670,0.39392852874387474
74,26,82320,123940,0.6641923511376472
74,28,3530,89409,0.039481042388994525
74,29,22390,86250,0.25959420289855073
74,34,6910,21780,0.3172635445362718
74,35,30880,25339,1.2186266771902132
74,46,12510,81600,0.15330882352941178
74,49,86230,126169,0.6834429737655545
74,51,51370,81450,0.6306936771025169
74,52,71220,123490,0.5767268604745323
74,54,55290,85500,0.6466666666666666
74,57,18710,83140,0.22504209766658648
74,60,45830,87840,0.5217440801457195
74,63,2270,91850,0.02471420794774088
74,64,86550,88060,0.9828526004996593
74,67,41540,123409,0.33660157199578644
74,74,23950,80030,0.29926277645882793
74,77,1810,26130,0.06926903941829315
74,82,24800,85470,0.29016029016029016
74,83,23130,83600,0.27667464114832535
74,90,54900,81520,0.6734543670264965
74,92,5580,77900,0.07163029525032093
74,95,43550,83759,0.5199379178605541
74,100,69380,84490,0.821162267723991
74,101,1040,90710,0.011465108587807298
74,102,50610,85020,0.5952717007762879
74,106,42470,84090,0.505054108693067
74,109,13390,94300,0.1419936373276776
74,115,39240,56440,0.6952515946137491
74,161,5070,82840,0.06120231772090778
74,172,5880,85209,0.06900598521300318
74,176,69940,82520,0.8475521085797383
74,177,57440,82520,0.696073679108095
74,181,37530,165310,0.2270280079849979
74,186,46250,104850,0.44110634239389607
74,187,19760,81460,0.24257304198379573
74,196,20120,82440,0.24405628335759336
74,198,55070,91130,0.6043015472402063
74,201,40190,85870,0.468033073250262
74,202,32320,96890,0.3335741562596759
74,205,31420,86409,0.3636153223006597
74,206,5810,83980,0.06918313884258157
74,211,32730,81200,0.4030788177339901
74,212,23830,28289,0.8423471191233652
74,213,5990,29870,0.20053565450284566
74,214,29870,79950,0.3736085053158224
74,215,36200,81720,0.44297601566324035
74,217,15400,127910,0.12039715424908137
74,218,7110,85500,0.0831578947368421
74,225,9070,78750,0.11517460317460318
74,230,19200,92580,0.20738820479585224
75,3,41800,219919,0.1900691160421972
75,62,11010,71260,0.15450463092899241
75,65,3080,70190,0.04388089471434677
75,122,1440,83040,0.017341040462427744
75,123,4770,71640,0.0665829145728643
75,134,13560,52360,0.2589763177998472
75,187,9350,263490,0.035485217655318986
76,5,8730,54110,0.16133801515431528
76,6,75350,158230,0.476205523604879
76,7,640,34980,0.018296169239565466
76,36,2780,44760,0.06210902591599642
76,37,2810,42030,0.06685700689983345
76,43,5830,96820,0.06021483164635406
76,50,29590,104420,0.28337483240758476
76,85,2720,13300,0.20451127819548873
76,92,8030,82350,0.0975106253794778
76,93,1110,48900,0.022699386503067485
76,101,4580,214139,0.02138787708975437
76,137,3940,31450,0.12527821939586645
76,140,9300,116800,0.07962328767123288
76,143,3760,95130,0.03952486071691369
76,145,1150,9600,0.11979166666666667
76,173,3300,54640,0.06039531478770132
76,183,4740,46870,0.10113078728397694
76,199,25670,143300,0.17913468248429865
77,3,10620,199420,0.05325443786982249
77,18,9270,55140,0.1681175190424374
77,24,7360,68700,0.10713245997088792
77,43,2480,36160,0.06858407079646017
77,62,13060,46650,0.27995712754555196
77,65,4720,46950,0.10053248136315229
77,71,4240,78150,0.05425463851567498
77,72,2500,85120,0.0293703007518797
77,90,3850,29720,0.12954239569313594
77,101,3190,39530,0.08069820389577537
77,112,1590,12250,0.12979591836734694
77,124,17150,44300,0.3871331828442438
77,126,6360,34900,0.18223495702005732
77,127,16490,39040,0.4223872950819672
77,130,4410,31300,0.14089456869009584
77,136,13450,80510,0.16705999254750964
77,144,8380,143400,0.05843793584379359
77,145,20380,140720,0.14482660602615122
77,148,3370,34260,0.09836544074722708
77,182,23480,81759,0.28718199608610573
77,189,34490,109719,0.3143456069996355
77,203,8330,136140,0.061187013368591156
77,207,8100,70400,0.11505681818181818
77,271,5120,73359,0.06979280261723012
77,287,8870,14840,0.5977088948787062
77,295,9370,175060,0.05352450588369702
78,1,6970,133760,0.05210825358851675
78,6,9050,86600,0.10450346420323325
78,7,3190,52470,0.06079664570230607
78,12,14390,105970,0.1357931490044352
78,13,14940,67620,0.2209405501330967
78,14,73070,166550,0.4387271089762834
78,16,2880,27629,0.10423452768729644
78,22,6290,16330,0.3851806491120636
78,38,6090,57879,0.10521769177608847
78,39,2270,54270,0.04182789754929058
78,50,2820,17510,0.16105082809822957
78,51,10750,120930,0.0888944017200033
78,52,10370,91940,0.11279095061996955
78,55,33860,59019,0.5737038292104372
78,59,5280,16269,0.32452366318377385
78,60,70230,186990,0.3755815819027756
78,61,18060,108090,0.167082986400222
78,72,9480,49740,0.19059107358262967
78,73,27520,118580,0.23207960870298533
78,88,1850,16580,0.11158021712907117
78,95,25400,100250,0.2533665835411471
78,96,24010,101600,0.2363188976377953
78,138,35300,67250,0.5249070631970261
78,140,19040,43700,0.43569794050343247
78,179,10760,29339,0.36673483299250176
78,182,2160,16940,0.12750885478158205
78,184,11590,29280,0.3958333333333333
78,187,11050,26300,0.42015209125475284
78,201,2060,15640,0.13171355498721227
78,205,2600,17180,0.15133876600698487
78,224,59850,76310,0.7843008779976413
78,242,17890,28270,0.6328263176512203
78,247,15320,17720,0.8645598194130926
79,1,9520,38010,0.2504604051565378
79,112,1280,10650,0.12018779342723004
79,118,2410,12980,0.18567026194144837
79,160,4590,44630,0.10284561953842707
79,194,4680,34060,0.13740458015267176
80,1,102970,177419,0.580374253184534
80,4,2490,65770,0.03785920632507222
80,7,2810,65930,0.04262096162596694
80,21,5920,38500,0.15376623376623377
80,35,2140,39730,0.05386357915932544
80,38,4490,8520,0.5269953051643192
80,53,99150,235980,0.42016272565471646
80,54,64850,235350,0.2755470575738262
80,64,34670,244200,0.14197379197379198
80,65,13420,237220,0.05657195851951774
80,67,5890,33220,0.17730282962071042
80,71,27610,227180,0.1215335857029668
80,72,44500,212490,0.2094216198409337
80,73,10880,59720,0.18218352310783656
80,78,2090,22250,0.09393258426966292
80,99,5420,35360,0.15328054298642535
80,105,4490,87410,0.051367120466765816
80,106,5620,46960,0.1196763202725724
80,108,54330,49560,1.0962469733656175
80,136,70150,176650,0.3971129351825644
81,1,1810,60409,0.029961926833305747
81,9,3500,62420,0.05607177186799102
81,16,5780,71670,0.08064741174829078
81,34,25240,60079,0.42010652463382164
81,36,34170,94200,0.3627388535031847
81,40,3820,42480,0.089924670433145
81,41,22100,80670,0.2739556216685261
81,45,17100,100650,0.16989567809239942
81,48,7680,127450,0.06025892506865437
81,52,48420,115430,0.41947500649744435
81,54,71540,145570,0.49144741361544275
81,55,23820,105830,0.22507795521118776
81,56,25980,53829,0.48263050343674535
81,59,26770,124829,0.21445165424977974
81,70,32750,56279,0.5819118692253021
81,79,26270,33740,0.7786010669828097
81,82,1290,87609,0.014724346535783589
81,85,1900,32790,0.05794449527294907
81,86,1170,22310,0.05244285073957866
81,91,27490,123970,0.2217471969024764
81,92,7780,164260,0.047363935224643855
81,96,31640,106850,0.29611605053813755
81,99,13670,92040,0.148522381573229
81,104,36570,130150,0.2809834805993085
81,110,11850,118040,0.10038969840731954
81,113,42860,112380,0.3813845880049831
81,114,10980,19130,0.5739675901725039
81,117,14150,83339,0.1697864170866331
81,132,67380,143869,0.46833947313546964
81,138,41610,121369,0.3428359561670924
81,142,5510,41550,0.1326113116726835
81,147,60730,136470,0.4450062284751227
81,152,46610,157769,0.2954300564112316
81,153,6360,23170,0.27449287872248596
81,154,2950,110059,0.026803561693621664
81,162,38640,40890,0.9449743213499633
81,173,86980,183869,0.47305161255234685
81,174,9640,165580,0.05821959173813261
81,180,49450,126409,0.39118740605964725
81,184,33970,99270,0.34219804573385715
81,188,4600,93039,0.04944110060189167
81,194,2510,101010,0.024849024849024848
81,195,12470,124680,0.10001604106512672
81,201,7900,162210,0.04870229948831761
81,209,85640,127780,0.670214431053373
81,227,14660,173410,0.08453953059223805
81,229,32590,154780,0.2105569194986432
81,230,26900,63420,0.42415641753390093
81,234,35480,127739,0.2777516831063097
81,235,42210,105000,0.402
81,244,3200,44290,0.07225107247685708
81,247,64260,100140,0.6417016177351708
81,253,30620,115470,0.26517710227764785
81,255,14320,96040,0.14910453977509372
82,2,15360,220429,0.06968198521072451
82,5,14130,192630,0.07335306027098581
82,7,67110,270410,0.2481786916164343
82,21,870,33350,0.02608695652173913
82,57,9010,49860,0.1807059767348576
82,69,9500,25280,0.37579113924050633
82,73,3540,68790,0.051460968163977314
82,80,2840,32890,0.08634843417452114
82,101,2610,44000,0.05931818181818182
82,116,20510,70370,0.29145942873383546
82,117,19650,72030,0.2728029987505206
82,128,4070,44370,0.09172864548118098
82,129,62740,46560,1.3475085910652922
82,133,1050,43360,0.02421586715867159
82,149,9910,45600,0.21732456140350878
82,150,6270,47150,0.1329798515376458
82,154,6720,41910,0.16034359341445956
82,162,25990,44950,0.5781979977753059
82,163,8270,39950,0.20700876095118897
82,166,3510,48129,0.07292748805318928
82,171,2700,24890,0.10847730012053033
82,180,2070,43460,0.04763000460193281
82,181,44810,46870,0.95604864518882
82,183,20780,180300,0.11525235718247366
83,1,17220,219840,0.0783296943231441
83,25,8060,105150,0.0766524013314313
83,26,3480,27320,0.1273792093704246
83,53,1560,21060,0.07407407407407406
83,62,5470,69550,0.07864845434938893
83,76,1350,39130,0.03450038333759264
83,87,1500,66600,0.02252252252252252
83,103,4810,19910,0.2415871421396283
83,127,4600,228099,0.02016659359929856
84,1,88650,94630,0.9368065095635634
84,3,1200,15840,0.07575757575757576
84,5,12800,65700,0.1948249619482496
84,7,25150,513929,0.04893662561049172
84,9,46620,423760,0.11001510288842739
84,12,4160,73860,0.056322772813430816
84,13,38360,45180,0.8490482514386897
84,18,5450,29360,0.18562670299727518
84,20,3070,81290,0.03776602288104318
84,24,11210,26450,0.4238185255198488
84,30,14080,26540,0.5305199698568198
84,32,11400,47780,0.2385935537881959
84,37,15850,232950,0.06804035200686842
84,38,36870,339380,0.10863928339913961
84,39,15410,51770,0.2976627390380529
84,40,6950,24840,0.27979066022544286
84,43,71780,525790,0.1365183818634816
84,44,88760,60179,1.474908607510801
84,53,14080,46820,0.3007261853908586
84,62,4860,26820,0.18120805369127516
84,65,13360,24250,0.5509278350515464
84,67,2910,37020,0.07860615883306321
84,69,46350,321750,0.14405594405594402
84,70,29850,568900,0.05246967832659519
84,74,14110,29730,0.47460477632021525
84,75,16050,47770,0.33598492777894073
84,77,43530,33660,1.2932263814616756
84,82,23020,125440,0.1835140306122449
84,83,104790,491380,0.21325654279783463
84,84,20800,75430,0.27575235317512925
84,87,2680,81900,0.032722832722832725
84,88,8630,27930,0.3089867525957751
84,96,3360,34290,0.09798775153105861
84,100,33680,76170,0.44216883287383485
84,101,7920,82850,0.0955944477972239
84,102,20610,29620,0.6958136394328156
84,106,1020,34660,0.029428736295441432
84,109,2980,79360,0.03755040322580645
84,111,4520,23630,0.19128226830300465
84,112,36860,48070,0.766798418972332
84,116,19080,61110,0.3122238586156112
84,121,21890,75300,0.2907038512616202
84,122,2100,47069,0.044614404079031236
84,128,26390,24740,1.066693613581245
85,2,58890,116660,0.5048002743013886
85,5,840,11950,0.07029288702928871
85,8,13510,109599,0.12326642335766427
85,54,22710,74800,0.3036096256684492
85,55,43200,65000,0.6646153846153846
85,56,12770,64300,0.19860031104199066
85,57,3560,64290,0.055374086172032974
85,58,11070,64329,0.1720814549976683
85,59,201050,134810,1.4913582078480825
85,60,43440,100690,0.43142318005760255
85,61,68860,64929,1.0605267210842446
85,62,42470,69200,0.613728323699422
85,66,15600,131160,0.11893870082342177
85,67,17440,77859,0.22399178011816084
85,71,69020,74340,0.928436911487759
85,75,17870,67180,0.26600178624590654
85,76,24790,71340,0.34749088870199046
85,77,22390,50020,0.4476209516193523
85,79,73430,67510,1.087690712487039
85,87,31240,67940,0.4598174860170738
85,89,53030,70880,0.7481659142212189
85,90,12360,65650,0.18827113480578828
85,91,19070,69740,0.2734442213937482
85,92,40700,67180,0.605835069961298
85,93,6920,78040,0.08867247565351101
85,95,5540,52850,0.10482497634815516
85,96,3240,50720,0.06388012618296529
85,100,6360,58710,0.10832907511497189
85,102,9720,61390,0.15833197589183906
85,103,41990,65290,0.643130647878695
85,107,23800,61150,0.3892068683565004
85,110,31190,67550,0.4617320503330866
85,111,57840,65559,0.8822452715070167
85,113,25430,64040,0.39709556527170514
85,118,12470,73909,0.16871871194696256
85,119,67140,69720,0.9629948364888123
85,124,29720,65090,0.456598555845752
85,125,90720,93030,0.9751693002257337
85,126,2280,62910,0.036242250834525515
85,127,25830,67009,0.3854648559916431
85,128,42100,68470,0.6148678253249599
85,132,31570,65480,0.4821319486866218
85,133,38350,62570,0.6129135368387405
85,134,3800,64600,0.058823529411764705
85,135,32350,65440,0.49434596577017115
85,137,23110,135560,0.17047801711419297
85,139,68260,83059,0.8218155550204673
85,140,3870,65060,0.059483553642791266
85,141,44220,112650,0.39254327563249003
86,2,80580,138690,0.581008003460956
86,4,12520,75450,0.1659377070907886
86,6,4550,82330,0.05526539536013604
86,7,15420,54800,0.2813868613138686
86,19,6890,147099,0.046838885112168605
86,22,3760,75830,0.04958459712514836
86,23,2810,109090,0.025758547987899897
86,27,15520,82290,0.18860128812735447
86,29,2190,48640,0.04502467105263158
86,32,4310,58640,0.0734993178717599
86,33,5630,40080,0.1404690618762475
86,36,12860,14550,0.8838487972508591
86,44,2380,62870,0.03785589311277238
