Driver,Trip,Speeding,Total,Ratio
100,19,116440,281730,0.41330351755226635
100,22,16830,22420,0.7506690454950936
100,23,15520,21730,0.7142199723884032
100,34,61260,83470,0.7339163771414879
100,35,43010,94810,0.4536441303659951
100,37,138930,219040,0.6342677136596055
100,39,107600,237999,0.45210084033613457
100,42,11970,23590,0.5074183976261127
100,52,103840,239019,0.4344406325830475
100,71,24920,246240,0.1012020792722547
100,72,168790,228160,0.7397878681626928
100,75,14560,23080,0.6308492201039861
100,76,13600,22160,0.6137184115523465
100,88,26440,59160,0.4469235970250169
100,90,54210,99650,0.5440040140491721
100,107,2640,102990,0.025633556655986014
100,108,20,64290,0.00031109037175299425
100,112,18860,21900,0.8611872146118722
100,121,3280,34380,0.0954043048283886
100,122,5880,11640,0.5051546391752577
100,136,26290,30630,0.8583088475350963
100,138,69280,76450,0.9062132112491825
100,153,4910,27170,0.18071402281928597
100,154,3590,33120,0.10839371980676328
100,189,71220,113839,0.6256148981026002
100,190,76710,112799,0.6800531914893618
100,195,5890,15900,0.370440251572327
101,1,590,68610,0.00859932954379828
101,5,66410,163080,0.40722344861417703
101,20,70,22880,0.0030594405594405595
101,22,27800,40660,0.6837186424003935
101,26,3370,44110,0.07639990931761505
101,28,19330,21970,0.8798361401911697
101,46,16140,22560,0.7154255319148937
101,54,1040,60610,0.017158884672496287
101,66,4250,58050,0.07321274763135228
101,67,2980,57979,0.05139703345981374
101,82,82830,304960,0.2716093913955928
101,85,23540,189450,0.12425442069147533
101,92,27090,32890,0.8236546062633019
101,103,2190,61780,0.03544836516672062
101,110,1430,23690,0.06036302237230899
101,112,12180,108320,0.11244460856720827
101,114,18170,21150,0.8591016548463357
101,119,31230,107990,0.2891934438373923
101,129,7860,56479,0.13916430594900853
101,141,33640,75140,0.44769763108863453
101,143,1270,56550,0.022458001768346596
101,164,100050,193260,0.5176963675877057
101,166,58720,374270,0.15689208325540385
101,167,21000,21980,0.9554140127388535
101,168,18890,84900,0.22249705535924616
101,186,11990,22320,0.5371863799283154
101,194,37470,55800,0.671505376344086
101,238,42680,70540,0.6050467819676779
102,1,2560,129040,0.019838809671419714
102,263,3410,121680,0.028024326101249178
103,1,1430,39840,0.03589357429718876
103,5,13340,50900,0.26208251473477406
103,7,26440,43360,0.6097785977859779
103,13,19360,44700,0.4331096196868009
103,14,42000,52219,0.804289544235925
103,15,22110,51979,0.42535590611773766
103,16,24000,44810,0.5355947333184558
103,20,32790,42350,0.7742621015348288
103,22,33080,42610,0.7763435813189392
103,24,7200,15200,0.47368421052631576
103,33,19240,44390,0.4334309529173237
103,34,51530,94490,0.5453487141496455
103,35,40830,67110,0.6084041126508717
103,36,25230,31360,0.8045280612244897
103,37,3490,12560,0.2778662420382166
103,47,24530,41610,0.589521749579428
103,49,17160,45920,0.37369337979094075
103,53,15780,37520,0.4205756929637526
103,55,3760,6609,0.5688350983358549
103,59,24910,42700,0.5833723653395785
103,60,20210,46140,0.4380147377546597
103,66,12030,49120,0.24491042345276873
103,67,28210,145000,0.19455172413793104
103,68,12980,101040,0.1284639746634996
103,69,29300,33640,0.870986920332937
103,72,11920,45070,0.26447747947637007
103,77,4790,40350,0.11871127633209418
103,78,24660,33150,0.7438914027149321
103,80,16160,34020,0.47501469723691947
103,85,18350,42950,0.42724097788125726
103,86,17370,45250,0.38386740331491714
103,94,33190,39710,0.8358096197431377
103,96,19650,44129,0.4452753229095854
103,97,14490,24370,0.5945835043085761
103,99,14260,45760,0.3116258741258741
103,102,28960,41320,0.7008712487899321
103,104,48770,118359,0.4120479891855357
103,106,16350,47779,0.3421933863541231
103,112,27220,42200,0.6450236966824645
103,113,5140,46120,0.111448395490026
103,114,24340,42740,0.5694899391670565
103,118,17050,168450,0.1012169783318492
103,120,7670,8720,0.8795871559633027
103,127,2700,9980,0.27054108216432865
103,128,18330,25230,0.7265160523186682
103,130,17860,45120,0.3958333333333333
103,136,7360,37710,0.19517369398037657
103,139,20230,36260,0.5579150579150579
103,144,12650,54590,0.2317274226048727
103,147,24030,33990,0.706972639011474
103,150,25100,44979,0.5580257892396622
103,151,6610,25020,0.2641886490807354
103,153,350,26430,0.01324252743094968
103,157,30730,42330,0.725962674226317
103,158,15810,45529,0.3472435756643972
103,160,19730,189910,0.10389131693960298
103,165,9300,39400,0.23604060913705585
103,166,107700,160290,0.671907168257533
103,170,19040,48550,0.392173017507724
103,174,23200,43690,0.5310139620050355
104,1,33970,56300,0.6033747779751332
104,11,23580,76050,0.31005917159763313
104,13,35680,57760,0.6177285318559557
104,14,2870,35410,0.08105055069189494
104,16,18070,32720,0.5522616136919315
104,19,31550,157840,0.19988596046629498
104,20,76580,124400,0.6155948553054662
104,32,41240,48990,0.8418044498877322
104,37,17730,33230,0.5335540174541077
104,39,4520,23190,0.19491159982751186
104,42,48930,74580,0.6560740144810941
104,47,32430,50640,0.6404028436018957
104,48,34990,48780,0.7173021730217303
104,49,35020,56240,0.6226884779516358
104,50,27810,36220,0.7678078409718387
104,59,13660,39580,0.3451237998989389
104,60,24710,40450,0.6108776266996292
104,61,17140,63690,0.2691160307740619
104,69,7540,46860,0.16090482287665386
104,75,19160,55210,0.34703857996739723
104,84,31670,75180,0.4212556530992285
104,87,28510,54160,0.5264032496307238
104,101,30400,49630,0.612532742292968
104,102,27760,58960,0.4708276797829037
104,104,23640,31070,0.7608625683939492
104,114,46940,103889,0.451824044662624
104,115,43070,45610,0.9443104582328437
104,128,36570,117060,0.31240389543823677
104,129,35040,123050,0.2847622917513206
104,131,36730,57490,0.638893720647069
104,132,35340,55400,0.6379061371841155
104,133,13070,34760,0.3760069044879171
104,134,94730,193170,0.49039705958482166
104,135,111390,234310,0.4753958431138235
104,145,49430,141970,0.34817214904557303
104,146,85140,126480,0.6731499051233396
104,151,35190,56629,0.6214020837012185
104,152,45780,53129,0.8616600790513835
104,161,115110,178310,0.6455611014525265
104,162,21120,35730,0.5910999160369438
104,169,95610,264220,0.36185754295662703
104,172,74860,149960,0.4991997866097626
104,182,23110,58129,0.3975571993806985
104,183,10330,21250,0.48611764705882354
104,185,18310,32410,0.5649490897871027
104,186,47630,216910,0.21958415932875386
104,187,44600,213469,0.2089286550803392
104,190,19350,31770,0.6090651558073654
104,207,18980,34730,0.5465015836452635
105,21,510,80600,0.006327543424317618
105,23,5850,81650,0.07164727495407226
105,64,66440,114410,0.5807184686653264
105,65,39030,110690,0.35260637817327667
105,81,2820,52129,0.05409553040475734
105,107,13240,32550,0.40675883256528417
105,128,710,99830,0.007112090553941701
105,129,1180,18520,0.06371490280777538
105,133,470,83130,0.005653795260435463
105,159,5820,23010,0.2529335071707953
105,194,3310,43030,0.07692307692307693
105,209,790,235529,0.0033541374771791283
106,11,4670,222860,0.02095485955308265
106,16,5240,77800,0.06735218508997429
106,20,1300,57600,0.022569444444444444
106,27,12860,137879,0.0932695097185959
106,35,3340,333900,0.010002994908655286
106,41,56920,72320,0.7870575221238938
106,42,42100,348150,0.12092488869740055
106,44,6240,71690,0.0870414283721579
106,45,156960,362420,0.43308868164008607
106,47,16760,541050,0.03097680436188892
106,58,143220,743690,0.19258024176740307
106,65,400,114089,0.003506004031904637
106,99,109070,275750,0.3955394378966454
106,123,180,182810,0.000984628849625294
106,124,29640,159369,0.18598230532722598
106,125,91780,181069,0.5068757938918651
106,136,202700,368420,0.5501872862493893
106,143,1630,646600,0.0025208784410763996
106,144,117370,280820,0.4179545616409088
106,151,20660,74650,0.2767582049564634
106,159,15960,339720,0.04697986577181208
106,160,310,48510,0.006390434961863534
106,161,15450,204130,0.0756870621662666
107,52,1210,29900,0.04046822742474916
107,147,4380,94770,0.04621715732826844
107,148,12670,60530,0.2093176937056005
108,1,34270,198060,0.1730283752398263
108,2,22860,122320,0.1868868541530412
108,14,40,69570,0.0005749604714675866
108,15,560,118100,0.004741744284504657
108,24,23320,115870,0.20126003279537413
108,28,13200,67890,0.19443216968625718
108,40,3290,66650,0.04936234058514628
108,42,3490,117350,0.029740093736685128
108,46,8470,66740,0.12691039856158226
108,47,5820,66400,0.08765060240963855
108,50,11800,65019,0.18148262073208246
108,51,29530,117240,0.25187649266461953
108,56,19700,113109,0.17416674034126073
108,66,63960,115969,0.551521945330689
108,67,12200,110009,0.11089900918098357
108,73,11450,71070,0.16110876600534685
108,75,5830,103590,0.05627956366444637
108,76,27460,114809,0.2391777719710827
108,90,9840,71680,0.13727678571428573
108,91,2020,120350,0.016784378894889904
108,93,20280,86500,0.23445086705202312
108,94,26880,113009,0.2378550570745952
108,103,3350,69540,0.04817371297095197
108,104,32600,116820,0.2790618044855333
108,118,25620,107760,0.23775055679287302
108,135,47170,122070,0.3864176292291308
108,138,13060,53200,0.24548872180451128
108,139,10890,68270,0.15951369562033105
108,155,7840,116880,0.06707734428473648
108,156,14040,55929,0.2510280708027892
108,158,8890,75000,0.11853333333333334
108,160,1280,11770,0.10875106202209006
108,165,12510,64640,0.19353341584158415
108,166,31270,117190,0.26683164092499356
108,167,13990,65140,0.21476819158735033
108,169,7890,68700,0.11484716157205241
108,180,10180,64600,0.1575851393188854
108,181,15410,119369,0.12909441233140656
108,187,16530,62270,0.2654568813232696
108,197,29440,115930,0.2539463469334943
108,213,39720,94749,0.41920844327176787
108,215,21860,89090,0.24536985071276238
108,226,460,121390,0.0037894389982700383
108,233,11610,74400,0.15604838709677418
108,234,3390,118770,0.028542561252841627
109,1,23890,134320,0.17785884455032758
109,4,314730,453260,0.6943696774478223
109,5,284360,439000,0.647744874715262
109,14,38470,85759,0.4485774253731344
109,21,10040,40370,0.2486995293534803
109,27,1740,43840,0.03968978102189781
109,30,10930,115980,0.09424038627349543
109,37,3900,66220,0.058894593778314706
109,53,7160,40700,0.1759213759213759
109,61,1450,13369,0.10845175766641736
109,64,2930,40610,0.0721497168185176
109,65,1950,21710,0.08982035928143713
109,68,2940,20340,0.14454277286135694
109,72,14470,39900,0.36265664160401
109,80,990,21810,0.0453920220082531
109,87,271850,456500,0.5955093099671412
109,89,56400,468730,0.12032513387237856
109,90,38000,80640,0.47123015873015867
109,93,20520,97930,0.2095374246911059
109,96,24500,112619,0.21754572900017763
109,97,11310,88240,0.12817316409791477
109,102,1990,21650,0.09191685912240184
109,103,49950,104890,0.4762131757078844
109,104,17200,124270,0.1384083044982699
109,107,40510,116140,0.3488031685896332
109,108,5990,66700,0.08980509745127437
109,112,21750,104290,0.2085530731613769
109,117,33660,81600,0.4125
109,118,19050,98309,0.19377479401891978
109,124,49280,109100,0.4516956920256645
109,127,30610,97659,0.3134343641204178
109,139,11480,90860,0.1263482280431433
109,140,15800,70130,0.2252958790817054
109,143,12090,79160,0.15272865083375442
109,153,3630,25780,0.1408068269976726
109,154,16610,46580,0.3565908115070846
109,162,3610,70070,0.051519908662765804
109,176,1920,27920,0.06876790830945557
109,188,670,36310,0.018452217020104654
109,190,420,24910,0.016860698514652748
109,199,4730,95409,0.049575516193271156
109,200,360,59479,0.006052454606590451
109,203,220,34170,0.006438396254023996
109,210,1320,41970,0.031451036454610434
109,211,1120,40720,0.0275049115913556
109,212,9730,39450,0.24664131812420786
109,213,1330,39030,0.034076351524468355
109,219,3330,26100,0.12758620689655173
109,220,3430,21710,0.15799170888991246
109,225,1800,36490,0.04932858317347218
109,238,3290,13940,0.23601147776183645
109,239,14380,27330,0.526161727039883
109,240,57810,81180,0.7121212121212122
109,241,5960,46910,0.1270518013216798
109,242,6060,157490,0.03847863356403581
109,248,248840,464710,0.5354737363086656
109,251,40570,48370,0.838743022534629
109,253,79870,397180,0.2010927035600987
109,255,9870,28320,0.3485169491525424
109,263,3450,21650,0.15935334872979215
109,276,970,54379,0.017837440235380655
109,283,6820,42190,0.16164968001896185
109,288,14270,31220,0.4570787956438181
109,301,450,26150,0.017208413001912046
109,302,19860,38550,0.5151750972762645
109,309,6030,23740,0.2540016849199663
109,316,45700,79480,0.5749874182184197
109,319,22270,123609,0.18016341719925574
109,320,4810,44620,0.1077991931869117
109,321,3960,14280,0.27731092436974786
109,322,3980,40610,0.09800541738488057
109,337,1810,69859,0.025908960778700262
109,340,210,10930,0.0192131747483989
109,342,4610,142650,0.032316859446196985
110,1,1710,134140,0.012747875354107648
110,2,4230,44340,0.09539918809201624
110,9,530,46030,0.011514229850097762
110,17,12930,311439,0.04151682507063962
110,18,5920,291260,0.020325482386870836
110,19,12750,121360,0.10505932762030322
110,20,89510,366750,0.24406271301976823
110,21,740,47379,0.015618404390037994
110,26,50,49640,0.001007252215954875
110,43,59000,284730,0.20721385171917256
110,84,10070,44870,0.22442611990193895
110,88,11160,251730,0.04433321415802645
110,89,7100,131440,0.054017041996348145
110,92,13970,141860,0.09847737205695756
110,94,4660,134820,0.0345646046580626
110,97,12670,159140,0.07961543295211763
110,98,4270,27100,0.15756457564575646
110,109,1340,26500,0.050566037735849056
110,114,5320,44630,0.11920233027111808
110,122,990,42510,0.02328863796753705
110,123,5930,44579,0.13301929116195604
110,141,19970,158610,0.12590631107748565
110,142,5450,267210,0.020395943265596347
110,143,2390,66180,0.036113629495315804
110,151,4470,50810,0.08797480810864003
110,160,3420,48520,0.07048639736191262
110,182,1360,45770,0.029713786322918944
110,198,28530,152510,0.1870697003475182
110,202,2630,222600,0.011814914645103324
110,212,8560,70840,0.12083568605307733
110,216,1120,151530,0.00739127565498581
110,224,35350,161500,0.21888544891640868
110,228,7820,44740,0.17478766204738488
110,232,960,48880,0.019639934533551555
110,260,4940,108409,0.0455677520523937
110,266,280,46379,0.0060370849504096605
110,267,10320,136240,0.07574867880211392
110,284,18400,44060,0.41761234679981846
110,285,890,21540,0.04131847725162489
110,287,2500,116730,0.021416945086952795
110,288,1230,27639,0.04450072358900145
111,5,98260,405400,0.24237789837197826
111,10,597210,618680,0.9652970841145665
111,11,98180,181490,0.5409664444322001
111,12,410140,795759,0.5154066552729467
111,17,326400,545179,0.5987013463443268
111,18,601840,753280,0.7989592183517417
111,19,178020,214350,0.8305108467459762
111,20,72750,98640,0.7375304136253041
111,21,99330,205500,0.4833576642335766
111,22,48970,138960,0.3524035693724813
111,25,88230,203300,0.43398917855386115
111,30,22200,58290,0.38085434894493053
111,32,119280,201870,0.5908753157972952
111,33,66170,99900,0.6623623623623623
111,42,111430,205219,0.5429782672254168
111,43,99190,200520,0.49466387392778777
111,48,68040,209740,0.32440164012587014
111,49,1200,10250,0.11707317073170732
111,50,127030,154900,0.8200774693350549
111,51,117500,214940,0.5466641853540523
111,52,85060,198719,0.4280394524959743
111,61,43940,66840,0.6573907839616996
111,62,39680,68870,0.5761579788006389
111,70,37550,67970,0.5524496101221127
111,72,32180,69300,0.46435786435786436
111,73,124350,202330,0.6145900261948302
111,74,55640,119909,0.46401467767492294
111,78,113180,201330,0.56216162519247
111,81,164600,193590,0.8502505294694974
111,101,3250,21300,0.15258215962441316
111,104,380,20360,0.018664047151277015
111,105,350,21910,0.01597444089456869
111,106,43730,64729,0.675575467325815
111,107,38390,45240,0.8485853227232537
111,115,87270,205800,0.4240524781341108
111,117,107080,197630,0.5418205737995244
111,121,42450,218770,0.1940394021118069
111,122,89820,198770,0.451879056195603
111,127,58090,205769,0.28230548670846095
111,128,53310,189020,0.28203364723309704
111,131,80570,206569,0.39003727549983064
111,133,15710,74809,0.20999866328031017
112,60,1350,71600,0.018854748603351956
112,103,1460,57870,0.025228961465353375
112,106,120,120200,0.0009983361064891847
112,196,2900,46300,0.06263498920086392
112,253,440,8840,0.049773755656108594
112,291,2950,73300,0.04024556616643929
112,299,5760,44870,0.12837084911967908
112,325,19120,66150,0.2890400604686319
112,338,770,5890,0.1307300509337861
112,345,2290,12880,0.1777950310559006
112,346,440,74450,0.005910006715916722
114,4,45800,66130,0.6925752306063814
114,5,30940,66100,0.4680786686838124
114,7,5850,77270,0.07570855441956775
114,20,18750,56360,0.33268275372604683
114,21,26680,67010,0.39814952992090735
114,23,42230,61950,0.6816787732041969
114,24,25820,66930,0.385776184072912
114,25,33390,85640,0.38988790284913594
114,36,32000,70800,0.4519774011299435
114,38,10980,29510,0.3720772619451033
114,41,33090,60429,0.5475757074300844
114,42,10520,70359,0.1495167708925526
114,43,18240,135830,0.13428550393874697
114,44,7160,87150,0.08215720022948939
114,48,3040,71980,0.04223395387607669
114,51,21760,66160,0.32889963724304716
114,55,33530,62879,0.5332379134860051
114,63,1110,22280,0.049820466786355475
114,64,1420,49410,0.0287391216352965
114,65,49250,57000,0.8640350877192983
114,81,32770,67680,0.4841903073286052
114,82,25750,67800,0.3797935103244838
114,83,29580,59570,0.49655867047171387
114,87,11920,27460,0.43408594319009464
114,97,45260,63790,0.7095155980561216
114,102,30380,67790,0.44814869449771355
114,109,33770,65370,0.5165978277497323
114,110,26020,50880,0.5113993710691824
114,112,49720,56120,0.885958660014255
114,113,31270,52100,0.6001919385796545
114,115,6530,67350,0.0969561989606533
114,128,44540,57560,0.7738012508686588
114,129,13260,55679,0.23814655172413796
114,131,37890,66490,0.5698601293427583
114,134,40340,64350,0.6268842268842268
114,135,26070,68100,0.3828193832599119
114,137,39090,51869,0.7536148062463853
115,5,31380,112489,0.27895812961152106
115,6,4000,14919,0.2680965147453083
115,8,51580,89420,0.5768284500111832
115,55,88560,163650,0.5411549037580201
115,56,165060,272240,0.606303261827799
115,57,1100,7840,0.14030612244897958
115,58,144840,211040,0.6863153904473084
115,63,32150,67030,0.4796359838878114
115,65,12630,36250,0.3484137931034483
115,70,18720,106090,0.17645395418983878
115,71,117270,214889,0.5457210665922101
115,74,185160,245030,0.7556625719299677
115,78,349370,447920,0.7799830326844079
115,82,34930,137220,0.2545547296312491
115,99,2450,71340,0.03434258480515839
115,100,28180,112620,0.25022198543775526
115,101,3600,85440,0.042134831460674156
115,102,42750,143510,0.2978886488746429
115,108,5320,21970,0.24214838416021847
115,109,49920,64600,0.7727554179566564
115,110,99910,146600,0.6815143246930423
115,114,111100,145850,0.7617415152553993
115,115,47010,66160,0.7105501813784765
115,117,109720,216189,0.5075165363800361
115,120,127930,215370,0.5940010214978872
115,138,6140,13830,0.4439624005784526
115,139,16080,21680,0.7416974169741697
115,141,194660,267760,0.7269943232745743
115,142,129440,274330,0.47184048408850654
115,147,156680,220060,0.7119876397346179
115,151,135350,215260,0.6287745052494657
115,152,50280,106680,0.47131608548931386
115,153,57090,108020,0.5285132382892056
115,160,165670,200090,0.8279774101654256
115,161,3760,8530,0.44079718640093785
115,163,121520,216379,0.5616045845272207
115,178,16930,20810,0.8135511773185968
115,184,135620,213569,0.6350142810319802
115,187,121630,217460,0.5593212544835832
115,192,90290,222610,0.4055972328287139
115,195,142780,213799,0.6678203928905521
115,201,59380,82480,0.7199321047526673
115,202,53420,75270,0.7097117045303574
115,205,11970,26939,0.44432071269487755
115,207,30150,51380,0.5868042039704164
115,209,107740,162010,0.6650206777359422
115,215,8090,22210,0.3642503376857272
115,219,1650,12860,0.12830482115085537
115,220,3580,11020,0.3248638838475499
115,231,144800,211319,0.6852167329169033
115,233,161300,210929,0.7647086711231216
115,237,170820,206780,0.8260953670567752
115,240,46480,49300,0.9427991886409737
115,241,127280,158650,0.8022691459186889
115,246,144860,212190,0.6826900419435412
115,249,135940,232419,0.584889424318045
115,251,190,18150,0.01046831955922865
115,254,115970,143780,0.8065794964529142
115,256,340320,703140,0.4840003413260517
115,257,175740,476109,0.36911638066833297
115,266,227380,621360,0.3659392300759624
115,267,196860,471720,0.41732383617400154
115,273,102830,126509,0.8128211208600111
115,274,52910,102720,0.5150895638629284
115,283,31250,68050,0.4592211609110948
115,284,1750,20870,0.08385241974125539
115,286,57120,105930,0.5392240158595298
115,287,172460,207479,0.8312126470021208
115,291,43070,65800,0.6545592705167174
115,292,99720,132690,0.751526113497626
115,294,6160,8120,0.7586206896551724
115,297,47000,50050,0.939060939060939
115,298,113340,160390,0.7066525344472847
117,2,13400,238990,0.05606929160215909
117,71,970,61540,0.015762105947351317
