Driver,Trip,Distance,SecInMotion
86,9,3284.748,112.1
86,9,720.0137,27.8
86,9,4032.925,126.2
86,9,10281.11,323.7
86,9,17123.22,520.4
86,10,13062.89,411
86,10,8073.49,229.2
86,10,9931.894,295.9
86,10,2967.368,85.6
86,10,1646.445,54.7
86,10,36.58306,1.5
86,11,712.4248,27.1
86,11,4216.836,142.7
86,11,10310.62,333
86,12,6025.199,182.3
86,12,10189.75,308.3
86,19,7601.288,291
86,19,1445.686,53.8
86,19,519.809,20.7
86,19,10704.22,368.1
86,19,9901.108,318
86,19,8317.399,264.1
86,19,2944.614,98.3
86,19,1477.963,50.5
86,19,117.1925,4.5
86,19,48.65112,2
86,20,2837.004,80.4
86,20,10020.82,252.1
86,22,9940.331,288.2
86,22,3271.161,92.8
86,22,2796.278,71.9
86,22,10130.82,305.4
86,23,6157.729,214.1
86,23,10638.92,336.6
86,23,17138.04,540.2
86,24,6334.189,243.8
86,24,1527.089,64.1
86,25,140.2839,27.5
86,25,12732.26,393.8
86,25,167.2809,4.9
86,25,9807.197,292.8
86,25,2972.841,101.1
86,25,2502.127,82.1
86,26,7592.637,230.2
86,26,4884.468,141.3
86,27,2226.563,104.5
86,27,2573.344,119.5
86,27,10325.61,598.9
86,29,8313.717,300.9
86,29,4704.654,183.6
86,29,33.25528,1.9
86,30,4891.54,195.3
86,30,10321.26,468.4
86,32,10827.84,415.6
86,32,2955.64,99.9
86,32,1844.134,70.9
86,33,715.9103,24
86,33,7365.103,236.6
86,33,3815.669,140.2
86,36,3136.657,141.5
86,36,73.57779,4
86,41,12900.14,415.7
86,42,728.2559,27.2
86,42,4041.822,127.7
86,42,10335.02,380.6
86,44,2445.952,111.8
86,44,8226.647,300.6
86,44,4889.887,216.3
86,45,731.3226,29
86,45,4075.797,137
86,45,8676.546,282
86,45,1422.781,53
86,46,3739.474,133.9
86,47,1.941667,0.2
86,47,2.576389,0.2
86,47,1.398333,0.1
86,47,4.415278,0.3
86,47,2.761111,0.2
86,47,4.748056,0.3
86,47,2.981945,0.2
86,47,3.243056,0.2
86,47,3.193611,0.2
86,47,458.2025,36.7
86,47,9207.127,314.1
86,47,3257.576,110.4
86,48,2823.509,115
86,48,2348.919,86.8
86,48,3862.243,132.8
86,48,49.26195,1.9
86,49,7782.896,276.3
86,49,334.9875,10.7
86,49,1078.302,40.2
86,50,13196.85,411.4
86,50,18026.58,558.1
86,50,4461.725,132.7
86,50,52.44973,1.9
86,52,748.5962,30.7
86,52,3979.259,130.5
86,52,10358.46,345.6
86,53,10772.38,378
86,53,4857.955,168.8
86,54,722.3145,23.6
86,54,4040.053,124.7
86,54,13614.85,424.9
86,54,3475.701,113.1
86,54,10168.81,334.4
86,54,3249.181,112.3
86,54,1349.77,55.5
86,56,13079.45,405.1
86,56,8085.997,229.6
86,56,7808.773,227.5
86,56,1110.873,34.1
86,56,2951.594,92.4
86,56,1290.697,46
86,57,735.2162,23.8
86,57,1329.594,39.9
86,57,2278.039,68.4
86,57,10266.84,311.6
86,58,10770.36,365.4
86,58,4867.075,162.6
86,61,2984.483,89.5
86,61,13627.14,432.6
86,61,3328.379,108.6
86,61,1473.458,50.7
86,61,2747.889,94.7
86,62,528.5506,20
86,62,3874.865,135.1
86,62,454.3825,15.3
86,62,1626.35,52.9
86,62,1392.512,42.9
86,62,486.9637,15.9
86,62,8403.104,282.6
86,63,13082.29,442.5
86,63,8057.844,258.2
86,63,7807.071,263.4
86,63,1909.833,69
86,63,4712.344,150.9
86,63,9.055279,0.4
86,64,778.2912,25.7
86,64,4017.991,126.6
86,64,10306.62,294.7
86,64,3174.336,92.7
86,64,13746.17,404.2
86,64,3241.173,94
86,65,3191.691,123
86,65,2350.891,90
86,65,3928.186,147.9
86,65,446.2328,15.7
86,65,791.3854,27.9
86,66,6337.938,232.2
86,66,2060.164,70.1
86,66,2830.063,98.3
86,66,7812.23,264.7
86,66,18223.06,587.5
86,66,4676.405,149
86,67,726.079,26.1
86,67,3965.269,121.2
86,67,10281.4,381.1
86,69,676.682,25
86,69,9835.463,323.3
86,69,4709.911,166.4
86,69,28.36417,1.1
86,70,725.6929,23.4
86,70,4029.307,128
86,70,10330.94,332.5
86,72,713.4623,30
86,72,7802.11,256.7
86,72,2590.988,97.2
86,72,6642.344,238.2
86,73,17679.3,597.2
86,74,724.9065,24.8
86,74,4255.628,125.2
86,74,7119.105,218.1
86,74,1420.22,46.3
86,74,1476.698,54.6
86,77,733.4882,46.8
86,77,13.02361,0.6
86,78,7544.9,265.9
86,78,4864.721,168.2
86,79,755.1109,28.1
86,79,4031.962,119.9
86,79,10308.25,341.1
86,82,16209.65,595.8
86,82,11520.13,367.3
86,83,11133.2,390.6
86,83,6065.45,204.4
86,83,83.99862,3.6
86,83,65.52168,3
86,83,4.240278,0.2
86,84,721.8559,24.3
86,84,2994.082,91.7
86,84,7090.544,237.1
86,85,668.567,25.1
86,85,258.002,12
86,85,8011.034,288.3
86,85,4706.517,157.5
86,85,27.44861,1.1
86,86,731.4212,24.4
86,86,4100.654,128.8
86,86,10317.49,327.8
86,87,2490.736,80.8
86,87,8275.622,254.2
86,87,4823.179,144
86,90,4853.355,143.6
86,90,28938.71,893.5
86,90,887.494,31
86,90,385.8114,12.4
86,90,1467.484,47.6
86,90,1185.522,37.5
86,90,3928.227,126.3
86,90,544.8384,17.1
86,90,4224.87,136.8
86,90,40.10945,1.5
86,90,11968.32,401.7
86,91,11767.98,421.3
86,91,13788.13,469.9
86,91,508.0348,19
86,91,28914.43,908.2
86,91,4871.642,142.7
86,92,4883.838,143.1
86,92,10341.51,308.7
86,92,17110.49,514.9
86,93,12067.28,412.2
86,93,6492.965,209.1
86,93,1126.842,39.1
86,96,4463.043,154.3
86,96,7391.118,235.1
86,96,9875.328,312.2
86,96,2944.853,92.3
86,96,1266.738,45
86,97,723.3904,26.4
86,97,4032.782,131.5
86,97,10290.64,323.7
86,98,821.9031,33.2
86,98,4869.057,163.3
86,98,1635.767,54.8
86,98,6938.364,232
86,98,3241.628,104.7
86,100,2856.668,111
86,100,6302.182,221
86,100,52.10834,1.9
86,102,4631.336,153.7
86,102,2035.665,67.2
86,102,10735.37,345.3
86,102,18148.08,589.1
86,102,4753.171,150.5
86,103,729.6628,25.5
86,103,4033.025,131.9
86,103,10340.04,344.7
86,104,10796.19,399.3
86,104,1234.371,39.8
86,104,51.26112,1.7
86,107,737.8607,29.3
86,107,4039.937,135.9
86,107,10292.51,344.2
86,108,2495.84,90.3
86,108,6146.423,219.2
86,108,1904.334,62.3
86,108,4851.415,160.7
86,109,735.7009,29.7
86,109,4030.397,143.4
86,109,7208.944,244.2
86,109,2925.435,124
86,112,728.0004,27.8
86,112,4267.743,145.5
86,112,8884.073,301.3
86,112,1250.937,46.3
86,112,1519.354,55.8
86,114,1789.216,58.3
86,115,7594.589,249.2
86,115,2954.505,88.7
86,115,1474.389,44.4
86,115,63.99667,2.1
86,115,77.22167,2.6
86,115,5.882501,0.2
86,121,48874.46,1364
86,121,18210.87,502.2
86,121,5732.123,155.7
86,121,4469.133,125.3
86,121,8676.143,245.3
86,121,2866.298,90.5
86,121,15808.85,487.5
86,121,128145.8,3516.8
86,121,56247.73,1568.8
86,121,15491.82,446.1
86,122,57228.62,1608.5
86,122,81235.55,2609.4
86,122,8308.864,268.5
86,122,64.30973,2.4
86,122,60958.17,1842
86,122,57859.71,1779.2
86,122,283.87,10.1
86,122,59463.29,1909.9
86,122,2267.606,110.7
86,122,56.95751,3.5
86,122,65463.05,2080.9
86,124,11799.11,353.7
86,124,43710.89,1366.1
86,124,32867.79,1008.8
86,124,2940.955,88.8
86,124,25260.24,1067
86,124,1051.699,38.4
86,124,17394.2,694.7
86,124,2769.92,81.9
86,124,6261.271,239.2
86,124,1386.055,46.9
86,124,70.9889,3.1
86,130,2799.33,91.3
86,130,664.7778,20.8
86,130,752.0217,24.3
86,130,9453.606,342.3
86,130,365.0226,12.5
86,130,9095.958,288.4
86,130,3615.297,134.7
86,130,2268.883,79.6
86,130,1478.533,47.3
86,130,345.1817,11.7
86,130,6389.515,200.5
86,130,13733.12,477.8
86,130,41641.93,1326.6
86,130,5.735001,0.2
86,130,2.872222,0.1
86,130,121976.6,3635
86,130,9.97639,0.8
86,130,308.3192,19.3
86,130,2331.456,108.1
86,130,53495.02,1594.9
86,130,2254.176,70.5
86,130,2233.635,78.6
86,130,74831.84,2182.1
86,130,30017.15,906.8
86,130,13350.29,407.3
86,130,55357.63,1744.4
86,130,26944.08,850
86,132,120109.9,3429.8
86,132,41684.11,1198.6
86,132,103058.9,3020.6
86,132,714.9573,30
86,132,9.145001,0.4
86,132,5206.798,163
86,132,8532.289,272.8
86,132,284.0172,10.3
86,132,2182.402,67
86,132,84128.66,2481.2
86,133,12768.82,386.2
86,133,4219.155,144.9
86,134,526.3403,19.6
86,134,3878.854,148.9
86,134,775.3037,22.3
86,134,16550.37,521.8
86,134,4860.772,152.3
86,135,726.0079,23.1
86,135,4058.339,126.6
86,135,8883.835,259.7
86,135,1220.741,45.2
86,136,10698.07,436.5
86,136,4851.849,169.2
86,137,4877.13,147
86,137,5601.465,188.6
86,137,4547.162,160.3
86,138,4233.085,200.3
86,138,1624.329,76.8
86,138,6983.154,337.8
86,138,851.6882,39.8
86,138,877.5521,40.1
86,138,336.1045,18
86,138,5744.271,523.7
86,138,1236.12,93
86,139,757.9882,38.3
86,139,5412.607,211.4
86,139,2515.323,93.2
86,139,66.4864,2.8
86,140,12397.15,404.7
86,140,18165.54,567.2
86,140,2918.025,99.4
86,140,1499.462,50.6
86,141,711.162,27.8
86,141,3901.161,127.2
86,141,5611.815,202.7
86,141,4541.501,178.2
86,142,88.66695,9.4
86,142,5560.191,222.4
86,145,4890.229,171
86,145,7161.581,232.5
86,145,2946.76,114.5
86,146,10766.45,397
86,146,2954.084,100.8
86,146,1302.465,42.8
86,147,720.0745,26.3
86,147,3926.134,118.2
86,147,10322.53,331
86,148,10698.78,357.1
86,148,4840.867,154.2
86,149,721.4084,24.2
86,149,4025.11,119.1
86,149,7208.33,221.1
86,149,1757.585,62.5
86,150,4707.192,151.5
86,150,10142.41,323.4
86,150,3299.401,102.6
86,151,12809.61,367.3
86,151,36.82223,1
86,151,6696.577,198.4
86,151,2469.896,72.9
86,151,8313.214,238.8
86,151,2954.42,87.6
86,151,1825.496,55.2
86,152,4878.173,148.7
86,152,10291.67,306.1
86,153,7920.269,261
86,153,11172.07,337.3
86,153,13768.94,407
86,153,760.7462,23.8
86,153,38.34278,1.4
86,153,1349.127,52.6
86,153,6836.07,241.2
86,153,453.4525,16.5
86,153,4263.412,156.6
86,153,12077.22,405.6
86,153,2084.568,70.5
86,153,10487.41,322.2
86,153,210.3614,6.1
86,153,9726.466,302.1
86,153,46.95084,1.8
86,153,9374.253,290.7
86,153,2904.888,90.5
86,153,3043.632,97.4
86,153,1432.68,47
86,153,115.9639,4.3
86,153,68.06417,2.7
86,156,2794.361,88.7
86,161,2222.606,67.5
86,163,4870.002,149.3
86,163,10325.92,439.1
86,167,4862.606,150
86,167,7286.471,224.4
86,168,19478.79,623
86,168,3234.581,91.9
86,168,351.9387,11.2
86,169,409.3592,15.8
86,169,12836.84,344.4
86,169,181.4084,4.2
86,169,18151.5,492.6
86,169,4909.836,134
86,170,2260.496,85.7
86,170,2237.859,68.9
86,170,84.43362,2.7
86,170,10298.76,333.2
86,171,2388.607,100
86,171,3460.803,137.9
86,171,10195.36,408.7
86,171,897.5476,44.4
86,171,3041.155,130.7
86,171,3942.416,156.1
86,171,1227.997,54.4
86,171,10.97361,0.6
86,175,2261.343,118.4
86,175,7252.97,401.7
86,175,5555.264,275.3
86,175,8090.265,455.9
86,175,3175.177,158.5
86,175,11247.21,534
86,175,4863.932,366.5
86,175,38.53306,4.5
86,176,723.0901,42
86,176,3872.767,231.6
86,176,10344.91,519.7
86,177,2436.022,85.1
86,177,8162.844,291.9
86,177,3678.309,130.1
86,180,725.8442,29.1
86,180,3948.716,137.5
86,180,10308.64,457.4
86,181,2378.879,76.7
86,181,13770.37,411.5
86,181,3291.808,102
86,182,239.5292,10.7
86,182,12793.43,433.3
86,182,185.4122,5.8
86,182,18189.03,582.7
86,182,1272.078,45.2
86,182,10.22278,0.4
86,183,2436.761,80.4
86,184,748.2957,28.3
86,184,4020.032,125.1
86,184,10278.25,306.4
86,192,10030.74,326
86,192,1889.646,65
86,192,4715.516,166.1
86,192,21.40639,0.9
86,193,719.1662,26.4
86,193,4602.392,154.3
86,193,5306.133,163.3
86,193,5429.007,162.9
86,193,7433.891,226.6
86,193,4134.854,133.1
86,193,692.9259,22.6
86,193,1553.524,59.6
86,193,10432.88,341.6
86,193,12566.1,404.8
86,193,5312.244,184.1
86,195,4866.336,133.3
86,195,10296.12,277.5
86,196,8710.301,273.9
86,196,1928.065,58
86,196,4855.569,159.7
86,198,737.4778,25.5
86,198,4053.581,126
86,198,10362.56,331.4
86,198,17126.11,546.1
86,198,3230.624,103.7
86,198,2652.533,91
86,200,2698.014,99.4
86,200,14863.41,531.9
86,200,1615.966,56.8
86,200,7172.52,260.3
86,201,9978.241,352.5
86,201,3225.418,103.9
86,202,12180.75,368.5
86,206,3762.844,126.1
86,206,9.150834,0.4
86,211,4464.854,180.6
86,211,516.4967,19
86,211,1612.041,52.4
86,211,6954.3,255.5
86,211,3253.294,110.7
86,212,1618.145,56.4
86,212,1047.106,35.5
86,212,5245.443,178.2
86,213,8068.536,293.6
86,213,370.6806,14.9
86,213,10808.87,373.7
86,213,18197.59,616.1
86,213,4863.83,160.6
86,215,4859.896,144.9
86,215,10257.62,314.9
86,215,3396.678,107.9
86,215,333.2395,20.3
86,216,35222.98,1092.5
86,216,4225.494,131.1
86,216,510.1173,14.1
87,1,1555.864,61.2
87,1,3448.467,119.9
87,1,6808.754,206.4
87,1,23648.87,730.6
87,1,3202.094,93.9
87,1,3470.064,103
87,1,1196.477,42.1
87,1,1645.557,50.8
87,1,3646.364,124
87,1,3275.638,97.1
87,2,8318.771,263.6
87,2,4292.138,117.8
87,2,2121.329,84
87,9,7195.807,203.2
87,9,5840.576,154.3
87,9,1789.355,52.3
87,10,6218.494,171.4
87,10,1311.587,36
87,10,2139.749,71.2
87,43,5932.119,331.7
87,43,557.4384,27.4
87,43,5884.989,767.7
87,59,4202.707,133.8
87,59,7224.294,232.7
87,64,7205.036,213.5
87,64,338.407,10.6
87,64,5256.282,162.2
87,64,1562.997,49.7
87,65,6534.687,219.4
87,66,10706.89,342.5
87,66,1650.166,62.4
87,66,15870.63,530.2
87,79,6036.677,185
87,79,5815.591,163.7
87,82,6813.283,309.8
87,89,1942.291,72.2
87,89,5855.003,185.1
87,89,2873.638,85.9
87,89,6215.458,192
87,89,7403.698,244.1
87,89,5116.997,184.9
87,89,34.20306,1.9
87,89,1044.53,35.7
87,89,2046.897,79.8
87,89,2167.698,74.2
87,89,6783.528,210.6
87,89,4860.013,150.7
87,90,852.6187,25.9
87,90,2096.439,66.9
87,90,1170.638,38
87,90,3891.166,128.4
87,90,4743.301,164
87,90,1018.646,36.2
87,90,5244.792,168.8
87,90,571.1678,18.1
87,90,17801.38,558.7
87,90,80.20195,3.5
87,93,1941.3,51.4
87,93,346.8923,9.5
87,93,2355.164,65.3
87,93,2885.392,74.1
87,93,1810.728,45.8
87,94,14077.37,426.6
87,108,1345.43,38.2
87,112,5936.727,187.4
87,112,1922.239,67.5
87,112,60.0489,2.8
87,114,634.7984,18.2
87,114,903.3198,28.3
87,114,2889.184,89.5
87,114,2827.278,86.5
87,117,518.4459,17.4
87,117,9194.826,298.6
87,126,9260.278,309
87,126,538.3381,17.6
87,126,9169.956,285
87,130,9402.553,283.5
87,130,3.732501,0.2
87,130,65.21084,4.4
87,130,2.172778,0.2
87,130,59.51695,14.8
87,130,26.62778,4.5
87,130,2457.616,74.3
87,130,3.520278,0.1
87,130,1089.326,35.8
87,132,5829.379,176.3
87,132,851.2265,29.1
87,132,5852.529,181.1
87,132,3179.153,105.3
87,134,11196.81,383.5
87,136,6512.171,206.9
87,143,7168.346,227.7
87,143,344.8209,10.3
87,143,5350.315,160.1
87,147,4906.316,160.6
87,147,9173.81,337.4
87,220,7212.061,239
87,220,5859.859,178.7
87,220,1716.729,57.9
87,222,8234.638,340.4
87,247,1969.697,60.8
87,247,5875.438,182.2
87,247,1532.217,46.5
87,248,14101.17,543
87,260,5875.926,187.9
87,260,883.5118,31.5
87,260,5861.124,188.3
87,263,1882.513,62.3
87,263,4656.719,180.5
87,263,1313.247,56.6
87,263,5690.036,188.6
87,275,7215.744,224
87,275,5858.97,168.2
87,277,4213.413,190.1
87,277,34.71889,2.1
87,277,7151.741,236.7
87,284,7201.357,217.1
87,284,5908.291,169.4
87,284,1676.611,51.1
87,285,14092.32,415.1
87,294,7200.256,223.6
87,294,5873.714,175.5
87,331,6764.454,286
87,331,4.642222,0.2
87,331,4.650001,0.2
87,331,6911.314,240.3
87,336,5894.591,185.6
87,336,1186.296,46.8
87,336,5875.364,195.9
87,336,1563.241,61.8
87,337,3551.076,115.1
87,337,1139.69,32.5
87,337,1901.622,60.7
87,350,5884.492,195.4
87,350,6.585556,0.4
87,350,5.839445,0.3
87,350,912.486,40.7
87,350,5849.523,179.3
87,350,1750.545,56.4
87,366,7200.853,218.8
87,366,5849.471,167.4
87,366,1752.34,54
87,367,4839.068,158
87,367,9141.577,289.1
87,377,7180.582,235.3
87,377,9776.291,325.3
87,378,17730.41,575.1
87,380,17044.82,544.7
87,382,11914.82,421.5
87,384,7198.88,218.2
87,384,346.1961,11.1
87,384,7211.01,209.2
87,386,5957.021,196.7
87,386,692.042,22.6
87,386,107.9531,3.5
87,386,1309.533,49.3
87,387,29080.84,948.4
87,388,6463.76,219.1
87,388,4717.022,152.8
87,388,151.905,6.7
87,390,5926.067,186.8
87,390,2087.895,71.8
87,407,7087.752,224.6
87,407,5953.401,191.8
87,408,2159.831,64.7
87,408,3499.945,105.8
87,408,91.32029,3.3
87,408,7.637223,0.3
87,408,97.34557,4.2
87,408,4.174167,0.2
87,408,95.9114,5
87,408,62.20056,3.7
87,408,3.001389,0.2
87,408,2352.176,77.1
87,408,10139.62,346.7
87,408,7864.928,292
87,409,1950.396,63.5
87,409,5858.722,180.6
87,409,1554.398,49.6
87,413,985.1137,32.4
87,413,9.230556,0.3
87,413,4003.259,137.5
87,421,5689.926,232.5
87,431,632.7898,26.3
87,431,901.4954,36
87,431,5857.318,213.5
87,431,1768.936,64.3
87,434,7677.432,247.1
87,434,2121.345,72.9
87,438,7204.838,222.2
87,438,5862.539,179
87,438,1542.779,50
87,441,5938.964,220.2
87,441,595.5534,23
87,441,5.449167,0.2
87,441,52.86334,1.9
87,441,930.8442,38.3
87,445,11532.25,347.6
87,445,41.68473,1.8
87,445,8850.821,279.5
87,454,1954.509,71.2
87,454,7736.254,293.4
87,458,7654.211,229
87,458,2050.68,117.4
87,466,1866.021,70
87,466,5760.884,163.8
87,468,3192.893,106.3
87,473,1959.557,62.4
87,473,5750.446,171.9
87,475,11921.42,363.1
87,475,7838.748,273.8
87,493,2639.91,83.1
87,493,11158.85,363.3
87,493,41.395,2.1
87,500,4728.258,136
87,500,10.82695,0.3
87,500,556.0425,20.6
87,500,5837.424,162
87,500,1734.999,55.3
87,501,6223.375,170.3
87,501,1306.678,37.4
87,501,2140.425,69.3
87,507,7157.139,229.3
87,507,346.3031,14
87,520,1462.733,46.8
87,521,2714.028,77
87,521,7704.337,220.3
87,522,4083.552,146.4
87,522,661.2454,27.2
87,526,7194.279,218.9
87,526,391.9173,13.6
87,526,11518.53,360.9
87,541,5302.721,198.3
87,541,5832.603,191.4
87,541,12330.98,376.3
87,541,4431.527,145
87,541,452.3401,15.6
87,541,4528.264,137.9
87,541,13793.59,414
87,541,3250.308,99.4
87,541,1351.115,43.2
87,541,4613.366,144.8
87,541,2758.382,92.6
88,1,7644.742,262.8
88,1,19789.27,640.1
88,1,4370.218,146.7
88,1,9780.581,312.7
88,1,1268.33,40.5
88,5,8824.44,352.1
88,9,970.8537,40.6
88,9,2711.643,103.5
88,9,5137.627,217.4
88,23,5456.811,203.4
88,23,3242.553,127.3
88,23,434.4634,24.5
88,23,259.1884,22.3
88,24,7679.962,297.6
88,24,1127.661,42.3
88,29,9080.916,316.5
88,46,2615.662,92.8
88,47,2274.205,77.2
88,51,32.12473,2.8
88,51,424.4492,20
88,51,2948.44,100.4
88,51,152.1825,9.1
88,52,1264.218,44.8
88,52,318.8917,14.6
88,56,8895.444,329.1
88,56,2888.161,117.8
88,56,8867.783,336.7
88,57,408.1025,17.8
88,57,8301.932,288.2
88,57,833.8037,28.7
88,57,11501.41,419.9
88,63,8889.574,338.2
88,63,2892.69,120
88,63,8826.841,325.1
88,64,8678.01,304.1
88,64,828.4715,32.6
88,64,11081.08,409.3
88,70,3342.719,125.1
88,70,8436.24,318.3
88,70,8840.021,338.3
88,71,406.2195,16.6
88,71,8282.78,285.6
88,71,12473.18,455.3
88,74,3332.628,123
88,74,8429.126,326.1
88,74,1529.042,61.5
88,74,7286.923,277.8
88,75,413.6692,19
88,75,8294.973,287
88,75,805.6562,33.4
88,75,11477.4,411.6
88,86,8738.046,312.2
88,87,8936.909,322
88,88,888.5668,37.1
88,107,11908.9,435.2
88,107,7920.017,280.7
88,107,850.7731,33.4
88,109,8559.23,290.5
88,109,855.6637,30.6
88,109,11471.27,416.3
88,113,8903.919,329
88,113,2896.665,124.7
88,113,4785.693,173.4
88,113,3747.155,146.6
88,114,6.485834,1.1
88,114,8764.863,381.1
88,114,822.9476,35.1
88,114,11516.92,457.9
88,119,3333.537,131.2
88,119,8472.233,338.3
88,119,8859.658,359.9
88,120,1.557222,1.1
88,120,9469.889,315.9
88,120,445.3917,15.4
88,121,766.8526,33.4
88,121,955.8517,36
88,121,11466.11,397.1
88,128,9510.753,361.3
88,128,1959.899,89.4
88,128,8876.529,330.7
88,130,4.788611,2.6
88,130,7745.784,267.2
88,130,608.1759,29.5
88,130,3899.824,145.7
88,130,8317.721,280.4
88,135,8903.835,318.1
88,135,2893.163,105.6
88,135,4805.359,177.7
88,135,4015.492,139.1
88,137,387.9039,16
88,137,8043.097,268.2
88,137,854.0565,31.1
88,137,11548.5,393.8
88,138,3331.568,126.2
88,138,5458.294,196.9
88,138,2661.705,100.3
88,138,4725.987,168.1
88,138,4005.321,143.4
88,139,8787.94,290.2
88,139,855.8873,29.1
88,139,22162.38,737.6
88,139,7.530834,0.3
88,140,8918.345,307.8
88,146,2486.387,92.8
88,149,2312.333,87.8
88,151,11908.34,446.6
88,151,220.402,8.7
88,151,74.75362,3.1
88,152,757.1014,29.1
88,152,11.5575,0.5
88,152,958.5729,31.5
88,152,22248.89,753.3
88,158,3330.168,113.6
88,158,3851.767,132
88,158,4518.888,166.4
88,158,8837.593,320.8
88,159,8671.074,484.5
88,159,85.01917,6.8
88,159,6.561112,0.5
88,159,453.6181,88.7
88,159,7.491667,1.7
88,159,192.3409,33.6
88,159,82.54001,18.9
88,159,63.16612,13.9
88,159,0.8627779,0.2
88,159,11623.08,1037.5
88,165,11911.95,474.2
88,165,8862.213,352.4
88,167,416.1323,16.8
88,167,8314.526,286.3
88,167,871.7845,34.6
88,167,6903.458,246.8
88,167,4475.542,167
88,171,11926.49,463.3
88,171,8851.743,350.8
88,172,8675,303.9
88,172,846.7993,29.3
88,172,11477.69,381.6
88,174,8689.008,288.7
88,180,2314.43,83
88,183,11907.86,416.6
88,183,8847.425,309.1
88,185,0,0
88,185,7737.259,255.3
88,185,687.1429,26.1
88,185,839.8795,28.8
88,185,5198.175,176.7
88,185,6195.422,207.9
88,189,11892.06,414.6
88,189,4562.917,157.9
88,189,4169.676,145.9
88,190,8796.692,296.9
88,190,12494.95,454.3
88,191,3336.868,121.4
88,191,8442.84,311.1
88,191,8887.98,312
88,192,8790.436,292.5
88,192,2.045,0.1
88,192,855.1581,28.1
88,192,11562.95,412.1
88,199,3330.52,116.6
88,199,5411.75,204.4
88,199,2895.633,107.9
88,199,8843.549,305.1
88,200,8841.896,297.8
88,200,12272.73,433.6
88,206,11895.37,410.4
88,206,3809.093,137.2
88,206,4798.668,185.1
88,207,8820.271,288.8
88,207,819.0931,30
88,207,6739.676,235.1
88,207,4613.378,172.8
88,207,5.348056,1
88,213,9068.966,319.4
88,213,343.867,15.5
88,218,11143.24,394.5
88,218,336.3125,10.5
88,218,7915.275,264.2
88,218,846.4762,31.3
88,219,6.452778,2.5
88,219,8844.642,301
88,219,12451.4,418.1
88,248,413.0128,16.9
88,248,2978.494,98.1
88,248,225.2781,7.5
88,248,3714.844,119.8
88,248,27898.26,867.2
88,248,2345.335,82.8
88,248,4454.857,164.8
88,248,3515.127,128.3
89,1,1553.444,58.3
89,1,22870.36,736.3
89,1,8550.227,289.3
89,1,10449.89,346.5
89,1,658.9431,25.5
89,24,4872.063,157.5
89,25,4598.803,149.3
89,27,7855.589,249.9
89,45,18080.94,589.2
89,45,7161.547,238.3
89,46,14557.65,496.1
89,46,1562.14,59.4
89,46,100.7033,4.3
89,46,24.57556,1.1
89,47,1415.178,54.7
89,47,833.8793,29.5
89,47,1434.605,45.2
89,47,6380.356,202.3
89,47,1980.532,64.2
89,54,7880.554,261.8
89,56,4595.089,162.6
89,56,108.095,3.9
89,58,4874.488,159.4
89,84,19623.76,641.4
89,84,5847.265,196.6
89,85,1396.921,53.8
89,85,4941.753,216.9
89,85,10253.68,555.1
89,85,8497.244,286
89,102,7829.796,249.3
89,103,4596.006,154.3
89,117,11187.54,357.5
89,117,3320.32,103.7
89,117,2991.145,93.8
89,117,2467.184,81.4
89,117,110.5508,4.2
89,117,5293.279,174.4
89,117,12961.71,391.3
89,117,3950.499,126
89,117,70.83418,2.5
89,117,50.05084,1.8
89,117,542.7253,16.9
90,1,1834.023,65.3
90,1,11288.05,352.9
90,1,10847.94,355.1
90,1,10465.37,331.9
90,1,13984.46,439.6
90,1,3288.059,104
90,1,1384.57,42.6
90,1,4051.356,130.1
90,1,10322.71,330.6
90,1,1681.816,60.5
90,2,3340.478,96.6
90,2,850.4023,27.4
90,2,114.1853,3.8
90,2,303.1203,10.7
90,2,33.75611,1.3
90,48,411.3045,14.7
90,48,1164.574,38
90,48,34304.79,1085.2
90,48,17.60889,0.8
90,48,1935.844,65.6
90,48,7952.866,286.3
90,53,9529.723,297.3
90,53,24577.56,790.9
90,53,9.075834,0.4
90,53,105.3028,4.6
90,53,95.67168,4.1
90,71,2169.016,81.8
90,71,43505.58,1382
90,72,4698.282,133.2
90,72,9915.016,282.3
90,72,24513.67,723.6
90,72,8.630556,0.3
90,92,2176.949,73.4
90,92,2929.182,82.6
90,97,1545.762,54.9
90,97,85.64334,2.9
90,107,18353.71,626.8
90,111,186.0703,9.7
90,111,14868.92,566.1
90,197,39155.21,1228.6
90,197,199.62,11.6
90,197,5.183611,0.4
90,198,3755.833,110.7
90,198,8658.283,263.8
90,198,1467.528,47.2
90,198,24493.29,708.9
90,198,11.70639,0.4
90,331,22.27667,1.7
90,331,1934.083,63.6
90,331,3548.406,112.7
90,331,38929.32,1163.9
90,331,310.2431,22.1
90,332,12167.59,343.8
90,332,24517.6,706.7
90,332,28.71945,0.8
90,341,1006.644,33.7
90,341,1093.783,32.9
91,1,8864.468,302
91,1,15719.38,515.5
91,3,3349.543,117.3
91,3,4337.978,146.2
91,3,9798.938,313.5
91,57,9.004445,0.4
91,57,8.479723,0.4
91,57,1417.16,124.4
91,89,1352.999,57.3
91,91,449.1587,17.5
91,91,4434.317,195.8
91,119,440.5606,17.5
91,126,3.405556,0.2
91,126,440.5062,18.5
91,126,98.16473,4.3
91,129,2469.704,94.9
91,129,966.6771,43.1
91,135,10589.53,372.9
91,135,246.3692,10.7
