Event,Driver,Trip,Starttime,Endtime,LaneChangeStarttime,LaneChangeEndtime,DerivedEndtime
21920,96,148,201210,203280,202710,202730,202980
21921,96,148,241170,243180,242670,242690,242880
21922,96,148,243500,245440,245000,245020,245140
21923,96,148,260430,262480,261930,261950,262180
21924,96,148,262610,264620,264110,264130,264320
21925,96,149,38400,40410,39900,39920,40110
21926,96,150,27640,29650,29140,29160,29350
21927,96,150,35390,37240,36890,36920,36940
21928,96,150,68010,70010,69510,69530,69710
21929,96,150,70930,72930,72430,72450,72630
21930,96,150,76000,78060,77500,77520,77760
21931,96,150,77130,79140,78630,78650,78840
21932,96,150,112540,114540,114040,114060,114240
21933,96,150,115920,117930,117420,117440,117630
21934,96,150,118130,120130,119630,119650,119830
21935,96,150,120120,122130,121620,121650,121830
21936,96,150,122570,124570,124070,124090,124270
21937,96,150,140180,142350,141680,141700,142050
21938,96,150,143770,145640,145270,145290,145340
21939,96,150,143800,170740,145300,170430,170440
21940,96,150,168940,170940,170440,170460,170640
21941,96,150,171700,173560,173200,173220,173260
21942,96,150,173040,174920,174540,174560,174620
21943,96,150,177040,179050,178540,178560,178750
21944,96,150,179910,181920,181410,181430,181620
21945,96,150,181950,184020,183450,183470,183720
21946,96,150,181980,205580,183480,205270,205280
21947,96,150,203780,205780,205280,205300,205480
21948,96,150,231340,233220,232840,232860,232920
21949,96,150,256710,258720,258210,258230,258420
21950,96,151,24480,26450,25980,26000,26150
21951,96,151,59660,61610,61160,61180,61310
21952,96,151,64340,66350,65840,65860,66050
21953,96,151,71080,73040,72580,72600,72740
21954,96,151,72940,74800,74440,74460,74500
21955,96,151,75180,77150,76680,76700,76850
21956,96,151,77120,79130,78620,78640,78830
21957,96,151,85730,87740,87230,87250,87440
21958,96,151,90410,92410,91910,91930,92110
21959,96,151,91740,93740,93240,93260,93440
21960,96,151,100850,102850,102350,102370,102550
21961,96,151,128390,130390,129890,129910,130090
21962,96,151,130330,132340,131830,131850,132040
21963,96,151,134680,136560,136180,136200,136260
21964,96,151,138350,140240,139850,139870,139940
21965,96,151,145520,147530,147020,147040,147230
21966,96,151,146760,148690,148260,148280,148390
21967,96,151,155010,157020,156510,156530,156720
21968,96,151,156760,158720,158260,158280,158420
21969,96,151,159840,161840,161340,161360,161540
21970,96,151,185640,187640,187140,187160,187340
21971,96,151,192870,194950,194370,194390,194650
21972,96,151,200200,202130,201700,201720,201830
21973,96,151,211250,213260,212750,212770,212960
21974,96,151,212570,214580,214070,214090,214280
21975,96,151,215650,217670,217150,217170,217370
21976,96,151,216150,218100,217650,217670,217800
21977,96,151,235140,237030,236640,236660,236730
21978,96,151,242170,244170,243670,243690,243870
21979,96,151,259600,261480,261100,261120,261180
21980,96,153,15980,17840,17480,17510,17540
21981,96,153,16020,25790,17520,25480,25490
21982,96,153,23990,26000,25490,25510,25700
21983,96,153,29950,31960,31450,31470,31660
21984,96,153,44430,46440,45930,45950,46140
21985,96,153,45510,47510,47010,47030,47210
21986,96,153,45540,49480,47040,49170,49180
21987,96,153,47680,49680,49180,49200,49380
21988,96,153,50160,52160,51660,51680,51860
21989,96,153,58690,60570,60190,60210,60270
21990,96,154,48620,50620,50120,50140,50320
21991,96,154,51260,53230,52760,52780,52930
21992,96,154,51290,56680,52790,56370,56380
21993,96,154,54880,56880,56380,56400,56580
21994,96,154,54910,57180,56410,56870,56880
21995,96,154,55380,57350,56880,56900,57050
21996,96,154,60040,62040,61540,61560,61740
21997,96,154,61670,63630,63170,63190,63330
21998,96,154,64560,66560,66060,66080,66260
21999,96,156,24450,26370,25950,25970,26070
22000,96,156,37700,39710,39200,39220,39410
22001,96,156,63150,65090,64650,64670,64790
22002,96,156,65010,67010,66510,66530,66710
22003,96,156,72710,74700,74210,74230,74400
22004,96,156,75200,77200,76700,76720,76900
22005,96,156,107080,109080,108580,108600,108780
22006,96,156,111040,113040,112540,112560,112740
22007,96,156,114830,116830,116330,116350,116530
22008,96,156,121560,123570,123060,123080,123270
22009,96,156,123020,125120,124520,124540,124820
22010,96,156,127690,129690,129190,129210,129390
22011,96,156,130920,133020,132420,132440,132720
22012,96,156,132900,134910,134400,134420,134610
22013,96,156,137800,139800,139300,139320,139500
22014,96,156,186790,188630,188290,188310,188330
22015,96,156,280790,282670,282290,282310,282370
22016,96,158,68550,70420,70050,70070,70120
22017,96,158,288200,290200,289700,289720,289900
22018,96,158,290780,292910,292280,292300,292610
22019,96,158,348590,350610,350090,350110,350310
22020,96,158,359090,360930,360590,360610,360630
22021,96,158,361290,363150,362790,362820,362850
22022,96,159,34120,36130,35620,35640,35830
22023,96,160,51740,53740,53240,53260,53440
22024,96,160,58590,60450,60090,60110,60150
22025,96,165,43190,45430,44690,44720,45130
22026,96,165,55390,57230,56890,56910,56930
22027,96,166,57000,58980,58500,58520,58680
22028,96,166,65730,67730,67230,67250,67430
22029,96,166,71480,73480,72980,73000,73180
22030,96,166,78350,80360,79850,79880,80060
22031,96,167,45970,47920,47470,47490,47620
22032,96,167,62440,64440,63940,63960,64140
22033,96,168,20820,22820,22320,22340,22520
22034,96,170,107200,109160,108700,108720,108860
22035,96,171,65680,67640,67180,67200,67340
22036,96,171,69310,71310,70810,70830,71010
22037,96,171,72830,74810,74330,74350,74510
22038,96,171,79650,81650,81150,81170,81350
22039,96,171,84060,86000,85560,85580,85700
22040,96,171,91550,93390,93050,93070,93090
22041,96,171,100270,102260,101770,101790,101960
22042,96,171,108060,110070,109560,109580,109770
22043,96,171,113850,115840,115350,115370,115540
22044,96,171,119990,122120,121490,121510,121820
22045,96,171,127590,129590,129090,129110,129290
22046,96,171,129590,131560,131090,131110,131260
22047,96,171,145280,147360,146780,146810,147060
22048,96,171,146970,148900,148470,148490,148600
22049,96,171,148140,150050,149640,149660,149750
22050,96,171,148810,150820,150310,150330,150520
22051,96,171,155080,157080,156580,156610,156780
22052,96,171,165800,167800,167300,167320,167500
22053,96,171,173090,175090,174590,174610,174790
22054,96,171,186450,188450,187950,187970,188150
22055,96,171,188670,190620,190170,190190,190320
22056,96,171,188700,209610,190200,209300,209310
22057,96,171,207810,209690,209310,209330,209390
22058,96,171,209580,211640,211080,211100,211340
22059,96,172,21760,23770,23260,23290,23470
22060,96,172,51780,53650,53280,53300,53350
22061,96,172,65520,67530,67020,67040,67230
22062,96,172,101990,103990,103490,103510,103690
22063,96,172,104380,106330,105880,105900,106030
22064,96,172,111270,113280,112770,112790,112980
22065,96,172,127710,129710,129210,129230,129410
22066,96,172,135620,137620,137120,137140,137320
22067,96,172,137270,139280,138770,138790,138980
22068,96,172,139610,141500,141110,141130,141200
22069,96,172,147130,149130,148630,148650,148830
22070,96,172,152490,154370,153990,154010,154070
22071,96,172,153940,155950,155440,155460,155650
22072,96,172,153970,161150,155470,160840,160850
22073,96,172,159350,161580,160850,160870,161280
22074,96,172,163070,165080,164570,164590,164780
22075,96,172,167670,169690,169170,169190,169390
22076,96,172,170040,171910,171540,171560,171610
22077,96,172,171450,173450,172950,172970,173150
22078,96,172,174330,176240,175830,175850,175940
22079,96,172,184170,186370,185670,185690,186070
22080,96,172,186460,188460,187960,187980,188160
22081,96,172,195490,197340,196990,197010,197040
22082,96,172,199620,201630,201120,201140,201330
22083,96,172,202160,204170,203660,203690,203870
22084,96,172,205460,207460,206960,206980,207160
22085,96,172,236920,238880,238420,238440,238580
22086,96,177,37280,39350,38780,38800,39050
22087,96,177,39210,41210,40710,40730,40910
22088,96,177,40160,42160,41660,41680,41860
22089,96,177,45150,47160,46650,46670,46860
22090,96,177,70550,72580,72050,72070,72280
22091,96,177,95550,97550,97050,97070,97250
22092,96,177,106220,108220,107720,107740,107920
22093,96,177,109330,111280,110830,110850,110980
22094,96,177,115890,117990,117390,117410,117690
22095,96,177,118380,120380,119880,119900,120080
22096,96,177,119730,121790,121230,121250,121490
22097,96,177,123240,125370,124740,124760,125070
22098,96,177,133090,135090,134590,134610,134790
22099,96,177,136110,137940,137610,137630,137640
22100,96,177,160780,162790,162280,162300,162490
22101,96,178,132960,134800,134460,134480,134500
22102,96,178,137960,140010,139460,139480,139710
22103,96,178,143770,145780,145270,145290,145480
22104,96,178,148620,150630,150120,150140,150330
22105,96,178,154400,156290,155900,155920,155990
22106,96,178,157730,159740,159230,159250,159440
22107,96,178,179410,181320,180910,180930,181020
22108,96,178,184650,186660,186150,186170,186360
22109,96,178,188410,190480,189910,189930,190180
22110,96,178,221730,223730,223230,223250,223430
22111,96,178,224770,226780,226270,226290,226480
22112,96,178,230460,232350,231960,231980,232050
22113,96,178,247200,249210,248700,248720,248910
22114,96,178,253350,255360,254850,254870,255060
22115,96,178,259850,261850,261350,261370,261550
22116,96,178,261450,263460,262950,262970,263160
22117,96,178,266880,268790,268380,268400,268490
22118,96,178,268660,270620,270160,270180,270320
22119,96,178,274960,276960,276460,276480,276660
22120,96,178,276810,278810,278310,278330,278510
22121,96,180,19160,21250,20660,20680,20950
22122,96,180,24560,26560,26060,26080,26260
22123,96,180,32520,34520,34020,34040,34220
22124,96,180,33400,35400,34900,34920,35100
22125,96,180,34690,36690,36190,36210,36390
22126,96,180,43520,45460,45020,45040,45160
22127,96,180,52320,54250,53820,53840,53950
22128,96,180,55950,57950,57450,57470,57650
22129,96,180,64250,66260,65750,65780,65960
22130,96,180,67090,69230,68590,68620,68930
22131,96,180,103250,105250,104750,104770,104950
22132,96,180,110980,112990,112480,112500,112690
22133,96,180,113540,115540,115040,115060,115240
22134,96,180,117630,119630,119130,119150,119330
22135,96,181,16070,18070,17570,17590,17770
22136,96,181,18110,20120,19610,19630,19820
22137,96,181,23440,25550,24940,24960,25250
22138,96,181,114860,116700,116360,116380,116400
22139,96,181,116730,118710,118230,118250,118410
22140,96,181,171600,173600,173100,173120,173300
22141,96,181,173530,175530,175030,175050,175230
22142,96,181,185890,187930,187390,187410,187630
22143,96,181,191700,193810,193200,193220,193510
22144,96,181,192850,194900,194350,194370,194600
22145,96,181,198740,200740,200240,200260,200440
22146,96,181,208590,210700,210090,210110,210400
22147,96,181,215810,217810,217310,217330,217510
22148,96,181,217570,219580,219070,219090,219280
22149,96,182,28590,30450,30090,30110,30150
22150,96,182,40880,42890,42380,42400,42590
22151,96,183,15990,17860,17490,17510,17560
22152,96,183,26120,28120,27620,27640,27820
22153,96,184,56180,58170,57680,57700,57870
22154,96,184,71320,73240,72820,72840,72940
22155,96,184,79350,81360,80850,80880,81060
22156,96,185,72500,74500,74000,74020,74200
22157,96,185,73130,75130,74630,74650,74830
22158,96,185,87000,88920,88500,88520,88620
22159,96,185,88310,90320,89810,89830,90020
22160,96,185,91730,93700,93230,93250,93400
22161,96,185,96220,98220,97720,97740,97920
22162,96,185,110940,112940,112440,112460,112640
22163,96,185,114340,116390,115840,115860,116090
22164,96,185,121770,123700,123270,123290,123400
22165,96,185,125850,127820,127350,127370,127520
22166,96,185,136520,138520,138020,138040,138220
22167,96,185,147070,148980,148570,148600,148680
22168,96,185,150280,152280,151780,151800,151980
22169,96,185,175640,177640,177140,177160,177340
22170,96,185,175670,180620,177170,180310,180320
22171,96,185,178820,180820,180320,180340,180520
22172,96,185,193250,195190,194750,194780,194890
22173,96,185,195460,197460,196960,196980,197160
22174,96,185,231260,233100,232760,232780,232800
22175,96,185,260220,262220,261720,261740,261920
22176,96,186,21920,23920,23420,23440,23620
22177,96,186,24670,26670,26170,26190,26370
22178,96,187,20220,22230,21720,21740,21930
22179,96,187,22420,24430,23920,23950,24130
22180,96,187,24130,26130,25630,25650,25830
22181,96,187,28520,30520,30020,30040,30220
22182,96,187,34240,36280,35740,35760,35980
22183,96,187,41620,43620,43120,43140,43320
22184,96,187,41650,45440,43150,45130,45140
22185,96,187,43640,45640,45140,45160,45340
22186,96,187,53290,55290,54790,54810,54990
22187,96,187,55860,57870,57360,57380,57570
22188,96,187,64780,66780,66280,66300,66480
22189,96,187,69730,71590,71230,71250,71290
22190,96,187,94500,96390,96000,96020,96090
22191,96,187,97610,99700,99110,99130,99400
22192,96,187,115370,117200,116870,116890,116900
22193,96,187,120860,122910,122360,122380,122610
22194,96,187,129760,131880,131260,131280,131580
22195,96,187,132640,134740,134140,134160,134440
22196,96,187,136670,138670,138170,138190,138370
22197,96,187,139780,141750,141280,141300,141450
22198,96,187,150480,152480,151980,152000,152180
22199,96,187,153520,155540,155020,155040,155240
22200,96,187,157040,159100,158540,158560,158800
22201,96,187,162260,164260,163760,163780,163960
22202,96,187,167110,169270,168610,168630,168970
22203,96,187,177360,179330,178860,178880,179030
22204,96,187,208040,210040,209540,209560,209740
22205,96,187,209620,211530,211120,211140,211230
22206,96,187,216420,218360,217920,217940,218060
22207,96,187,219680,221560,221180,221200,221260
22208,96,187,223010,224970,224510,224530,224670
22209,96,189,41430,43500,42930,42950,43200
22210,96,189,87830,89830,89330,89350,89530
22211,96,189,89210,91380,90710,90730,91080
22212,96,189,93000,95000,94500,94520,94700
22213,96,189,94550,96590,96050,96070,96290
22214,96,189,99140,101140,100640,100660,100840
22215,96,189,103370,105370,104870,104890,105070
22216,96,189,115260,117260,116760,116780,116960
22217,96,191,77710,79670,79210,79230,79370
22218,96,191,83910,85910,85410,85430,85610
22219,96,191,99080,101080,100580,100600,100780
22220,96,191,104360,106360,105860,105880,106060
22221,96,193,20940,22940,22440,22460,22640
22222,96,193,52850,54940,54350,54370,54640
22223,96,195,66890,68900,68390,68410,68600
22224,96,195,70000,71830,71500,71520,71530
22225,96,195,82990,84990,84490,84510,84690
22226,96,195,85170,87110,86670,86690,86810
22227,96,196,22320,24320,23820,23840,24020
22228,96,196,25550,27520,27050,27070,27220
22229,96,196,29890,31900,31390,31410,31600
22230,96,196,95310,97360,96810,96830,97060
22231,96,196,100760,102760,102260,102280,102460
22232,96,198,11380,13380,12880,12900,13080
22233,96,198,47660,49660,49160,49180,49360
22234,96,198,78060,79970,79560,79580,79670
22235,96,198,94080,96090,95580,95610,95790
22236,96,198,99850,101790,101350,101370,101490
22237,96,199,40210,42220,41710,41730,41920
22238,98,1,75830,77830,77330,77350,77530
22239,98,1,90660,92500,92160,92180,92200
22240,98,1,135200,137040,136700,136720,136740
22241,98,1,168560,170570,170060,170080,170270
22242,98,1,179810,181730,181310,181330,181430
22243,98,1,184950,186950,186450,186470,186650
22244,98,1,190160,192210,191660,191680,191910
22245,98,1,231780,233780,233280,233300,233480
22246,98,1,236330,238340,237830,237850,238040
22247,98,2,337600,339650,339100,339130,339350
22248,98,16,54880,56820,56380,56400,56520
22249,98,16,57970,59980,59470,59500,59680
22250,98,16,59480,61450,60980,61000,61150
22251,98,16,61420,63420,62920,62940,63120
22252,98,16,63100,65120,64600,64620,64820
22253,98,16,79900,81920,81400,81430,81620
22254,98,16,83780,85800,85280,85300,85500
22255,98,16,103790,105720,105290,105310,105420
22256,98,16,117190,119170,118690,118710,118870
22257,98,16,119590,121530,121090,121110,121230
22258,98,16,139220,141170,140720,140740,140870
22259,98,20,238950,240890,240450,240470,240590
22260,98,20,261530,263430,263030,263050,263130
22261,98,20,279360,281360,280860,280880,281060
22262,98,20,300340,302340,301840,301860,302040
22263,98,20,316730,318730,318230,318250,318430
22264,98,23,110130,112130,111630,111650,111830
22265,98,25,55000,56890,56500,56520,56590
22266,98,25,60880,62970,62380,62400,62670
22267,98,25,69630,71640,71130,71150,71340
22268,98,25,79700,81610,81200,81220,81310
22269,98,25,101730,103740,103230,103260,103440
22270,98,25,106780,108790,108280,108300,108490
22271,98,25,120580,122500,122080,122100,122200
22272,98,25,123230,125230,124730,124750,124930
22273,98,25,128750,130690,130250,130270,130390
22274,98,25,160010,162010,161510,161530,161710
22275,98,25,163080,165010,164580,164600,164710
22276,98,25,173580,175430,175080,175100,175130
22277,98,25,175370,177380,176870,176890,177080
22278,98,25,182680,184690,184180,184200,184390
22279,98,25,184860,187170,186360,186390,186870
22280,98,25,204290,206300,205790,205810,206000
22281,98,25,208210,210190,209710,209730,209890
22282,98,25,216990,219000,218490,218510,218700
22283,98,25,227690,229620,229190,229210,229320
22284,98,25,230440,232440,231940,231960,232140
22285,98,25,231780,233720,233280,233300,233420
22286,98,25,235630,237630,237130,237150,237330
22287,98,25,239180,241150,240680,240700,240850
22288,98,25,243900,245900,245400,245420,245600
22289,98,25,245510,247520,247010,247030,247220
22290,98,25,255650,257650,257150,257170,257350
22291,98,25,259520,261470,261020,261040,261170
22292,98,26,180110,182070,181610,181630,181770
22293,98,26,187750,189750,189250,189270,189450
22294,98,26,187780,222150,189280,221840,221850
22295,98,26,220350,222450,221850,221870,222150
22296,98,26,222820,224860,224320,224340,224560
22297,98,26,224440,226370,225940,225960,226070
22298,98,26,232280,234230,233780,233800,233930
22299,98,26,234280,236210,235780,235800,235910
22300,98,26,243630,245630,245130,245150,245330
22301,98,26,246060,248060,247560,247580,247760
22302,98,26,263210,265210,264710,264730,264910
22303,98,26,278980,281010,280480,280510,280710
22304,98,26,281440,283310,282940,282960,283010
22305,98,26,298950,300950,300450,300470,300650
22306,98,26,301180,303140,302680,302700,302840
22307,98,26,309210,311210,310710,310730,310910
22308,98,26,309240,315130,310740,314820,314830
22309,98,26,313330,315380,314830,314850,315080
22310,98,26,362330,364260,363830,363850,363960
22311,98,30,157410,159260,158910,158930,158960
22312,98,30,203910,205910,205410,205430,205610
22313,98,30,206710,208710,208210,208230,208410
22314,98,30,210330,212340,211830,211850,212040
22315,98,30,212720,214650,214220,214240,214350
22316,98,31,54280,56280,55780,55800,55980
22317,98,31,71970,73910,73470,73490,73610
22318,98,31,81090,83090,82590,82610,82790
22319,98,31,85390,87360,86890,86910,87060
22320,98,32,49850,51910,51350,51370,51610
22321,98,32,52080,54030,53580,53600,53730
22322,98,39,74460,76560,75960,75980,76260
22323,98,39,78760,80650,80260,80280,80350
22324,98,41,66190,68130,67690,67710,67830
22325,98,46,102580,104580,104080,104100,104280
22326,98,46,119430,121390,120930,120950,121090
22327,98,46,122120,124070,123620,123640,123770
22328,98,48,26540,28540,28040,28060,28240
22329,98,48,51460,53410,52960,52980,53110
22330,98,48,59340,61340,60840,60860,61040
22331,98,61,57110,58980,58610,58630,58680
22332,98,61,61890,63890,63390,63410,63590
22333,98,61,75830,77670,77330,77350,77370
22334,98,61,77320,79210,78820,78840,78910
22335,98,61,81620,83490,83120,83140,83190
22336,98,61,82980,84950,84480,84500,84650
22337,98,61,107990,109990,109490,109510,109690
22338,98,61,110010,111950,111510,111530,111650
22339,98,61,115410,117410,116910,116930,117110
22340,98,61,117120,119090,118620,118640,118790
22341,98,61,141040,143040,142540,142560,142740
22342,98,64,99900,101910,101400,101420,101610
22343,98,64,124160,126130,125660,125680,125830
22344,98,64,139070,141070,140570,140590,140770
22345,98,64,142380,144380,143880,143900,144080
22346,98,67,37710,39710,39210,39230,39410
22347,98,84,104580,106440,106080,106100,106140
22348,98,84,110750,112750,112250,112270,112450
22349,98,84,112290,114260,113790,113810,113960
22350,98,89,39680,41680,41180,41200,41380
22351,98,89,44190,46160,45690,45710,45860
22352,98,90,62510,64440,64010,64030,64140
22353,98,90,67790,69800,69290,69310,69500
22354,98,90,136680,138680,138180,138200,138380
22355,98,91,13610,15610,15110,15130,15310
22356,98,92,92750,94660,94250,94270,94360
22357,98,92,112370,114370,113870,113890,114070
22358,98,92,116800,118760,118300,118320,118460
22359,98,92,122690,124750,124190,124210,124450
22360,98,92,127870,129780,129370,129390,129480
22361,98,92,136410,138450,137910,137930,138150
22362,98,93,18710,20590,20210,20230,20290
22363,98,93,22580,24580,24080,24100,24280
22364,98,97,20830,22830,22330,22350,22530
22365,98,97,24680,26560,26180,26200,26260
22366,98,97,35330,37240,36830,36850,36940
22367,98,97,42440,44440,43940,43960,44140
22368,98,97,55570,57490,57070,57090,57190
22369,98,97,57290,59570,58790,58810,59270
22370,98,97,121850,123850,123350,123370,123550
22371,98,97,124680,126680,126180,126200,126380
22372,98,97,128810,130810,130310,130330,130510
22373,98,97,153180,155150,154680,154700,154850
22374,98,98,33910,35900,35410,35430,35600
22375,98,98,86940,88780,88440,88460,88480
22376,98,98,88030,90050,89530,89550,89750
22377,98,101,44720,46720,46220,46240,46420
22378,98,101,46200,48130,47700,47720,47830
22379,98,101,49440,51550,50940,50960,51250
22380,98,101,52990,54940,54490,54510,54640
22381,98,101,63860,65860,65360,65380,65560
22382,98,104,32370,34310,33870,33890,34010
22383,98,119,46450,48520,47950,47970,48220
22384,98,119,48000,49970,49500,49520,49670
22385,98,119,64220,66070,65720,65740,65770
22386,98,122,34120,36120,35620,35640,35820
22387,98,122,36180,38020,37680,37700,37720
22388,98,142,316270,318130,317770,317790,317830
22389,98,142,316790,318710,318290,318310,318410
22390,98,142,318660,320550,320160,320180,320250
22391,98,142,345320,347200,346820,346840,346900
22392,98,142,357540,359540,359040,359060,359240
22393,98,142,363820,365830,365320,365340,365530
22394,98,142,365810,367770,367310,367330,367470
22395,98,142,377910,379850,379410,379430,379550
22396,98,142,383460,385460,384960,384980,385160
22397,98,142,397000,398940,398500,398520,398640
22398,98,152,24610,26590,26110,26130,26290
22399,98,152,24640,28120,26140,27810,27820
22400,98,152,26320,28150,27820,27840,27850
22401,98,155,149540,151450,151040,151060,151150
22402,98,155,157730,159690,159230,159250,159390
22403,98,155,168790,170740,170290,170310,170440
22404,98,155,170300,172190,171800,171820,171890
22405,98,155,183780,185780,185280,185300,185480
22406,98,155,211110,213110,212610,212630,212810
22407,98,155,220540,222540,222040,222060,222240
22408,98,155,246330,248460,247830,247850,248160
22409,98,155,292250,294250,293750,293770,293950
22410,98,155,295630,297560,297130,297150,297260
22411,98,155,586740,588740,588240,588260,588440
22412,98,155,588710,590650,590210,590230,590350
22413,98,155,597450,599500,598950,598970,599200
22414,98,155,600600,602530,602100,602120,602230
22415,98,155,633220,635220,634720,634740,634920
22416,98,155,635640,637650,637140,637160,637350
22417,98,155,698900,700890,700400,700430,700590
22418,98,160,119680,121670,121180,121200,121370
22419,98,160,122910,124890,124410,124430,124590
22420,98,160,126090,128090,127590,127610,127790
22421,98,160,127570,129460,129070,129090,129160
22422,98,160,135470,137300,136970,136990,137000
22423,98,160,147370,149380,148870,148890,149080
22424,98,160,192120,194120,193620,193640,193820
22425,98,160,195130,197130,196630,196650,196830
22426,98,160,204650,206650,206150,206170,206350
22427,98,160,208790,210720,210290,210310,210420
22428,98,160,212830,214840,214330,214350,214540
22429,98,160,214190,216190,215690,215710,215890
22430,98,160,319260,321270,320760,320790,320970
22431,98,160,334520,336520,336020,336040,336220
22432,98,160,337030,338950,338530,338560,338650
22433,98,160,340220,342220,341720,341740,341920
22434,98,160,340250,354210,341750,353900,353910
22435,98,160,352410,354300,353910,353930,354000
22436,98,160,490600,492470,492100,492120,492170
22437,98,160,503730,505730,505230,505250,505430
22438,98,160,507900,509870,509400,509420,509570
22439,98,160,522690,524690,524190,524210,524390
22440,98,160,529980,531890,531480,531500,531590
22441,98,160,552910,554780,554410,554430,554480
22442,98,160,581200,583070,582700,582720,582770
22443,98,160,588160,590060,589660,589680,589760
22444,98,160,618200,620100,619700,619720,619800
22445,98,160,619600,621600,621100,621120,621300
22446,98,160,626200,628110,627700,627720,627810
22447,98,160,633740,635660,635240,635260,635360
22448,98,160,644390,646400,645890,645910,646100
22449,98,160,649260,651260,650760,650780,650960
22450,98,160,655290,657350,656790,656810,657050
22451,98,160,722660,724500,724160,724180,724200
22452,98,160,725220,727180,726720,726740,726880
22453,98,160,726930,728810,728430,728450,728510
22454,98,160,746330,748260,747830,747860,747960
22455,98,160,748490,750330,749990,750010,750030
22456,98,168,80230,82240,81730,81750,81940
22457,98,168,81580,83540,83080,83100,83240
22458,98,168,90910,92790,92410,92430,92490
22459,98,168,110790,112750,112290,112310,112450
22460,98,168,111440,113440,112940,112960,113140
22461,98,168,132970,134970,134470,134490,134670
22462,98,168,149970,151920,151470,151490,151620
22463,98,171,47600,49600,49100,49120,49300
22464,98,171,65650,67520,67150,67170,67220
22465,98,185,44980,46990,46480,46500,46690
22466,98,185,47280,49170,48780,48800,48870
22467,98,186,15790,17710,17290,17310,17410
22468,98,187,26640,28540,28140,28160,28240
22469,98,194,29210,31210,30710,30730,30910
22470,98,194,31450,33310,32950,32970,33010
22471,98,194,34470,36370,35970,35990,36070
22472,98,194,39360,41220,40860,40880,40920
22473,98,195,92970,95020,94470,94490,94720
22474,98,195,98360,100280,99860,99880,99980
22475,98,195,102500,104500,104000,104020,104200
22476,98,195,132680,134600,134180,134200,134300
22477,98,195,169110,171060,170610,170630,170760
22478,98,195,194200,196120,195700,195720,195820
22479,98,195,203710,205700,205210,205230,205400
22480,98,195,215310,217200,216810,216830,216900
22481,98,195,224800,226800,226300,226320,226500
22482,98,195,251510,253510,253010,253030,253210
22483,98,195,268600,270600,270100,270120,270300
22484,98,195,272950,274950,274450,274470,274650
22485,98,195,289690,291690,291190,291210,291390
22486,98,195,301670,303670,303170,303190,303370
22487,98,195,310230,312240,311730,311750,311940
22488,99,2,49180,51180,50680,50700,50880
22489,99,2,52390,54390,53890,53910,54090
22490,99,2,58670,60670,60170,60190,60370
22491,99,2,71770,73780,73270,73290,73480
22492,99,5,58100,60110,59600,59620,59810
22493,99,5,61030,63030,62530,62550,62730
22494,99,5,65330,67330,66830,66850,67030
22495,99,5,68840,70670,70340,70360,70370
22496,99,11,29100,31110,30600,30620,30810
22497,99,11,30560,32540,32060,32080,32240
22498,99,24,22060,24060,23560,23580,23760
22499,99,24,29840,31840,31340,31360,31540
22500,99,24,32470,34340,33970,33990,34040
22501,99,24,36360,38370,37860,37880,38070
22502,99,24,38020,40020,39520,39540,39720
22503,99,24,47670,49580,49170,49190,49280
22504,99,25,44210,46210,45710,45730,45910
22505,99,26,38680,40690,40180,40200,40390
22506,99,26,41950,43950,43450,43470,43650
22507,99,26,45480,47470,46980,47000,47170
22508,99,27,39290,41300,40790,40810,41000
22509,99,27,44170,46170,45670,45690,45870
22510,99,27,49580,51590,51080,51100,51290
22511,99,27,56940,58940,58440,58460,58640
22512,99,27,79620,81600,81120,81140,81300
22513,99,27,81050,83010,82550,82570,82710
22514,99,27,100110,102200,101610,101630,101900
22515,99,27,111550,113550,113050,113070,113250
22516,99,27,142460,144470,143960,143980,144170
22517,99,27,144700,146530,146200,146220,146230
22518,99,27,147780,149780,149280,149300,149480
22519,99,27,153910,155920,155410,155430,155620
22520,99,27,167400,169540,168900,168920,169240
22521,99,30,96840,98850,98340,98360,98550
22522,99,30,108840,110850,110340,110370,110550
22523,99,30,109700,111540,111200,111220,111240
22524,99,38,45910,47910,47410,47430,47610
22525,99,38,75320,77320,76820,76840,77020
22526,99,42,71400,73400,72900,72920,73100
22527,99,45,17340,19290,18840,18860,18990
22528,99,45,32000,34010,33500,33520,33710
22529,99,56,72790,74830,74290,74310,74530
22530,99,56,77500,79330,79000,79020,79030
22531,99,56,83230,85320,84730,84750,85020
22532,99,56,87730,89740,89230,89250,89440
22533,99,56,90190,92080,91690,91710,91780
22534,99,56,102330,104330,103830,103850,104030
22535,99,56,105740,107680,107240,107260,107380
22536,99,56,109130,111130,110630,110650,110830
22537,99,56,117090,118980,118590,118610,118680
22538,99,56,123910,126040,125410,125430,125740
22539,99,56,126420,128440,127920,127940,128140
22540,99,56,128480,130480,129980,130000,130180
22541,99,60,184960,186820,186460,186480,186520
22542,99,60,267790,269790,269290,269310,269490
22543,99,66,65720,67710,67220,67240,67410
22544,99,66,69800,71810,71300,71320,71510
22545,99,66,75250,77260,76750,76770,76960
22546,99,66,76790,78790,78290,78310,78490
22547,99,66,90670,92670,92170,92190,92370
22548,99,71,44650,46660,46150,46170,46360
22549,99,81,54260,56380,55760,55780,56080
22550,99,81,54290,64660,55790,64350,64360
22551,99,81,62860,64870,64360,64380,64570
22552,99,81,67980,69990,69480,69500,69690
22553,99,81,106750,108790,108250,108270,108490
