Event,Driver,Trip,Starttime,Endtime,LaneChangeStarttime,LaneChangeEndtime,DerivedEndtime
12957,56,49,621280,623280,622780,622800,622980
12958,56,52,53070,55070,54570,54590,54770
12959,56,52,57340,59170,58840,58860,58870
12960,56,52,59950,61850,61450,61470,61550
12961,56,52,59980,68330,61480,68020,68030
12962,56,52,66530,68370,68030,68050,68070
12963,56,52,69530,71380,71030,71050,71080
12964,56,52,69560,77640,71060,77330,77340
12965,56,52,75840,77780,77340,77360,77480
12966,56,52,108030,109900,109530,109550,109600
12967,56,52,114060,116010,115560,115580,115710
12968,56,52,160710,162650,162210,162230,162350
12969,56,52,194010,196010,195510,195530,195710
12970,56,52,197580,199490,199080,199100,199190
12971,56,52,292560,294560,294060,294080,294260
12972,56,52,315660,317500,317160,317180,317200
12973,56,52,318010,319940,319510,319530,319640
12974,56,54,117540,119550,119040,119060,119250
12975,56,54,144780,146630,146280,146300,146330
12976,56,54,147950,149930,149450,149470,149630
12977,56,54,161560,163560,163060,163080,163260
12978,56,54,165180,167180,166680,166700,166880
12979,56,54,234500,236390,236000,236020,236090
12980,56,54,249050,251060,250550,250570,250760
12981,56,54,418540,420700,420040,420060,420400
12982,56,54,435370,437220,436870,436890,436920
12983,56,62,110010,112010,111510,111530,111710
12984,56,71,84450,86290,85950,85970,85990
12985,56,71,85280,87410,86780,86800,87110
12986,56,80,47560,49570,49060,49080,49270
12987,56,80,48450,50300,49950,49970,50000
12988,56,93,132230,134400,133730,133750,134100
12989,56,94,31830,33830,33330,33350,33530
12990,56,95,102360,104410,103860,103880,104110
12991,56,95,104120,105970,105620,105640,105670
12992,56,95,111810,113810,113310,113330,113510
12993,56,95,132760,134600,134260,134280,134300
12994,56,95,135870,137740,137370,137390,137440
12995,56,96,20440,22440,21940,21960,22140
12996,56,96,88470,90300,89970,89990,90000
12997,56,105,59170,61180,60670,60690,60880
12998,56,105,72620,74460,74120,74140,74160
12999,56,105,85220,87150,86720,86740,86850
13000,56,105,110100,112090,111600,111620,111790
13001,56,108,43480,45310,44980,45000,45010
13002,56,108,45050,47080,46550,46570,46780
13003,56,108,59770,61770,61270,61290,61470
13004,56,112,98960,100890,100460,100480,100590
13005,56,112,114500,116510,116000,116030,116210
13006,56,112,130070,132070,131570,131590,131770
13007,56,112,144910,146910,146410,146430,146610
13008,56,112,171150,172980,172650,172670,172680
13009,56,113,50140,56370,51640,56060,56070
13010,56,113,54570,56510,56070,56090,56210
13011,56,113,63980,65980,65480,65500,65680
13012,56,113,99910,101920,101410,101430,101620
13013,56,113,100520,102380,102020,102040,102080
13014,56,119,87300,89130,88800,88820,88830
13015,56,119,103490,105500,104990,105010,105200
13016,56,119,118340,120350,119840,119860,120050
13017,56,126,59910,61920,61410,61440,61620
13018,56,126,63970,65970,65470,65490,65670
13019,56,126,95550,97550,97050,97070,97250
13020,56,140,100840,102840,102340,102360,102540
13021,56,140,189600,191600,191100,191120,191300
13022,56,140,193090,195100,194590,194610,194800
13023,56,140,209080,211080,210580,210600,210780
13024,56,140,215880,217940,217380,217400,217640
13025,56,140,217590,219600,219090,219120,219300
13026,57,1,52420,54250,53920,53940,53950
13027,57,1,59760,61760,61260,61280,61460
13028,57,47,169440,171330,170940,170960,171030
13029,57,47,189250,191150,190750,190770,190850
13030,57,373,186560,188400,188060,188080,188100
13031,57,373,188800,190800,190300,190320,190500
13032,57,373,190980,192960,192480,192500,192660
13033,57,373,195650,197650,197150,197170,197350
13034,57,373,197260,199220,198760,198780,198920
13035,57,373,214540,216570,216040,216060,216270
13036,57,373,227410,229410,228910,228930,229110
13037,57,373,239890,241890,241390,241410,241590
13038,57,373,243890,245890,245390,245410,245590
13039,57,373,255020,257210,256520,256540,256910
13040,57,373,288180,290180,289680,289700,289880
13041,57,373,325440,327440,326940,326960,327140
13042,57,373,393190,395190,394690,394710,394890
13043,57,373,399070,401070,400570,400590,400770
13044,57,373,404360,406370,405860,405880,406070
13045,57,373,446380,448340,447880,447900,448040
13046,57,373,477140,479140,478640,478660,478840
13047,57,373,490000,491970,491500,491520,491670
13048,57,373,496840,498670,498340,498360,498370
13049,57,373,498860,500720,500360,500380,500420
13050,57,373,514960,517150,516460,516480,516850
13051,57,373,515940,517940,517440,517460,517640
13052,57,382,66700,68680,68200,68220,68380
13053,57,382,75330,77340,76830,76860,77040
13054,57,382,77930,79830,79430,79450,79530
13055,57,382,96050,97950,97550,97570,97650
13056,57,382,97810,99760,99310,99330,99460
13057,57,382,101740,103850,103240,103260,103550
13058,57,382,103750,105670,105250,105270,105370
13059,57,382,111480,113480,112980,113000,113180
13060,57,382,129260,131260,130760,130780,130960
13061,57,382,138200,140210,139700,139720,139910
13062,57,382,142580,144480,144080,144100,144180
13063,57,382,148560,150560,150060,150080,150260
13064,57,382,156780,158780,158280,158300,158480
13065,57,382,158340,160340,159840,159860,160040
13066,57,382,171840,173840,173340,173360,173540
13067,57,382,206880,208880,208380,208400,208580
13068,57,382,225980,228000,227480,227500,227700
13069,57,384,22310,24320,23810,23830,24020
13070,57,384,45060,47070,46560,46590,46770
13071,57,384,46670,48640,48170,48190,48340
13072,57,384,57170,59170,58670,58690,58870
13073,57,384,64860,66860,66360,66380,66560
13074,57,384,81140,83080,82640,82660,82780
13075,57,384,94100,96110,95600,95620,95810
13076,57,384,98650,100660,100150,100180,100360
13077,57,384,116810,118950,118310,118330,118650
13078,57,384,152490,154490,153990,154010,154190
13079,57,384,154220,156220,155720,155740,155920
13080,57,503,187550,189490,189050,189070,189190
13081,57,503,248660,250660,250160,250180,250360
13082,57,503,258720,260600,260220,260240,260300
13083,57,503,383370,385380,384870,384890,385080
13084,57,503,386340,388350,387840,387860,388050
13085,57,503,403120,404970,404620,404640,404670
13086,57,503,403850,405850,405350,405370,405550
13087,57,503,427470,429470,428970,428990,429170
13088,57,503,427500,431640,429000,431330,431340
13089,57,503,429840,431740,431340,431360,431440
13090,57,503,431080,432970,432580,432600,432670
13091,57,503,433880,435720,435380,435400,435420
13092,57,503,436040,438050,437540,437560,437750
13093,57,503,436630,438640,438130,438150,438340
13094,57,503,444510,446510,446010,446030,446210
13095,57,503,445560,447570,447060,447080,447270
13096,57,508,67290,69190,68790,68810,68890
13097,57,508,97600,99560,99100,99130,99260
13098,57,508,101310,103440,102810,102830,103140
13099,57,508,126890,128750,128390,128410,128450
13100,57,669,59040,61020,60540,60560,60720
13101,57,669,60160,62160,61660,61680,61860
13102,57,669,72530,74460,74030,74050,74160
13103,57,669,78770,80770,80270,80290,80470
13104,57,669,81370,83300,82870,82890,83000
13105,57,669,85540,87470,87040,87060,87170
13106,57,669,87940,89900,89440,89460,89600
13107,57,669,93050,94930,94550,94570,94630
13108,57,669,110760,112610,112260,112280,112310
13109,57,669,119150,121150,120650,120670,120850
13110,57,669,127040,129050,128540,128560,128750
13111,57,669,131610,133620,133110,133130,133320
13112,57,669,150660,152620,152160,152180,152320
13113,57,669,152870,154870,154370,154390,154570
13114,57,669,171940,173900,173440,173460,173600
13115,57,669,173040,175140,174540,174560,174840
13116,57,669,192130,194130,193630,193650,193830
13117,57,669,195710,197680,197210,197230,197380
13118,57,669,200400,202400,201900,201920,202100
13119,57,676,315610,317610,317110,317130,317310
13120,57,676,317690,319660,319190,319210,319360
13121,57,676,321730,323740,323230,323260,323440
13122,57,676,332770,334710,334270,334290,334410
13123,57,676,341040,343050,342540,342560,342750
13124,57,676,349390,351390,350890,350920,351090
13125,57,676,365990,368000,367490,367510,367700
13126,57,676,377740,379720,379240,379260,379420
13127,57,676,377770,388590,379270,388280,388290
13128,57,676,392400,394380,393900,393920,394080
13129,57,676,409510,411490,411010,411030,411190
13130,57,676,418850,420850,420350,420370,420550
13131,57,676,431410,433380,432910,432930,433080
13132,57,676,447470,449470,448970,448990,449170
13133,57,676,454940,456950,456440,456460,456650
13134,57,676,455540,457540,457040,457060,457240
13135,58,1,112660,114960,114160,114180,114660
13136,58,7,121740,123750,123240,123260,123450
13137,58,12,187580,189570,189080,189100,189270
13138,58,14,60640,62760,62140,62160,62460
13139,58,14,128830,130800,130330,130350,130500
13140,58,19,135910,137920,137410,137430,137620
13141,58,19,141330,143460,142830,142850,143160
13142,58,19,184990,186830,186490,186510,186530
13143,58,23,152990,154940,154490,154510,154640
13144,58,34,38860,40880,40360,40380,40580
13145,58,34,45280,47290,46780,46800,46990
13146,58,34,46350,48360,47850,47870,48060
13147,58,34,72170,74040,73670,73690,73740
13148,58,34,147990,150010,149490,149510,149710
13149,58,34,148020,162560,149520,162250,162260
13150,58,34,160760,162730,162260,162280,162430
13151,58,34,191740,193750,193240,193260,193450
13152,58,37,39440,41270,40940,40960,40970
13153,58,37,70690,72700,72190,72210,72400
13154,58,37,92460,94290,93960,93980,93990
13155,58,37,223500,225340,225000,225020,225040
13156,58,37,225540,227370,227040,227060,227070
13157,58,37,234740,236750,236240,236260,236450
13158,58,37,240870,242870,242370,242390,242570
13159,58,38,159350,161340,160850,160870,161040
13160,58,38,162830,164910,164330,164350,164610
13161,58,43,247830,249820,249330,249350,249520
13162,58,47,24830,26680,26330,26350,26380
13163,58,48,63530,65590,65030,65050,65290
13164,58,48,65820,67820,67320,67340,67520
13165,58,48,79930,81930,81430,81450,81630
13166,58,48,146330,148240,147830,147850,147940
13167,58,48,148790,150810,150290,150320,150510
13168,58,50,197430,199550,198930,198950,199250
13169,58,50,264400,266380,265900,265920,266080
13170,58,52,160610,162610,162110,162130,162310
13171,58,52,166470,168340,167970,167990,168040
13172,58,53,18560,20570,20060,20080,20270
13173,58,53,146410,148320,147910,147930,148020
13174,58,53,213890,215850,215390,215410,215550
13175,58,53,216060,218060,217560,217580,217760
13176,58,53,271840,273850,273340,273360,273550
13177,58,53,279020,281020,280520,280540,280720
13178,58,53,344300,346300,345800,345820,346000
13179,58,53,381820,383650,383320,383340,383350
13180,58,54,111040,113040,112540,112560,112740
13181,58,54,350170,352170,351670,351690,351870
13182,58,54,357500,359510,359000,359020,359210
13183,58,54,407400,409330,408900,408920,409030
13184,58,54,410330,412340,411830,411850,412040
13185,58,54,417730,419810,419230,419250,419510
13186,58,54,429620,431590,431120,431140,431290
13187,58,59,93110,95120,94610,94630,94820
13188,58,59,119460,121460,120960,120980,121160
13189,58,59,195460,197370,196960,196980,197070
13190,58,59,196680,198610,198180,198200,198310
13191,58,59,213690,215720,215190,215210,215420
13192,58,59,219990,222000,221490,221510,221700
13193,58,59,237630,239460,239130,239150,239160
13194,58,59,253880,255870,255380,255400,255570
13195,58,59,272910,274750,274410,274430,274450
13196,58,60,32820,34860,34320,34340,34560
13197,58,73,160650,162730,162150,162170,162430
13198,58,74,26920,28920,28420,28440,28620
13199,58,75,78660,80660,80160,80180,80360
13200,58,75,81590,83490,83090,83110,83190
13201,58,75,109720,111660,111220,111240,111360
13202,58,77,99930,101790,101430,101450,101490
13203,58,80,164320,166340,165820,165840,166040
13204,58,80,245260,247220,246760,246780,246920
13205,58,83,25690,27690,27190,27210,27390
13206,58,83,28210,30120,29710,29730,29820
13207,58,84,42320,44320,43820,43840,44020
13208,58,84,46340,48340,47840,47860,48040
13209,58,84,130020,132090,131520,131540,131790
13210,58,84,139280,141110,140780,140800,140810
13211,58,85,120550,122670,122050,122070,122370
13212,58,87,73690,75710,75190,75210,75410
13213,58,87,81890,83890,83390,83410,83590
13214,58,87,195480,197310,196980,197000,197010
13215,58,87,200140,202100,201640,201660,201800
13216,58,87,298950,300850,300450,300470,300550
13217,58,90,214140,216150,215640,215660,215850
13218,58,91,266720,268760,268220,268240,268460
13219,58,93,233960,235820,235460,235480,235520
13220,58,98,47130,48990,48630,48650,48690
13221,58,98,57620,59700,59120,59140,59400
13222,58,98,57650,59880,59150,59500,59580
13223,58,98,58010,59880,59510,59530,59580
13224,58,98,66340,68450,67840,67860,68150
13225,58,98,70330,72330,71830,71850,72030
13226,58,98,122180,124140,123680,123700,123840
13227,58,98,184070,186040,185570,185590,185740
13228,58,104,142400,144410,143900,143920,144110
13229,58,104,151090,153100,152590,152610,152800
13230,58,104,212500,214580,214000,214020,214280
13231,58,104,214040,215880,215540,215560,215580
13232,58,104,233340,235200,234840,234860,234900
13233,58,104,253740,255740,255240,255260,255440
13234,58,104,271780,273800,273280,273300,273500
13235,58,106,66290,68310,67790,67810,68010
13236,58,106,72000,74010,73500,73520,73710
13237,58,106,74030,75960,75530,75550,75660
13238,58,106,134610,136610,136110,136130,136310
13239,58,106,137890,139890,139390,139410,139590
13240,58,107,131500,133630,133000,133020,133330
13241,58,107,160510,162350,162010,162030,162050
13242,58,107,225400,227410,226900,226920,227110
13243,58,112,71180,73030,72680,72700,72730
13244,58,112,130640,132640,132140,132160,132340
13245,58,114,48710,50880,50210,50230,50580
13246,58,114,163770,165770,165270,165290,165470
13247,58,115,101820,103830,103320,103340,103530
13248,58,115,102480,104480,103980,104000,104180
13249,58,115,153100,155100,154600,154620,154800
13250,58,120,161220,163450,162720,162740,163150
13251,58,121,56140,58110,57640,57660,57810
13252,58,121,99290,101430,100790,100810,101130
13253,58,121,110970,112980,112470,112500,112680
13254,58,121,135240,137110,136740,136760,136810
13255,58,121,135740,137770,137240,137260,137470
13256,58,121,175090,177060,176590,176610,176760
13257,58,121,176060,178050,177560,177580,177750
13258,58,123,43530,45370,45030,45050,45070
13259,58,123,44030,45870,45530,45550,45570
13260,58,123,170310,172490,171810,171830,172190
13261,58,125,21300,23300,22800,22820,23000
13262,58,127,45920,48160,47420,47440,47860
13263,58,127,95430,97260,96930,96950,96960
13264,58,127,98600,100440,100100,100120,100140
13265,58,127,102250,104250,103750,103770,103950
13266,58,127,119850,121700,121350,121370,121400
13267,58,128,140630,142630,142130,142150,142330
13268,58,128,142300,144340,143800,143820,144040
13269,58,128,304770,306770,306270,306290,306470
13270,58,133,51780,53790,53280,53300,53490
13271,58,133,70180,72180,71680,71700,71880
13272,58,133,85800,87880,87300,87320,87580
13273,58,133,129870,131990,131370,131390,131690
13274,58,133,130680,132510,132180,132200,132210
13275,58,133,135570,137570,137070,137090,137270
13276,58,135,138640,140640,140140,140160,140340
13277,58,135,195480,197530,196980,197000,197230
13278,58,137,27750,29630,29250,29280,29330
13279,58,137,37380,39320,38880,38900,39020
13280,58,138,63500,65340,65000,65020,65040
13281,58,138,66390,68390,67890,67910,68090
13282,58,143,94840,96950,96340,96360,96650
13283,58,154,45940,48060,47440,47460,47760
13284,58,154,47900,49730,49400,49420,49430
13285,58,154,50430,52470,51930,51950,52170
13286,58,154,55730,57740,57230,57260,57440
13287,58,154,56560,58560,58060,58080,58260
13288,58,154,78310,80310,79810,79830,80010
13289,58,154,79010,81010,80510,80530,80710
13290,58,154,124110,126050,125610,125630,125750
13291,58,154,132740,134740,134240,134260,134440
13292,58,160,51460,53670,52960,52980,53370
13293,58,160,52370,54210,53870,53890,53910
13294,58,160,64900,66900,66400,66420,66600
13295,58,160,105440,107390,106940,106960,107090
13296,58,160,111030,113020,112530,112550,112720
13297,58,160,121740,123690,123240,123260,123390
13298,58,163,45430,47330,46930,46950,47030
13299,58,163,141980,143810,143480,143500,143510
13300,58,168,36020,37850,37520,37540,37550
13301,58,168,60070,62070,61570,61590,61770
13302,58,168,65340,67170,66840,66860,66870
13303,58,174,42590,44650,44090,44110,44350
13304,58,174,114970,116980,116470,116490,116680
13305,58,176,38460,40480,39960,39990,40180
13306,58,176,41580,43680,43080,43100,43380
13307,58,177,144140,145970,145640,145660,145670
13308,58,179,32230,34240,33730,33760,33940
13309,58,180,49140,51150,50640,50660,50850
13310,58,180,70670,72600,72170,72190,72300
13311,58,180,83520,85350,85020,85040,85050
13312,58,180,111740,113740,113240,113260,113440
13313,58,180,140740,142780,142240,142260,142480
13314,58,186,48150,50130,49650,49670,49830
13315,58,187,46190,48020,47690,47710,47720
13316,58,187,71120,73130,72620,72640,72830
13317,58,196,25520,27450,27020,27040,27150
13318,58,196,30470,32470,31970,31990,32170
13319,58,197,42030,44150,43530,43550,43850
13320,58,197,62140,64150,63640,63660,63850
13321,58,197,67830,69860,69330,69350,69560
13322,58,197,129720,131730,131220,131240,131430
13323,58,197,131810,133640,133310,133330,133340
13324,58,198,154020,156020,155520,155540,155720
13325,58,198,209800,211810,211300,211320,211510
13326,58,198,210910,212840,212410,212430,212540
13327,58,198,259780,261630,261280,261300,261330
13328,58,198,260670,262780,262170,262190,262480
13329,58,198,276020,278030,277520,277540,277730
13330,59,1,88730,90580,90230,90250,90280
13331,59,1,90870,92880,92370,92390,92580
13332,59,1,105740,107740,107240,107260,107440
13333,59,1,118530,120370,120030,120050,120070
13334,59,1,118560,122540,120060,122230,122240
13335,59,1,120740,122580,122240,122270,122280
13336,59,6,42450,44420,43950,43970,44120
13337,59,16,28140,30260,29640,29660,29960
13338,59,16,37070,38990,38570,38590,38690
13339,59,16,46820,48800,48320,48340,48500
13340,59,19,28590,30650,30090,30110,30350
13341,59,21,36800,38810,38300,38330,38510
13342,59,21,60230,62230,61730,61750,61930
13343,59,21,63710,65540,65210,65230,65240
13344,59,22,106250,108110,107750,107770,107810
13345,59,22,114500,116500,116000,116020,116200
13346,59,31,26220,28240,27720,27740,27940
13347,59,31,33460,35430,34960,34980,35130
13348,59,31,61460,63510,62960,62980,63210
13349,59,33,18940,20940,20440,20460,20640
13350,59,33,38560,40390,40060,40080,40090
13351,59,35,70780,72970,72280,72300,72670
13352,59,50,21260,23470,22760,22780,23170
13353,59,50,50620,52570,52120,52140,52270
13354,59,51,21200,23100,22700,22720,22800
13355,59,51,110130,112130,111630,111650,111830
13356,59,51,284390,286280,285890,285910,285980
13357,59,51,292170,294020,293670,293690,293720
13358,59,51,296650,298500,298150,298170,298200
13359,59,51,303050,304950,304550,304570,304650
13360,59,55,73090,75090,74590,74610,74790
13361,59,55,80650,82640,82150,82170,82340
13362,59,56,30190,32160,31690,31710,31860
13363,59,56,37560,39550,39060,39080,39250
13364,59,56,39140,41110,40640,40660,40810
13365,59,56,41910,43830,43410,43440,43530
13366,59,57,24070,26070,25570,25590,25770
13367,59,57,52720,54570,54220,54240,54270
13368,59,57,54690,56520,56190,56210,56220
13369,59,57,55720,57780,57220,57240,57480
13370,59,57,58040,59980,59540,59560,59680
13371,59,58,59110,61110,60610,60630,60810
13372,59,58,204410,206240,205910,205930,205940
13373,59,58,233190,235270,234690,234710,234970
13374,59,58,266850,268780,268350,268370,268480
13375,59,58,421790,423790,423290,423310,423490
13376,59,65,89150,91000,90650,90670,90700
13377,59,67,44570,46500,46070,46090,46200
13378,59,71,43390,45390,44890,44910,45090
13379,59,80,49560,51750,51060,51080,51450
13380,59,83,35030,36990,36530,36550,36690
13381,59,83,45230,47240,46730,46750,46940
13382,59,85,48370,50340,49870,49890,50040
13383,59,85,80950,83010,82450,82470,82710
13384,59,86,22710,24710,24210,24230,24410
13385,59,103,89960,91980,91460,91480,91680
13386,59,103,119970,121990,121470,121490,121690
13387,59,105,30350,32450,31850,31870,32150
13388,59,105,45890,47890,47390,47410,47590
13389,59,107,55370,57340,56870,56890,57040
13390,59,107,57690,59690,59190,59210,59390
13391,59,107,65170,67010,66670,66690,66710
13392,59,107,91810,93810,93310,93330,93510
13393,59,107,94250,96220,95750,95770,95920
13394,59,112,154920,156920,156420,156440,156620
13395,59,112,199950,201950,201450,201470,201650
13396,59,112,203270,205390,204770,204790,205090
13397,59,112,237850,239850,239350,239370,239550
13398,59,112,275010,277010,276510,276530,276710
13399,59,112,279320,281320,280820,280840,281020
13400,59,112,301730,303700,303230,303250,303400
13401,59,112,303500,305330,305000,305020,305030
13402,59,112,316520,318450,318020,318040,318150
13403,59,112,397690,399680,399190,399210,399380
13404,59,112,423740,425860,425240,425260,425560
13405,59,112,424390,426360,425890,425910,426060
13406,59,112,437000,439000,438500,438520,438700
13407,59,112,539160,541160,540660,540680,540860
13408,59,112,545270,547100,546770,546790,546800
13409,59,112,563160,565180,564660,564680,564880
13410,59,112,582010,583970,583510,583530,583670
13411,59,112,590080,592040,591580,591600,591740
13412,59,112,636450,638560,637950,637970,638260
13413,59,112,676160,678160,677660,677680,677860
13414,59,112,710930,712930,712430,712450,712630
13415,59,113,69500,71500,71000,71020,71200
13416,59,113,123650,125610,125150,125170,125310
13417,59,113,142170,144170,143670,143690,143870
13418,59,113,145320,147240,146820,146840,146940
13419,59,113,181930,183960,183430,183450,183660
13420,59,113,235180,237180,236680,236700,236880
13421,59,113,241650,243660,243150,243170,243360
13422,59,113,292150,294150,293650,293670,293850
13423,59,113,295230,297110,296730,296750,296810
13424,59,113,297240,299230,298740,298760,298930
13425,59,113,302430,304260,303930,303950,303960
13426,59,113,316790,318790,318290,318310,318490
13427,59,113,320940,322940,322440,322460,322640
13428,59,115,99020,101020,100520,100540,100720
13429,59,115,107860,109860,109360,109380,109560
13430,59,115,138950,141050,140450,140470,140750
13431,59,122,67300,69140,68800,68820,68840
13432,59,123,51010,53030,52510,52530,52730
13433,59,123,58610,60610,60110,60130,60310
13434,59,123,72110,74130,73610,73640,73830
13435,59,123,85400,87610,86900,86930,87310
13436,59,125,66910,68760,68410,68430,68460
13437,59,128,37240,39150,38740,38760,38850
13438,59,128,46150,48040,47650,47670,47740
13439,59,133,54710,56630,56210,56230,56330
13440,59,136,24190,26050,25690,25710,25750
13441,59,136,35900,37900,37400,37420,37600
13442,59,136,38530,40430,40030,40050,40130
13443,59,136,56530,58590,58030,58050,58290
13444,59,137,86320,88260,87820,87840,87960
13445,59,138,203150,205190,204650,204670,204890
13446,59,138,346360,348190,347860,347880,347890
13447,59,141,20750,22750,22250,22270,22450
13448,59,151,23980,25980,25480,25500,25680
13449,59,151,42410,44420,43910,43930,44120
13450,59,151,52480,54480,53980,54000,54180
13451,59,154,85950,87930,87450,87470,87630
13452,59,159,24570,26570,26070,26090,26270
13453,59,159,48640,50560,50140,50160,50260
13454,59,167,36750,38820,38250,38270,38520
13455,59,167,56320,58260,57820,57840,57960
13456,59,167,59120,61060,60620,60640,60760
13457,59,167,72500,74600,74000,74020,74300
13458,59,169,28260,30260,29760,29780,29960
13459,59,170,63630,65580,65130,65150,65280
13460,59,174,80600,82430,82100,82120,82130
13461,59,174,82180,84070,83680,83700,83770
13462,59,174,85620,87740,87120,87140,87440
13463,59,174,89690,91660,91190,91210,91360
13464,59,174,93450,95450,94950,94970,95150
13465,59,194,62300,64310,63800,63820,64010
13466,59,194,81870,83780,83370,83390,83480
13467,59,200,91430,93430,92930,92950,93130
13468,59,200,159920,161830,161420,161440,161530
13469,59,200,164090,166040,165590,165610,165740
13470,59,200,175550,177480,177050,177070,177180
13471,59,200,184790,186790,186290,186310,186490
13472,59,200,189300,191310,190800,190820,191010
13473,59,200,191940,193940,193440,193460,193640
13474,59,200,193390,195310,194890,194910,195010
13475,60,1,54480,56480,55980,56000,56180
13476,60,1,55250,57160,56750,56770,56860
13477,60,2,17810,19810,19310,19330,19510
13478,60,2,29510,31520,31010,31030,31220
13479,60,2,54180,56180,55680,55700,55880
13480,60,2,57090,59220,58590,58610,58920
13481,60,2,82980,84990,84480,84500,84690
13482,60,2,103110,105110,104610,104630,104810
13483,60,151,329030,331030,330530,330550,330730
13484,60,151,333680,335620,335180,335200,335320
13485,60,151,337960,339900,339460,339480,339600
13486,60,151,340060,342060,341560,341580,341760
13487,60,151,370290,372290,371790,371810,371990
13488,60,151,372770,374720,374270,374290,374420
13489,60,151,385200,387200,386700,386720,386900
13490,60,151,390320,392180,391820,391850,391880
13491,60,151,414470,416390,415970,416000,416090
13492,60,151,420450,422440,421950,421970,422140
13493,60,151,493470,495480,494970,494990,495180
13494,60,151,495040,497060,496540,496560,496760
13495,60,151,584100,586110,585600,585620,585810
13496,60,151,660890,662820,662390,662410,662520
13497,60,151,664960,666930,666460,666480,666630
13498,60,151,666140,668260,667640,667660,667960
13499,60,151,667760,669690,669260,669280,669390
13500,60,151,683740,685850,685240,685260,685550
13501,60,151,685660,687620,687160,687180,687320
13502,60,151,704330,706440,705830,705850,706140
13503,60,151,708260,710250,709760,709780,709950
13504,60,151,714220,716230,715720,715750,715930
13505,60,151,716010,717960,717510,717530,717660
13506,60,152,14020,16020,15520,15540,15720
13507,60,152,20910,23010,22410,22430,22710
13508,60,152,30200,32160,31700,31720,31860
13509,60,152,34880,37000,36380,36400,36700
13510,60,152,52500,54620,54000,54030,54320
13511,60,152,57280,59290,58780,58800,58990
13512,60,152,76820,78820,78320,78340,78520
13513,60,152,78180,80190,79680,79700,79890
13514,60,152,84100,86100,85600,85620,85800
13515,60,152,88940,90940,90440,90460,90640
13516,60,152,110820,112780,112320,112340,112480
13517,60,152,161320,163290,162820,162840,162990
13518,60,153,14240,16230,15740,15760,15930
13519,60,153,21270,23270,22770,22790,22970
13520,60,153,28500,30410,30000,30020,30110
13521,60,153,54530,56650,56030,56050,56350
13522,60,153,66660,68660,68160,68180,68360
13523,60,153,66690,72970,68190,72660,72670
13524,60,153,71170,73180,72670,72690,72880
13525,60,153,91780,93780,93280,93300,93480
13526,60,153,101970,103970,103470,103490,103670
13527,60,153,106270,108270,107770,107790,107970
13528,60,153,114110,116110,115610,115630,115810
13529,60,153,129980,131980,131480,131500,131680
13530,60,153,130830,132840,132330,132360,132540
13531,60,153,130870,138290,132370,137980,137990
13532,60,153,136490,138490,137990,138010,138190
13533,60,153,145920,147830,147420,147440,147530
13534,60,153,153420,155270,154920,154940,154970
13535,60,153,156860,158840,158360,158380,158540
13536,60,153,177620,179620,179120,179140,179320
13537,60,153,192630,194520,194130,194150,194220
13538,60,153,197840,199850,199340,199360,199550
13539,60,153,228470,230470,229970,229990,230170
13540,60,153,231250,233250,232750,232770,232950
13541,60,153,249600,251610,251100,251120,251310
13542,60,153,255110,257110,256610,256630,256810
13543,60,153,261060,263060,262560,262580,262760
13544,60,153,269210,271210,270710,270730,270910
13545,60,153,296570,298570,298070,298090,298270
13546,60,153,299050,300970,300550,300570,300670
13547,60,153,329350,331470,330850,330870,331170
13548,60,153,338930,340970,340430,340450,340670
13549,60,153,344590,346490,346090,346110,346190
13550,60,153,364440,366450,365940,365970,366150
13551,60,153,372710,374710,374210,374230,374410
13552,60,153,405190,407300,406690,406710,407000
13553,60,153,406610,408630,408110,408130,408330
13554,60,153,449440,451440,450940,450960,451140
13555,60,153,449470,452790,450970,452480,452490
13556,60,153,450990,453000,452490,452510,452700
13557,60,153,464980,466830,466480,466500,466530
13558,60,153,470930,472870,472430,472450,472570
13559,60,153,485820,487830,487320,487340,487530
13560,60,153,497550,499630,499050,499070,499330
13561,60,153,546280,548310,547780,547800,548010
13562,60,153,562580,564580,564080,564100,564280
13563,60,153,564250,566140,565750,565770,565840
13564,60,153,607860,609870,609360,609380,609570
13565,60,153,662550,664530,664050,664070,664230
13566,60,153,721960,723940,723460,723480,723640
13567,60,153,721990,724270,723490,723960,723970
13568,60,153,722470,724310,723970,723990,724010
13569,60,155,157930,159890,159430,159450,159590
13570,60,155,176200,178210,177700,177720,177910
13571,60,155,180040,182040,181540,181560,181740
13572,60,156,45870,47800,47370,47390,47500
13573,60,156,47240,49410,48740,48760,49110
13574,60,156,51280,53250,52780,52800,52950
13575,60,156,60880,62880,62380,62400,62580
13576,60,156,65940,67940,67440,67460,67640
13577,60,156,67800,69790,69300,69320,69490
13578,60,156,71090,73090,72590,72610,72790
13579,60,156,78940,80950,80440,80460,80650
13580,60,156,86590,88600,88090,88110,88300
13581,60,156,90790,92800,92290,92310,92500
13582,60,156,97720,99670,99220,99240,99370
13583,60,156,99190,101330,100690,100710,101030
13584,60,156,116210,118210,117710,117730,117910
13585,60,156,162360,164370,163860,163880,164070
13586,60,156,193940,195940,195440,195460,195640
13587,60,156,196040,198010,197540,197560,197710
13588,60,156,209040,211050,210540,210560,210750
13589,60,156,210830,212830,212330,212350,212530
13590,60,156,244170,246180,245670,245690,245880
