Driver,Trip,StartTime,Risky Level,Age,Gender,Brake Reaction Time,Brake Duration,Max Deceleration,Warning TH,Warning TTC,Brake TH,Brake TTC
4.0,99.0,50104.0,1.0,1.0,1.0,16.0,490.0,-3.795531,0.8512187488132046,4.078431372549019,0.7982263410701421,3.5555555555555554
4.0,125.0,390876.0,1.0,1.0,1.0,500.0,0.0,-0.4807484,1.167183272132332,3.1452991452991452,-1.0,-1.0
4.0,129.0,107363.0,1.0,1.0,1.0,500.0,0.0,-1.453452,0.48854961832061067,3.4133333333333336,-1.0,-1.0
4.0,129.0,213892.0,1.0,1.0,1.0,78.0,420.0,-7.859267999999999,0.38876880252544216,3.6721311475409837,0.28564622030064835,1.7391304347826086
4.0,163.0,234575.0,1.0,1.0,1.0,15.0,140.0,-2.08547,1.045425999893964,3.6422764227642275,1.0162047012640458,3.4285714285714284
4.0,177.0,190304.0,1.0,1.0,1.0,500.0,0.0,-0.7303744000000001,0.5183210957722622,3.2653061224489797,-1.0,-1.0
4.0,189.0,317301.0,1.0,1.0,1.0,19.0,490.0,-3.060609,0.6503530530232845,4.4,0.6512085542755689,4.2926829268292686
4.0,201.0,253678.0,1.0,1.0,1.0,500.0,0.0,-1.84453,2.7801718146181433,2.7630522088353415,-1.0,-1.0
4.0,207.0,59691.0,1.0,1.0,1.0,9.0,170.0,-3.313595,0.5226858736302363,4.682926829268292,0.5226858736302363,4.682926829268292
4.0,207.0,145839.0,1.0,1.0,1.0,11.0,260.0,-3.694516,0.7447806113294672,4.190476190476191,0.6805290432782445,3.5555555555555554
4.0,239.0,305174.0,1.0,1.0,1.0,500.0,0.0,-1.6002100000000001,0.4087692962690683,3.1044776119402986,-1.0,-1.0
4.0,242.0,319227.0,1.0,1.0,1.0,500.0,0.0,-1.7279349999999998,0.30354135629562984,3.6363636363636362,-1.0,-1.0
4.0,292.0,274673.0,1.0,1.0,1.0,500.0,0.0,-2.097706,2.3196605374823194,2.342857142857143,-1.0,-1.0
14.0,145.0,94164.0,1.0,2.0,1.0,56.0,40.0,-5.429985,0.6893251678937612,4.266666666666667,0.5995002565861098,2.6666666666666665
14.0,190.0,120030.0,1.0,2.0,1.0,40.0,110.0,-2.9031569999999998,0.2305844306510119,2.909090909090909,0.2033077591534962,2.604651162790698
16.0,53.0,11240.0,1.0,1.0,1.0,500.0,0.0,-1.1631879999999999,2.5912924987770363,2.5826771653543306,-1.0,-1.0
16.0,76.0,9828.0,1.0,1.0,1.0,500.0,0.0,-1.082201,2.701447589987149,2.7096774193548385,-1.0,-1.0
17.0,122.0,132685.0,1.0,1.0,2.0,500.0,0.0,-0.35612059999999995,1.992735234610324,2.015748031496063,-1.0,-1.0
21.0,56.0,107978.0,1.0,2.0,1.0,500.0,0.0,-0.31826420000000005,1.5728898244386413,1.569377990430622,-1.0,-1.0
21.0,67.0,680296.0,1.0,2.0,1.0,500.0,0.0,-0.6586984,0.318049263922686,2.7586206896551726,-1.0,-1.0
21.0,106.0,350436.0,1.0,2.0,1.0,44.0,120.0,-6.020916000000001,0.8246189632962099,3.68,0.7363469313293898,3.1683168316831685
21.0,143.0,334046.0,1.0,2.0,1.0,500.0,0.0,-1.222126,0.9111428834569449,3.587878787878788,-1.0,-1.0
21.0,155.0,60343.0,1.0,2.0,1.0,7.0,110.0,-3.690813,0.49420381294715143,4.8,0.49420381294715143,4.8
21.0,155.0,126655.0,1.0,2.0,1.0,500.0,0.0,-1.1504379999999998,1.5865688635105026,3.574468085106383,-1.0,-1.0
25.0,196.0,44995.0,1.0,1.0,1.0,500.0,0.0,-0.6604499,0.6345799149938818,2.8091603053435112,-1.0,-1.0
25.0,251.0,281867.0,1.0,1.0,1.0,13.0,360.0,-2.634116,2.4767569745811104,3.441860465116279,2.4219770194747134,3.3488372093023258
25.0,258.0,87583.0,1.0,1.0,1.0,500.0,0.0,-1.481876,2.3112007478559047,2.2857142857142856,-1.0,-1.0
25.0,258.0,104459.0,1.0,1.0,1.0,500.0,0.0,-1.512067,1.6992913954880815,3.3374233128834354,-1.0,-1.0
25.0,269.0,80982.0,1.0,1.0,1.0,8.0,500.0,-3.067668,0.5523427618242777,4.622222222222222,0.5523427618242777,4.622222222222222
25.0,320.0,16270.0,1.0,1.0,1.0,500.0,0.0,-1.021518,2.1626879054309187,2.1605839416058394,-1.0,-1.0
25.0,360.0,84757.0,1.0,1.0,1.0,500.0,0.0,-1.578928,2.3559220660980538,2.328638497652582,-1.0,-1.0
25.0,388.0,17103.0,1.0,1.0,1.0,57.0,20.0,-1.847521,0.38786123617840323,3.84,0.33395181208932273,5.0
27.0,33.0,58447.0,1.0,2.0,2.0,500.0,0.0,-1.559933,2.9552826844543576,3.3591160220994474,-1.0,-1.0
27.0,48.0,139983.0,1.0,2.0,2.0,500.0,0.0,-1.060597,1.6134448358168618,3.390728476821192,-1.0,-1.0
27.0,51.0,58518.0,1.0,2.0,2.0,500.0,0.0,-0.3994833,0.8720545367051719,3.450980392156863,-1.0,-1.0
27.0,56.0,18343.0,1.0,2.0,2.0,500.0,0.0,-0.9517773000000002,1.6391170290362456,1.6391982182628062,-1.0,-1.0
27.0,78.0,12412.0,1.0,2.0,2.0,500.0,0.0,-1.017085,2.371632761037422,2.4954128440366974,-1.0,-1.0
27.0,84.0,222810.0,1.0,2.0,2.0,20.0,130.0,-3.324604,0.9670916833137396,4.129032258064516,0.9782606037335315,4.0
29.0,86.0,275763.0,1.0,2.0,1.0,500.0,0.0,-0.5831236999999999,0.1751142971017183,1.6326530612244898,-1.0,-1.0
29.0,117.0,89504.0,1.0,2.0,1.0,500.0,0.0,-1.288237,0.3500088138583126,3.142857142857143,-1.0,-1.0
29.0,119.0,644129.0,1.0,2.0,1.0,500.0,0.0,-1.308401,0.248726133561581,2.206896551724138,-1.0,-1.0
29.0,169.0,79804.0,1.0,2.0,1.0,500.0,0.0,-0.7126275,2.6743484141113902,2.675767918088737,-1.0,-1.0
32.0,459.0,14960.0,1.0,1.0,1.0,500.0,0.0,-0.6018111999999999,1.8919361542495547,1.8962962962962964,-1.0,-1.0
33.0,366.0,55449.0,1.0,1.0,1.0,500.0,0.0,-0.41263310000000003,0.984441078485753,3.2222222222222223,-1.0,-1.0
35.0,58.0,83001.0,1.0,1.0,2.0,500.0,0.0,-2.1900779999999997,0.6624287286908722,4.093023255813954,-1.0,-1.0
35.0,139.0,211514.0,1.0,1.0,2.0,26.0,290.0,-3.023462,3.025830258302583,2.9954337899543377,2.8470348132420082,2.7889908256880735
36.0,58.0,133138.0,1.0,2.0,1.0,500.0,0.0,-0.9252093000000001,2.3817863397548162,2.365217391304348,-1.0,-1.0
36.0,84.0,162198.0,1.0,2.0,1.0,500.0,0.0,-0.7464039000000001,2.8320514458610555,2.854771784232365,-1.0,-1.0
36.0,124.0,113726.0,1.0,2.0,1.0,500.0,0.0,-1.420754,0.25486724761531865,2.6122448979591835,-1.0,-1.0
36.0,125.0,85149.0,1.0,2.0,1.0,500.0,0.0,-1.723434,0.9225014049447071,3.6319018404907975,-1.0,-1.0
36.0,125.0,257860.0,1.0,2.0,1.0,500.0,0.0,-1.073691,2.2116522683347752,3.1794871794871793,-1.0,-1.0
36.0,132.0,184582.0,1.0,2.0,1.0,500.0,0.0,-1.0578049999999999,1.906106466212039,1.8823529411764706,-1.0,-1.0
36.0,141.0,44704.0,1.0,2.0,1.0,500.0,0.0,-1.59828,2.766260626783193,2.7301587301587302,-1.0,-1.0
36.0,145.0,148255.0,1.0,2.0,1.0,500.0,0.0,-1.16183,3.037723160971333,3.011070110701107,-1.0,-1.0
36.0,150.0,50196.0,1.0,2.0,1.0,500.0,0.0,-1.191668,2.983909705722144,2.9672727272727273,-1.0,-1.0
36.0,157.0,6911.0,1.0,2.0,1.0,239.0,270.0,-2.001429,1.681638640433966,1.6442687747035574,0.0,
36.0,169.0,39372.0,1.0,2.0,1.0,500.0,0.0,-1.436293,2.9279108424531106,2.897119341563786,-1.0,-1.0
36.0,173.0,148597.0,1.0,2.0,1.0,500.0,0.0,-1.090278,2.391189849776644,2.375,-1.0,-1.0
36.0,175.0,50904.0,1.0,2.0,1.0,500.0,0.0,-0.9272583000000001,2.8482972136222915,2.830769230769231,-1.0,-1.0
36.0,190.0,196978.0,1.0,2.0,1.0,72.0,150.0,-1.818556,2.5239660881976773,2.5047923322683707,0.0,
36.0,195.0,83333.0,1.0,2.0,1.0,500.0,0.0,-0.8900096,2.818944683367195,2.815450643776824,-1.0,-1.0
45.0,40.0,83424.0,1.0,2.0,1.0,500.0,0.0,-0.6164504,0.29525794270707517,2.933333333333333,-1.0,-1.0
45.0,77.0,68098.0,1.0,2.0,1.0,112.0,360.0,-2.193235,0.7254740313272877,4.512820512820513,0.584918261113705,3.8857142857142857
45.0,82.0,61287.0,1.0,2.0,1.0,500.0,0.0,-1.231976,2.9787234042553195,2.9696969696969697,-1.0,-1.0
45.0,114.0,77001.0,1.0,2.0,1.0,500.0,0.0,-0.7263706,0.4726474955590829,2.909090909090909,-1.0,-1.0
45.0,117.0,249622.0,1.0,2.0,1.0,18.0,180.0,-2.534496,0.5079962848538367,4.8,0.46626627110331736,4.093023255813954
63.0,54.0,15493.0,1.0,1.0,2.0,217.0,120.0,-1.698747,2.587329905622629,2.5671641791044775,0.0,
64.0,98.0,120883.0,1.0,2.0,1.0,27.0,190.0,-1.945253,2.516334291728481,2.6285714285714286,2.316886016930921,2.382978723404255
64.0,126.0,68012.0,1.0,2.0,1.0,18.0,280.0,-4.236572,1.2275051163095196,3.388235294117647,1.2382955274829373,3.3488372093023258
64.0,225.0,206490.0,1.0,2.0,1.0,90.0,420.0,-1.7995279999999998,0.902255353460909,3.8,0.7423699219422772,2.5806451612903225
72.0,57.0,17949.0,1.0,2.0,2.0,500.0,0.0,-1.498478,0.36346946806904196,2.6666666666666665,-1.0,-1.0
74.0,67.0,11428.0,1.0,1.0,1.0,212.0,300.0,-1.688843,2.6691382887220234,2.70042194092827,0.0,
74.0,90.0,24911.0,1.0,1.0,1.0,29.0,160.0,-3.9061589999999997,1.049970915805632,3.9344262295081966,0.9886230669770942,3.4461538461538463
78.0,191.0,101342.0,1.0,1.0,2.0,78.0,160.0,-2.871187,1.9897358057221957,1.9563318777292575,1.3531006300938602,1.309090909090909
81.0,147.0,33128.0,1.0,1.0,2.0,12.0,500.0,-4.998988,0.6807009041069408,3.9344262295081966,0.6373291900866176,3.4461538461538463
81.0,154.0,30503.0,1.0,1.0,2.0,500.0,0.0,-0.8452036,2.8283639944912173,2.8363636363636364,-1.0,-1.0
81.0,167.0,111974.0,1.0,1.0,2.0,500.0,0.0,-1.384211,2.1476055425403837,2.121212121212121,-1.0,-1.0
81.0,194.0,18204.0,1.0,1.0,2.0,500.0,0.0,-1.196179,2.4267433055314394,2.4347826086956523,-1.0,-1.0
81.0,194.0,38074.0,1.0,1.0,2.0,500.0,0.0,-0.8228616,2.3766982907345118,3.2771084337349397,-1.0,-1.0
81.0,194.0,40562.0,1.0,1.0,2.0,500.0,0.0,-1.436735,1.9603267211201867,1.970674486803519,-1.0,-1.0
81.0,194.0,46897.0,1.0,1.0,2.0,500.0,0.0,-0.30825949999999996,2.0127471301245046,2.0202020202020203,-1.0,-1.0
81.0,194.0,153541.0,1.0,1.0,2.0,500.0,0.0,-0.9914694,1.0990500544029778,3.1135135135135137,-1.0,-1.0
81.0,194.0,271776.0,1.0,1.0,2.0,500.0,0.0,-0.6307675,2.6959555275176177,2.706766917293233,-1.0,-1.0
81.0,194.0,274695.0,1.0,1.0,2.0,500.0,0.0,-0.8919935,1.508515815085158,1.5121951219512195,-1.0,-1.0
81.0,194.0,275069.0,1.0,1.0,2.0,401.0,110.0,-0.4879854,1.407427699685088,1.4088050314465408,3.1151427087070247,3.1
81.0,194.0,278819.0,1.0,1.0,2.0,500.0,0.0,-0.05550935,2.0939360658501016,2.098360655737705,-1.0,-1.0
81.0,194.0,280439.0,1.0,1.0,2.0,500.0,0.0,-0.10118669999999999,1.1816753999329015,1.1832797427652733,-1.0,-1.0
81.0,234.0,71420.0,1.0,1.0,2.0,500.0,0.0,-0.5410349,2.888928575180427,2.897119341563786,-1.0,-1.0
85.0,92.0,58863.0,1.0,1.0,1.0,500.0,0.0,-0.8351790000000001,1.8693939424838468,3.3,-1.0,-1.0
85.0,103.0,55100.0,1.0,1.0,1.0,500.0,0.0,-1.405268,0.7146722870227856,2.2564102564102564,-1.0,-1.0
85.0,119.0,52067.0,1.0,1.0,1.0,500.0,0.0,-0.1642043,1.1633541127767109,3.3684210526315788,-1.0,-1.0
92.0,78.0,111482.0,1.0,1.0,1.0,500.0,0.0,-1.416728,1.938534278959811,2.6666666666666665,-1.0,-1.0
92.0,103.0,9799.0,1.0,1.0,1.0,500.0,0.0,-1.8136990000000002,0.3339798373336021,2.933333333333333,-1.0,-1.0
92.0,112.0,192068.0,1.0,1.0,1.0,22.0,90.0,-2.473325,0.45811236834677677,2.9690721649484537,0.43272291402737506,2.8333333333333335
92.0,112.0,479716.0,1.0,1.0,1.0,500.0,0.0,-1.9464110000000001,0.521134885863643,3.1683168316831685,-1.0,-1.0
92.0,116.0,477120.0,1.0,1.0,1.0,500.0,0.0,-0.8029223000000001,0.28731046324633136,2.933333333333333,-1.0,-1.0
92.0,118.0,49389.0,1.0,1.0,1.0,500.0,0.0,-0.8475486999999999,1.0855725478484195,3.130434782608696,-1.0,-1.0
92.0,118.0,82235.0,1.0,1.0,1.0,500.0,0.0,-0.8911655,0.8191392110706431,2.7450980392156863,-1.0,-1.0
92.0,119.0,168830.0,1.0,1.0,1.0,20.0,450.0,-2.508018,0.3925558842556826,2.696629213483146,0.3676953381483913,2.5168539325842696
92.0,149.0,59789.0,1.0,1.0,1.0,500.0,0.0,-1.421343,0.41909196740395804,3.096774193548387,-1.0,-1.0
92.0,152.0,546206.0,1.0,1.0,1.0,500.0,0.0,-1.610107,2.124963396209791,2.1161290322580646,-1.0,-1.0
92.0,159.0,380006.0,1.0,1.0,1.0,500.0,0.0,-0.6615189,0.4761904761904762,3.0,-1.0,-1.0
92.0,171.0,96249.0,1.0,1.0,1.0,121.0,40.0,-3.271709,0.9653572421883032,3.461988304093567,0.6631787003978807,2.4390243902439024
92.0,176.0,440383.0,1.0,1.0,1.0,500.0,0.0,-1.035199,3.0068786771620486,3.011070110701107,-1.0,-1.0
92.0,187.0,32499.0,1.0,1.0,1.0,11.0,500.0,-1.95417,0.5006290045850466,2.8,0.47770696833543247,2.689075630252101
92.0,187.0,40835.0,1.0,1.0,1.0,500.0,0.0,0.02535396,0.5100869698283558,2.6666666666666665,-1.0,-1.0
92.0,187.0,41315.0,1.0,1.0,1.0,500.0,0.0,-1.8257240000000001,0.9004940857305512,3.4166666666666665,-1.0,-1.0
92.0,190.0,33545.0,1.0,1.0,1.0,500.0,0.0,-0.29946999999999996,0.6055711577600068,2.1739130434782608,-1.0,-1.0
96.0,97.0,25269.0,1.0,1.0,1.0,500.0,0.0,-0.8948629000000001,0.34383950572133304,2.4788732394366195,-1.0,-1.0
96.0,171.0,76272.0,1.0,1.0,1.0,500.0,0.0,-1.354074,0.829556776110092,3.4285714285714284,-1.0,-1.0
96.0,171.0,103208.0,1.0,1.0,1.0,500.0,0.0,-0.9932711,0.6281292100018926,2.746268656716418,-1.0,-1.0
96.0,171.0,118127.0,1.0,1.0,1.0,500.0,0.0,-0.7765608,0.6469255006218924,3.315315315315315,-1.0,-1.0
96.0,171.0,133786.0,1.0,1.0,1.0,500.0,0.0,-0.8389636999999999,1.1187941189468342,1.1149825783972125,-1.0,-1.0
96.0,171.0,166311.0,1.0,1.0,1.0,500.0,0.0,-1.068741,0.6991988346686089,3.0,-1.0,-1.0
96.0,171.0,218204.0,1.0,1.0,1.0,500.0,0.0,-0.9644288000000001,0.19205849113910717,1.75,-1.0,-1.0
96.0,171.0,232813.0,1.0,1.0,1.0,500.0,0.0,-1.12158,0.8405601492834824,3.2941176470588234,-1.0,-1.0
100.0,138.0,130751.0,1.0,1.0,1.0,500.0,0.0,-0.1842894,0.37444733913040223,3.2542372881355934,-1.0,-1.0
100.0,195.0,15630.0,1.0,1.0,1.0,70.0,70.0,-2.382715,2.0890761165328438,3.67816091954023,1.7315492604120222,3.4594594594594597
101.0,86.0,249192.0,1.0,1.0,1.0,88.0,110.0,-3.367373,2.578397212543554,2.5517241379310347,0.0,
101.0,141.0,160531.0,1.0,1.0,1.0,500.0,0.0,-1.2127059999999998,2.6725637449100454,2.6666666666666665,-1.0,-1.0
103.0,67.0,51076.0,1.0,1.0,1.0,34.0,330.0,-3.5164410000000004,1.7299896957488745,2.959537572254335,1.5803814713896456,2.8641975308641974
103.0,80.0,93250.0,1.0,1.0,1.0,500.0,0.0,-0.9362860000000001,0.36162735927949363,3.3684210526315788,-1.0,-1.0
103.0,174.0,17370.0,1.0,1.0,1.0,500.0,0.0,-1.158772,1.629419992677794,3.4133333333333336,-1.0,-1.0
104.0,101.0,47507.0,1.0,3.0,1.0,500.0,0.0,-0.9325667999999999,1.1516314779270633,2.0338983050847457,-1.0,-1.0
104.0,190.0,71813.0,1.0,3.0,1.0,7.0,240.0,-4.420653,1.2234492398556942,3.9384615384615387,1.2234492398556942,3.9384615384615387
115.0,151.0,257296.0,1.0,2.0,1.0,500.0,0.0,-1.631753,2.026266650456533,2.0064308681672025,-1.0,-1.0
115.0,187.0,23304.0,1.0,2.0,1.0,500.0,0.0,-1.0964770000000001,0.3508486737043013,2.823529411764706,-1.0,-1.0
115.0,254.0,167765.0,1.0,2.0,1.0,500.0,0.0,-1.626838,2.2109040710293373,2.208754208754209,-1.0,-1.0
